vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,兆易创新2017年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|兆易创新|603986.SH|2018-06-15|297.57|216.33|74.88|71.32|17.39|18.24|150.51|120.36|14.66|14.04|0.18|0.27||299.77|294.22|60.59|
|兆易创新|603986.SH|2018-06-14|294.87|214.37|74.2|70.67|17.24|18.08|149.15|119.27|14.53|13.92|0.18|0.27||297.07|291.52|60.03|
|兆易创新|603986.SH|2018-06-13|294.62|214.18|74.13|70.61|17.22|18.06|149.02|119.17|14.52|13.9|0.18|0.27||296.82|291.27|59.98|
|兆易创新|603986.SH|2018-06-12|283.75|206.28|71.4|68|16.59|17.4|143.52|114.78|13.98|13.39|0.19|0.28||285.95|280.4|57.74|
|兆易创新|603986.SH|2018-06-11|284.49|206.82|71.58|68.18|16.63|17.44|143.9|115.07|14.02|13.43|0.19|0.28||286.69|281.14|57.89|
|兆易创新|603986.SH|2018-06-08|297.09|215.98|74.75|71.2|17.37|18.21|150.27|120.17|14.64|14.02|0.18|0.27||299.29|293.74|60.49|
|兆易创新|603986.SH|2018-06-07|307.39|223.47|77.35|73.67|17.97|18.85|155.48|124.34|15.14|14.51|0.17|0.26||309.59|304.04|62.61|
|兆易创新|603986.SH|2018-06-06|315.25|229.18|79.32|75.55|18.43|19.33|159.45|127.52|15.53|14.88|0.17|0.25||317.45|311.9|64.23|
|兆易创新|603986.SH|2018-06-05|316.89|230.38|79.74|75.95|18.52|19.43|160.29|128.18|15.61|14.96|0.17|0.25||319.09|313.54|64.57|
|兆易创新|603986.SH|2018-06-04|300.58|218.52|75.63|72.04|17.57|18.43|152.03|121.58|14.81|14.19|0.18|0.27||302.78|297.23|61.21|
|兆易创新|603986.SH|2018-06-01|295.61|214.91|74.38|70.85|17.28|18.12|149.52|119.57|14.56|13.95|0.18|0.27||297.81|292.26|60.18|
|兆易创新|603986.SH|2018-05-31|307.73|223.71|77.43|73.75|17.99|18.87|155.65|124.47|15.16|14.52|0.17|0.26||309.93|304.38|62.68|
|兆易创新|603986.SH|2018-05-30|311.3|226.31|78.33|74.61|18.2|19.09|157.46|125.92|15.34|14.69|0.17|0.26||313.5|307.95|63.41|
|兆易创新|603986.SH|2018-05-29|321.21|233.51|80.82|76.98|18.78|19.69|162.47|129.93|15.83|15.16|0.17|0.25||323.4|317.85|65.45|
|兆易创新|603986.SH|2018-05-28|329.15|239.29|82.82|78.89|19.24|20.18|166.49|133.14|16.22|15.53|0.16|0.24||331.35|325.8|67.09|
|兆易创新|603986.SH|2018-05-25|342.35|248.88|86.14|82.05|20.01|20.99|173.16|138.48|16.87|16.16|0.15|0.23||344.54|338.99|69.81|
|兆易创新|603986.SH|2018-05-24|349.67|254.2|87.99|83.8|20.44|21.44|176.86|141.44|17.23|16.5|0.15|0.23||351.86|346.31|71.31|
|兆易创新|603986.SH|2018-05-23|363.97|264.6|91.58|87.23|21.28|22.31|184.1|147.22|17.93|17.18|0.15|0.22||366.17|360.62|74.26|
|兆易创新|603986.SH|2018-05-22|365.67|265.84|92.01|87.64|21.37|22.42|184.96|147.91|18.02|17.26|0.14|0.22||367.87|362.32|74.61|
|兆易创新|603986.SH|2018-05-21|372.71|193.54|93.78|89.32|21.79|22.85|188.52|150.76|18.36|17.59|0.14|0.21||374.91|369.35|76.06|
|兆易创新|603986.SH|2018-05-18|339.61|246.89|85.45|81.39|19.85|19.85|171.78|137.37|16.73|16.03|0.16|0.16||341.81|336.26|69.24|
|兆易创新|603986.SH|2018-05-17|345.67|251.3|86.98|82.84|20.21|20.21|174.84|139.82|17.03|16.31|0.15|0.15||347.87|342.32|70.49|
|兆易创新|603986.SH|2018-05-16|343.12|249.44|86.34|82.23|20.06|20.06|173.55|138.79|16.9|16.19|0.15|0.15||345.31|339.76|69.97|
|兆易创新|603986.SH|2018-05-15|332.17|241.48|83.58|79.61|19.42|19.42|168.01|134.36|16.37|15.68|0.16|0.16||334.37|328.82|67.71|
|兆易创新|603986.SH|2018-05-14|327.75|238.27|82.47|78.55|19.16|19.16|165.78|132.57|16.15|15.47|0.16|0.16||329.95|324.4|66.8|
|兆易创新|603986.SH|2018-05-11|334.56|243.22|84.18|80.18|19.56|19.56|169.22|135.33|16.48|15.79|0.16|0.16||336.76|331.21|68.2|
|兆易创新|603986.SH|2018-05-10|338.29|245.93|85.12|81.08|19.77|19.77|171.11|136.84|16.67|15.97|0.16|0.16||340.49|334.94|68.97|
|兆易创新|603986.SH|2018-05-09|350.07|254.49|88.09|83.9|20.46|20.46|177.07|141.6|17.25|16.52|0.15|0.15||352.27|346.72|71.4|
|兆易创新|603986.SH|2018-05-08|350.62|254.89|88.22|84.03|20.49|20.49|177.34|141.82|17.27|16.55|0.15|0.15||352.81|347.26|71.51|
|兆易创新|603986.SH|2018-05-07|350.86|255.07|88.28|84.09|20.51|20.51|177.47|141.92|17.29|16.56|0.15|0.15||353.06|347.51|71.56|
|兆易创新|603986.SH|2018-05-04|351|255.17|88.32|84.12|20.52|20.52|177.54|141.98|17.29|16.57|0.15|0.15||353.2|347.65|71.59|
|兆易创新|603986.SH|2018-05-03|340.72|247.7|85.74|81.66|19.92|19.92|172.34|137.82|16.79|16.08|0.16|0.16||342.92|337.37|69.47|
|兆易创新|603986.SH|2018-05-02|353.64|257.09|88.98|84.75|20.67|20.67|178.87|143.04|17.42|16.69|0.15|0.15||355.83|350.28|72.13|
|兆易创新|603986.SH|2018-04-27|353.86|257.25|89.04|89.04|20.15|20.15|178.98|178.98|17.43|17.43|0.15|0.15|616.64|356.14|350.27|72.13|
|兆易创新|603986.SH|2018-04-26|367.32|267.03|92.43|92.43|20.91|20.91|185.79|185.79|18.1|18.1|0.14|0.14|640.09|369.6|363.73|74.9|
|兆易创新|603986.SH|2018-04-25|384.2|279.31|96.67|96.67|21.87|21.87|194.33|194.33|18.93|18.93|0.14|0.14|669.52|386.48|380.61|78.38|
|兆易创新|603986.SH|2018-04-24|403.64|293.44|101.57|101.57|22.98|22.98|204.16|204.16|19.89|19.89|0.13|0.13|703.39|405.92|400.05|82.38|
|兆易创新|603986.SH|2018-04-23|392.61|285.42|98.79|98.79|22.35|22.35|198.59|198.59|19.34|19.34|0.14|0.14|684.17|394.89|389.02|80.11|
|兆易创新|603986.SH|2018-04-20|416.24|302.6|104.74|104.74|23.7|23.7|210.54|210.54|20.51|20.51|0.13|0.13|725.36|418.53|412.66|84.98|
|兆易创新|603986.SH|2018-04-19|399.04|290.09|100.41|100.41|22.72|22.72|201.83|201.83|19.66|19.66|0.13|0.13|695.37|401.32|395.45|81.43|
|兆易创新|603986.SH|2018-04-18|397.23|288.78|99.95|99.95|22.62|22.62|200.92|200.92|19.57|19.57|0.13|0.13|692.23|399.51|393.64|81.06|
|兆易创新|603986.SH|2018-04-17|361.11|262.53|90.87|90.87|20.56|20.56|182.65|182.65|17.79|17.79|0.15|0.15|629.29|363.4|357.53|73.62|
|兆易创新|603986.SH|2018-04-16|380.43|276.57|95.73|95.73|21.66|21.66|192.42|192.42|18.74|18.74|0.14|0.14|662.95|382.71|376.84|77.6|
|兆易创新|603986.SH|2018-04-13|378.87|275.43|214.74|102.05|23.63|23.63|453.12|131.23|25.45|19.35|0.14|0.14||378.87|368.78|172.76|
|兆易创新|603986.SH|2018-04-12|366.85|266.7|207.93|98.81|22.88|22.88|438.75|127.07|24.64|18.74|0.14|0.14||366.85|356.76|167.13|
|兆易创新|603986.SH|2018-04-11|387.99|282.06|219.91|104.5|24.2|24.2|464.03|134.39|26.06|19.82|0.14|0.14||387.99|377.9|177.03|
|兆易创新|603986.SH|2018-04-10|387.5|281.71|219.64|104.37|24.17|24.17|463.45|134.22|26.03|19.8|0.14|0.14||387.5|377.41|176.8|
|兆易创新|603986.SH|2018-04-09|395.79|287.74|224.34|106.6|24.68|24.68|473.36|137.09|26.58|20.22|0.13|0.13||395.79|385.7|180.69|
|兆易创新|603986.SH|2018-04-04|405.06|294.47|229.59|109.1|25.26|25.26|484.44|140.3|27.2|20.69|0.13|0.13||405.06|394.96|185.03|
|兆易创新|603986.SH|2018-04-03|423.24|307.69|239.89|114|26.39|26.39|506.19|146.6|28.43|21.62|0.13|0.13||423.24|413.14|193.54|
|兆易创新|603986.SH|2018-04-02|421.45|306.39|238.88|113.52|26.28|26.28|504.05|145.98|28.31|21.53|0.13|0.13||421.45|411.36|192.71|
|兆易创新|603986.SH|2018-03-30|398.87|289.98|226.08|107.43|24.87|24.87|477.05|138.16|26.79|20.38|0.13|0.13||398.87|388.78|182.13|
|兆易创新|603986.SH|2018-03-29|386.9|281.27|219.29|104.21|24.13|24.13|462.72|134.01|25.98|19.76|0.14|0.14||386.9|376.8|176.52|
|兆易创新|603986.SH|2018-03-28|394.9|287.09|223.83|106.36|24.63|24.63|472.3|136.78|26.52|20.17|0.13|0.13||394.9|384.81|180.27|
|兆易创新|603986.SH|2018-03-27|397.05|288.65|225.05|106.94|24.76|24.76|474.87|137.53|26.67|20.28|0.13|0.13||397.05|386.96|181.28|
|兆易创新|603986.SH|2018-03-26|382.94|278.39|217.05|103.14|23.88|23.88|458|132.64|25.72|19.56|0.14|0.14||382.94|372.85|174.67|
|兆易创新|603986.SH|2018-03-23|358.99|260.98|203.48|96.69|22.39|22.39|429.34|124.34|24.11|18.34|0.15|0.15||358.99|348.89|163.44|
|兆易创新|603986.SH|2018-03-22|369.12|268.35|209.22|99.42|23.02|23.02|441.46|127.85|24.79|18.86|0.14|0.14||369.12|359.03|168.19|
|兆易创新|603986.SH|2018-03-21|392.31|285.2|222.36|105.66|24.46|24.46|469.2|135.88|26.35|20.04|0.14|0.14||392.31|382.21|179.05|
|兆易创新|603986.SH|2018-03-20|410.65|298.54|232.76|110.61|25.61|25.61|491.13|142.24|27.58|20.98|0.13|0.13||410.65|400.56|187.65|
|兆易创新|603986.SH|2018-03-19|414.64|301.44|235.02|111.68|25.86|25.86|495.91|143.62|27.85|21.18|0.13|0.13||414.64|404.55|189.52|
|兆易创新|603986.SH|2018-03-16|385.11|279.97|218.28|103.73|24.02|24.02|460.59|133.39|25.86|19.67|0.14|0.14||385.11|375.02|175.68|
|兆易创新|603986.SH|2018-03-15|404.67|294.19|229.37|108.99|25.24|25.24|483.98|140.17|27.18|20.67|0.13|0.13||404.67|394.58|184.85|
|兆易创新|603986.SH|2018-03-14|390.56|283.93|221.37|105.2|24.36|24.36|467.11|135.28|26.23|19.95|0.14|0.14||390.56|380.47|178.24|
|兆易创新|603986.SH|2018-03-13|399|290.06|226.15|107.47|24.88|24.88|477.19|138.2|26.8|20.38|0.13|0.13||399|388.9|182.19|
|兆易创新|603986.SH|2018-03-12|390.79|284.1|221.5|105.26|24.37|24.37|467.38|135.36|26.25|19.96|0.14|0.14||390.79|380.69|178.34|
|兆易创新|603986.SH|2018-03-09|355.26|258.27|201.36|95.69|22.15|22.15|424.88|123.05|23.86|18.15|0.15|0.15||355.26|345.16|161.7|
|兆易创新|603986.SH|2018-03-08|350.23|254.61|198.51|94.33|21.84|21.84|418.87|121.31|23.52|17.89|0.15|0.15||350.23|340.14|159.34|
|兆易创新|603986.SH|2018-03-07|355.66|258.56|201.59|95.8|22.18|22.18|425.37|123.19|23.89|18.17|0.15|0.15||355.66|345.57|161.89|
|兆易创新|603986.SH|2018-03-06|358.99|260.98|203.48|96.69|22.39|22.39|429.34|124.34|24.11|18.34|0.15|0.15||358.99|348.89|163.44|
|兆易创新|603986.SH|2018-03-05|338.17|245.85|191.68|91.08|21.09|21.09|404.45|117.13|22.71|17.28|0.16|0.16||338.17|328.08|153.69|
|兆易创新|603986.SH|2018-03-02|307.42|223.49|174.25|82.8|19.17|19.17|367.68|106.48|20.65|15.71|0.17|0.17||307.42|297.33|139.29|
|兆易创新|603986.SH|2018-03-01|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-28|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-27|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-26|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-23|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-22|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-14|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-13|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-12|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-09|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-08|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-07|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-06|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-05|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-02|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-02-01|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-31|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-30|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-29|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-26|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-25|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-24|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-23|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-22|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-19|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-18|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-17|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-16|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-15|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-12|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-11|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-10|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-09|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-08|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-05|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-04|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-03|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2018-01-02|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0.16|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-29|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-28|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-27|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-26|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-25|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-22|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-21|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-20|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-19|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-18|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-15|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-14|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-13|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-12|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-11|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-08|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-07|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-06|330.61|240.35|187.39|89.05|20.62|20.62|395.41|114.51|22.2|16.89|0|0.16||330.61|320.52|150.15|
|兆易创新|603986.SH|2017-12-05|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-12-04|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-12-01|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-30|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-29|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-28|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-27|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-24|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-23|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-22|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-21|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-20|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-17|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-16|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-15|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-14|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-13|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-10|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-09|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-08|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-07|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-06|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-03|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-02|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-11-01|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-10-31|330.63|240.35|187.41|89.05|20.62|20.62|395.44|114.52|22.21|16.89|0|0.16||330.63|320.54|150.16|
|兆易创新|603986.SH|2017-10-30|301.28|219.01|170.77|81.15|18.79|18.79|360.33|104.36|20.23|15.39|0|0.18||301.28|291.19|136.41|
|兆易创新|603986.SH|2017-10-27|273.9|199.11|155.25|102.98|18.97|18.97|327.58|125.6|18.4|15.45|0|0.19||273.9|263.23|123.31|
|兆易创新|603986.SH|2017-10-26|272.32|197.96|154.35|102.39|18.86|18.86|325.69|124.88|18.29|15.36|0|0.19||272.32|261.65|122.57|
|兆易创新|603986.SH|2017-10-25|252.17|183.31|142.93|94.81|17.46|17.46|301.59|115.64|16.94|14.23|0|0.21||252.17|241.5|113.14|
|兆易创新|603986.SH|2017-10-24|250.55|182.13|142.01|94.2|17.35|17.35|299.66|114.89|16.83|14.14|0|0.21||250.55|239.88|112.38|
|兆易创新|603986.SH|2017-10-23|252.5|183.55|143.12|94.94|17.49|17.49|301.98|115.79|16.96|14.24|0|0.21||252.5|241.82|113.29|
|兆易创新|603986.SH|2017-10-20|240.78|175.03|136.48|90.53|16.67|16.67|287.97|110.41|16.17|13.58|0|0.22||240.78|230.11|107.8|
|兆易创新|603986.SH|2017-10-19|234.68|170.6|133.02|88.24|16.25|16.25|280.67|107.62|15.76|13.24|0|0.23||234.68|224.01|104.94|
|兆易创新|603986.SH|2017-10-18|256.29|186.3|145.26|96.36|17.75|17.75|306.52|117.52|17.21|14.46|0|0.21||256.29|245.61|115.06|
|兆易创新|603986.SH|2017-10-17|257.24|187|145.8|96.72|17.81|17.81|307.66|117.96|17.28|14.51|0|0.21||257.24|246.57|115.51|
|兆易创新|603986.SH|2017-10-16|261.7|190.24|148.33|98.4|18.12|18.12|312.99|120.01|17.58|14.76|0|0.2||261.7|251.03|117.6|
|兆易创新|603986.SH|2017-10-13|265.89|193.29|150.71|99.97|18.41|18.41|318.01|121.93|17.86|15|0|0.2||265.89|255.22|119.56|
|兆易创新|603986.SH|2017-10-12|261.68|190.22|148.32|98.39|18.12|18.12|312.96|120|17.57|14.76|0|0.2||261.68|251.01|117.59|
|兆易创新|603986.SH|2017-10-11|260.83|189.6|147.84|98.07|18.06|18.06|311.95|119.61|17.52|14.71|0|0.2||260.83|250.16|117.19|
|兆易创新|603986.SH|2017-10-10|275.48|200.26|156.14|103.58|19.08|19.08|329.47|126.33|18.5|15.54|0|0.19||275.48|264.81|124.06|
|兆易创新|603986.SH|2017-10-09|273.45|198.78|155|102.82|18.94|18.94|327.05|125.4|18.37|15.43|0|0.19||273.45|262.78|123.11|
