vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,深南电路2017年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|深南电路|002916.SZ|2019-05-14|321.09|93.41|46.05|41.87|8.19|8.19|36.52|32.54|4.22|3.87|0.44|0.44||335.73|330.34|27.08|
|深南电路|002916.SZ|2019-05-13|325.05|94.56|46.62|42.38|8.29|8.29|36.97|32.95|4.28|3.92|0.44|0.44||339.69|334.3|27.4|
|深南电路|002916.SZ|2019-05-10|322.67|93.75|46.28|42.07|8.23|8.23|36.7|32.7|4.24|3.89|0.44|0.44||337.32|331.92|27.21|
|深南电路|002916.SZ|2019-05-09|301.44|87.58|43.23|39.3|7.69|7.69|34.29|30.55|3.97|3.64|0.47|0.47||316.08|310.68|25.47|
|深南电路|002916.SZ|2019-05-08|302.68|87.95|43.41|39.47|7.72|7.72|34.43|30.68|3.98|3.65|0.47|0.47||317.32|311.93|25.57|
|深南电路|002916.SZ|2019-05-07|296.71|86.21|42.55|38.69|7.57|7.57|33.75|30.07|3.9|3.58|0.48|0.48||311.36|305.96|25.08|
|深南电路|002916.SZ|2019-05-06|299.97|87.16|43.02|39.11|7.65|7.65|34.12|30.4|3.95|3.62|0.48|0.48||314.61|309.21|25.35|
|深南电路|002916.SZ|2019-04-30|333.28|96.84|47.8|43.45|8.5|8.5|37.91|33.78|4.38|4.02|0.43|0.43||347.92|342.53|28.08|
|深南电路|002916.SZ|2019-04-29|334.84|97.29|48.02|43.66|8.54|8.54|38.09|33.94|4.4|4.04|0.43|0.43||349.48|344.08|28.2|
|深南电路|002916.SZ|2019-04-26|341.25|99.15|48.94|44.49|8.7|8.7|38.82|34.59|4.49|4.12|0.42|0.42||355.9|350.5|28.73|
|深南电路|002916.SZ|2019-04-25|340.49|98.93|48.83|44.4|8.68|8.68|38.73|34.51|4.48|4.11|0.42|0.42||355.13|349.74|28.67|
|深南电路|002916.SZ|2019-04-24|344.45|100.08|49.4|44.91|8.78|8.78|39.18|34.91|4.53|4.16|0.41|0.41||359.09|353.7|28.99|
|深南电路|002916.SZ|2019-04-23|342.81|99.6|49.17|44.7|8.74|8.74|38.99|34.75|4.51|4.14|0.42|0.42||357.45|352.06|28.86|
|深南电路|002916.SZ|2019-04-22|351.8|102.22|50.46|45.87|8.97|8.97|40.02|35.66|4.63|4.25|0.41|0.41||366.45|361.05|29.59|
|深南电路|002916.SZ|2019-04-19|355.42|103.27|50.97|46.34|9.06|9.06|40.43|36.02|4.68|4.29|0.4|0.4||370.07|364.67|29.89|
|深南电路|002916.SZ|2019-04-18|349.34|101.5|50.1|45.55|8.91|8.91|39.74|35.41|4.6|4.22|0.41|0.41||363.99|358.59|29.39|
|深南电路|002916.SZ|2019-04-17|349.88|101.66|50.18|45.62|8.92|8.92|39.8|35.46|4.6|4.22|0.41|0.41||364.52|359.13|29.44|
|深南电路|002916.SZ|2019-04-16|352.85|102.52|50.61|46.01|9|9|40.14|35.76|4.64|4.26|0.4|0.4||367.49|362.1|29.68|
|深南电路|002916.SZ|2019-04-15|324.51|94.29|46.54|42.31|8.28|8.28|36.91|32.89|4.27|3.92|0.44|0.44||339.16|333.76|27.36|
|深南电路|002916.SZ|2019-04-12|332.29|96.55|47.66|43.33|8.47|8.47|37.8|33.68|4.37|4.01|0.43|0.43||346.93|341.54|28|
|深南电路|002916.SZ|2019-04-11|330.88|96.14|47.45|43.14|8.44|8.44|37.64|33.54|4.35|3.99|0.43|0.43||345.52|340.12|27.88|
|深南电路|002916.SZ|2019-04-10|344.73|100.16|49.44|44.95|8.79|8.79|39.21|34.94|4.53|4.16|0.41|0.41||359.38|353.98|29.02|
|深南电路|002916.SZ|2019-04-09|350.95|101.97|50.33|45.76|8.95|8.95|39.92|35.57|4.62|4.23|0.41|0.41||365.6|360.2|29.53|
|深南电路|002916.SZ|2019-04-08|346.51|100.68|49.7|49.7|9.31|9.31|39.42|39.42|4.56|4.56|0.41|0.41|103.79|361.36|354.86|29.09|
|深南电路|002916.SZ|2019-04-04|354.91|103.12|50.9|50.9|9.53|9.53|40.37|40.37|4.67|4.67|0.4|0.4|106.3|369.76|363.25|29.78|
|深南电路|002916.SZ|2019-04-03|358.7|104.22|51.45|51.45|9.64|9.64|40.8|40.8|4.72|4.72|0.4|0.4|107.44|373.55|367.04|30.09|
|深南电路|002916.SZ|2019-04-02|364.05|105.78|52.21|52.21|9.78|9.78|41.41|41.41|4.79|4.79|0.39|0.39|109.04|378.89|372.39|30.52|
|深南电路|002916.SZ|2019-04-01|371.18|107.85|53.23|53.23|9.97|9.97|42.22|42.22|4.88|4.88|0.38|0.38|111.17|386.02|379.52|31.11|
|深南电路|002916.SZ|2019-03-29|351.83|102.23|50.46|50.46|9.45|9.45|40.02|40.02|4.63|4.63|0.41|0.41|105.38|366.67|360.17|29.52|
|深南电路|002916.SZ|2019-03-28|336.25|97.7|48.22|48.22|9.03|9.03|38.25|38.25|4.42|4.42|0.42|0.42|100.71|351.09|344.59|28.25|
|深南电路|002916.SZ|2019-03-27|324.68|94.34|46.57|46.57|8.72|8.72|36.93|36.93|4.27|4.27|0.44|0.44|97.25|339.52|333.02|27.3|
|深南电路|002916.SZ|2019-03-26|318.43|92.52|45.67|45.67|8.55|8.55|36.22|36.22|4.19|4.19|0.45|0.45|95.38|333.27|326.77|26.79|
|深南电路|002916.SZ|2019-03-25|335.85|97.58|48.17|48.17|9.02|9.02|38.2|38.2|4.42|4.42|0.43|0.43|100.59|350.69|344.19|28.21|
|深南电路|002916.SZ|2019-03-22|339.08|98.52|48.63|48.63|9.11|9.11|38.57|38.57|4.46|4.46|0.42|0.42|101.56|353.92|347.42|28.48|
|深南电路|002916.SZ|2019-03-21|339.08|98.52|48.63|48.63|9.11|9.11|38.57|38.57|4.46|4.46|0.42|0.42|101.56|353.92|347.42|28.48|
|深南电路|002916.SZ|2019-03-20|335.37|97.44|48.1|48.1|9.01|9.01|38.15|38.15|4.41|4.41|0.43|0.43|100.45|350.21|343.71|28.17|
|深南电路|002916.SZ|2019-03-19|342.36|99.47|49.1|49.1|9.2|9.2|38.94|38.94|4.5|4.5|0.42|0.42|102.54|357.2|350.7|28.75|
|深南电路|002916.SZ|2019-03-18|345.95|100.52|49.62|49.62|9.29|9.29|39.35|39.35|4.55|4.55|0.41|0.41|103.62|360.79|354.29|29.04|
|深南电路|002916.SZ|2019-03-15|336.02|97.63|48.19|48.19|9.03|9.03|38.22|38.22|4.42|4.42|0.42|0.42|100.65|350.86|344.36|28.23|
|深南电路|002916.SZ|2019-03-14|338.79|98.44|48.59|48.59|9.1|9.1|38.54|38.54|4.46|4.46|0.42|0.42|101.48|353.64|347.14|28.45|
|深南电路|002916.SZ|2019-03-13|332.43|96.59|47.68|47.68|8.93|8.93|37.81|37.81|4.37|4.37|0.43|0.43|99.57|347.27|340.77|27.93|
|深南电路|002916.SZ|2019-03-12|369.37|107.32|82.43|52.97|10.56|9.92|41.22|44.95|6.5|4.86|0.39|0.39|110.63|383.09|379.86|41.26|
|深南电路|002916.SZ|2019-03-11|366.23|106.41|81.73|52.52|10.47|9.84|40.87|44.57|6.44|4.82|0.39|0.39|109.69|379.95|376.72|40.92|
|深南电路|002916.SZ|2019-03-08|334.52|97.2|74.66|47.98|9.56|8.99|37.34|40.71|5.88|4.4|0.43|0.43|100.2|348.25|345.02|37.47|
|深南电路|002916.SZ|2019-03-07|320.13|93.02|71.44|45.91|9.15|8.6|35.73|38.96|5.63|4.21|0.45|0.45|95.88|333.86|330.63|35.91|
|深南电路|002916.SZ|2019-03-06|334.89|97.3|74.74|48.03|9.57|9|37.38|40.76|5.89|4.41|0.43|0.43|100.31|348.62|345.39|37.51|
|深南电路|002916.SZ|2019-03-05|334.38|97.16|74.63|47.96|9.56|8.98|37.32|40.69|5.88|4.4|0.43|0.43|100.15|348.11|344.88|37.46|
|深南电路|002916.SZ|2019-03-04|329.91|95.86|73.63|47.32|9.43|8.86|36.82|40.15|5.8|4.34|0.43|0.43|98.82|343.64|340.41|36.97|
|深南电路|002916.SZ|2019-03-01|329.52|95.74|73.54|47.26|9.42|8.85|36.78|40.1|5.79|4.33|0.43|0.43|98.7|343.25|340.01|36.93|
|深南电路|002916.SZ|2019-02-28|327.48|95.15|73.09|46.97|9.36|8.8|36.55|39.85|5.76|4.31|0.44|0.44|98.09|341.21|337.98|36.71|
|深南电路|002916.SZ|2019-02-27|323.86|94.1|72.28|46.45|9.26|8.7|36.15|39.41|5.69|4.26|0.44|0.44|97|337.59|334.36|36.31|
|深南电路|002916.SZ|2019-02-26|323.66|94.04|72.23|46.42|9.25|8.7|36.12|39.39|5.69|4.26|0.44|0.44|96.94|337.39|334.16|36.29|
|深南电路|002916.SZ|2019-02-25|341.57|99.24|76.23|58.67|9.76|9.76|38.12|41.57|6.01|5.02|0.42|0.42||355.29|352.06|38.24|
|深南电路|002916.SZ|2019-02-22|310.57|90.24|69.31|53.34|8.88|8.88|34.66|37.8|5.46|4.56|0.46|0.46||324.3|321.07|34.87|
|深南电路|002916.SZ|2019-02-21|293.83|85.37|65.57|50.47|8.4|8.4|32.79|35.76|5.17|4.32|0.49|0.49||307.56|304.32|33.05|
|深南电路|002916.SZ|2019-02-20|298.83|86.83|66.69|51.33|8.54|8.54|33.35|36.37|5.25|4.39|0.48|0.48||312.56|309.33|33.6|
|深南电路|002916.SZ|2019-02-19|295.7|85.92|65.99|50.79|8.45|8.45|33|35.99|5.2|4.34|0.48|0.48||309.42|306.19|33.26|
|深南电路|002916.SZ|2019-02-18|305.45|88.75|68.17|52.47|8.73|8.73|34.09|37.17|5.37|4.49|0.47|0.47||319.18|315.95|34.31|
|深南电路|002916.SZ|2019-02-15|281.39|81.76|62.8|48.33|8.04|8.04|31.4|34.24|4.95|4.13|0.51|0.51||295.11|291.88|31.7|
|深南电路|002916.SZ|2019-02-14|287.98|83.67|64.27|49.46|8.23|8.23|32.14|35.05|5.06|4.23|0.5|0.5||301.7|298.47|32.42|
|深南电路|002916.SZ|2019-02-13|286.84|83.34|64.02|49.27|8.2|8.2|32.01|34.91|5.04|4.21|0.5|0.5||300.57|297.34|32.29|
|深南电路|002916.SZ|2019-02-12|287.49|83.53|64.16|49.38|8.22|8.22|32.09|34.99|5.06|4.22|0.5|0.5||301.22|297.99|32.36|
|深南电路|002916.SZ|2019-02-11|290.1|84.29|64.74|49.83|8.29|8.29|32.38|35.3|5.1|4.26|0.49|0.49||303.82|300.59|32.65|
|深南电路|002916.SZ|2019-02-01|283.65|82.42|63.3|48.72|8.11|8.11|31.66|34.52|4.99|4.17|0.5|0.5||297.38|294.14|31.95|
|深南电路|002916.SZ|2019-01-31|265.18|77.05|59.18|45.55|7.58|7.58|29.6|32.27|4.66|3.89|0.54|0.54||278.91|275.68|29.94|
|深南电路|002916.SZ|2019-01-30|257.91|74.94|57.56|44.3|7.37|7.37|28.78|31.39|4.54|3.79|0.55|0.55||271.64|268.41|29.15|
|深南电路|002916.SZ|2019-01-29|263.56|77.35|58.82|45.27|7.53|7.53|29.42|32.08|4.63|3.87|0.54|0.54||277.29|274.06|29.77|
|深南电路|002916.SZ|2019-01-28|265.86|78.02|59.33|45.66|7.6|7.6|29.67|32.36|4.67|3.9|0.54|0.54||279.59|276.36|30.01|
|深南电路|002916.SZ|2019-01-25|261.77|76.82|58.42|44.96|7.48|7.48|29.22|31.86|4.6|3.84|0.55|0.55||275.5|272.27|29.57|
|深南电路|002916.SZ|2019-01-24|263.42|77.3|58.79|45.25|7.53|7.53|29.4|32.06|4.63|3.87|0.54|0.54||277.15|273.92|29.75|
|深南电路|002916.SZ|2019-01-23|260.2|76.36|58.07|44.69|7.44|7.44|29.04|31.67|4.58|3.82|0.55|0.55||273.93|270.7|29.4|
|深南电路|002916.SZ|2019-01-22|253.96|74.53|56.68|43.62|7.26|7.26|28.34|30.91|4.47|3.73|0.56|0.56||267.69|264.46|28.72|
|深南电路|002916.SZ|2019-01-21|258.72|75.92|57.74|44.44|7.4|7.4|28.87|31.49|4.55|3.8|0.55|0.55||272.45|269.22|29.24|
|深南电路|002916.SZ|2019-01-18|255.56|75|57.03|43.89|7.31|7.31|28.52|31.1|4.49|3.75|0.56|0.56||269.28|266.05|28.9|
|深南电路|002916.SZ|2019-01-17|241.61|70.9|53.92|41.5|6.91|6.91|26.97|29.4|4.25|3.55|0.59|0.59||255.34|252.11|27.38|
|深南电路|002916.SZ|2019-01-16|246.12|72.23|54.93|42.27|7.04|7.04|27.47|29.95|4.33|3.61|0.58|0.58||259.85|256.62|27.87|
|深南电路|002916.SZ|2019-01-15|240.8|70.67|53.74|41.36|6.88|6.88|26.87|29.31|4.23|3.54|0.59|0.59||254.53|251.3|27.29|
|深南电路|002916.SZ|2019-01-14|238.76|70.07|53.28|41.01|6.83|6.83|26.65|29.06|4.2|3.51|0.6|0.6||252.48|249.25|27.07|
|深南电路|002916.SZ|2019-01-11|238.53|70|53.23|40.97|6.82|6.82|26.62|29.03|4.19|3.5|0.6|0.6||252.26|249.03|27.05|
|深南电路|002916.SZ|2019-01-10|239.46|70.27|53.44|41.13|6.85|6.85|26.72|29.14|4.21|3.52|0.6|0.6||253.18|249.95|27.15|
|深南电路|002916.SZ|2019-01-09|239.12|70.17|53.37|41.07|6.84|6.84|26.69|29.1|4.2|3.51|0.6|0.6||252.85|249.62|27.11|
|深南电路|002916.SZ|2019-01-08|237.58|69.72|53.02|40.81|6.79|6.79|26.52|28.91|4.18|3.49|0.6|0.6||251.31|248.08|26.94|
|深南电路|002916.SZ|2019-01-07|222.49|65.29|49.65|38.21|6.36|6.36|24.83|27.08|3.91|3.27|0.64|0.64||236.22|232.98|25.3|
|深南电路|002916.SZ|2019-01-04|214.2|62.86|47.8|36.79|6.12|6.12|23.91|26.07|3.77|3.15|0.67|0.67||227.93|224.7|24.4|
|深南电路|002916.SZ|2019-01-03|210.42|61.75|46.96|36.14|6.02|6.02|23.48|25.61|3.7|3.09|0.68|0.68||224.15|220.92|23.99|
|深南电路|002916.SZ|2019-01-02|219.32|64.36|48.95|37.67|6.27|6.27|24.48|26.69|3.86|3.22|0.65|0.65||233.05|229.82|24.96|
|深南电路|002916.SZ|2018-12-28|224.48|65.87|50.1|38.56|6.42|6.42|25.05|27.32|3.95|3.3||0.64||238.2|234.97|25.52|
|深南电路|002916.SZ|2018-12-27|218.29|64.06|48.72|37.49|6.24|6.24|24.36|26.57|3.84|3.21||0.65||232.02|228.78|24.85|
|深南电路|002916.SZ|2018-12-26|223.08|65.46|49.78|38.32|6.38|6.38|24.9|27.15|3.92|3.28||0.64||236.8|233.57|25.37|
|深南电路|002916.SZ|2018-12-25|227.5|66.76|50.77|39.08|6.5|6.5|25.39|27.69|4|3.34||0.63||241.23|238|25.85|
|深南电路|002916.SZ|2018-12-24|224.36|65.84|50.07|38.54|6.41|6.41|25.04|27.31|3.95|3.29||0.64||238.09|234.86|25.51|
|深南电路|002916.SZ|2018-12-21|215.18|63.15|48.02|36.96|6.15|6.15|24.02|26.19|3.78|3.16||0.66||228.91|225.68|24.51|
|深南电路|002916.SZ|2018-12-20|214.26|62.88|47.82|36.8|6.12|6.12|23.91|26.07|3.77|3.15||0.67||227.98|224.75|24.41|
|深南电路|002916.SZ|2018-12-19|212.86|62.46|47.5|36.56|6.08|6.08|23.76|25.9|3.74|3.13||0.67||226.58|223.35|24.26|
|深南电路|002916.SZ|2018-12-18|209.97|61.62|46.86|36.07|6|6|23.43|25.55|3.69|3.08||0.68||223.7|220.47|23.94|
|深南电路|002916.SZ|2018-12-17|213.22|62.57|47.59|36.62|6.1|6.1|23.8|25.95|3.75|3.13||0.67||226.95|223.72|24.3|
|深南电路|002916.SZ|2018-12-14|212.16|62.26|47.35|36.44|6.06|6.06|23.68|25.82|3.73|3.12||0.67||225.88|222.65|24.18|
|深南电路|002916.SZ|2018-12-13|216.16|63.43|48.24|37.13|6.18|6.18|24.12|26.31|3.8|3.17||0.66||229.89|226.66|24.62|
|深南电路|002916.SZ|2018-12-12|212.3|53.07|47.38|36.46|6.07|6.07|23.69|25.84|3.73|3.12||0.67||226.02|222.79|24.2|
|深南电路|002916.SZ|2018-12-11|212.3|53.07|47.38|36.46|6.07|6.07|23.69|25.84|3.73|3.12||0.67||226.02|222.79|24.2|
|深南电路|002916.SZ|2018-12-10|212.77|53.19|47.48|36.55|6.08|6.08|23.75|25.89|3.74|3.12||0.67||226.5|223.27|24.25|
|深南电路|002916.SZ|2018-12-07|209.38|52.35|46.73|35.96|5.99|5.99|23.37|25.48|3.68|3.07||0.68||223.11|219.88|23.88|
|深南电路|002916.SZ|2018-12-06|210|52.5|46.87|36.07|6|6|23.44|25.56|3.69|3.08||0.68||223.73|220.5|23.95|
|深南电路|002916.SZ|2018-12-05|232.46|58.11|51.88|39.93|6.65|6.65|25.94|28.29|4.09|3.41||0.61||246.18|242.95|26.39|
|深南电路|002916.SZ|2018-12-04|236.66|59.16|52.82|40.65|6.77|6.77|26.41|28.8|4.16|3.48||0.6||250.38|247.15|26.84|
|深南电路|002916.SZ|2018-12-03|238.56|59.64|53.24|40.98|6.82|6.82|26.62|29.03|4.19|3.5||0.6||252.29|249.06|27.05|
|深南电路|002916.SZ|2018-11-30|219.8|54.95|49.05|37.75|6.28|6.28|24.53|26.75|3.87|3.23||0.65||233.53|230.3|25.01|
|深南电路|002916.SZ|2018-11-29|220.92|55.23|49.3|37.95|6.32|6.32|24.66|26.89|3.88|3.24||0.65||234.65|231.42|25.13|
|深南电路|002916.SZ|2018-11-28|233.83|58.46|52.18|40.16|6.68|6.68|26.1|28.46|4.11|3.43||0.61||247.56|244.32|26.54|
|深南电路|002916.SZ|2018-11-27|226.24|56.56|50.49|38.86|6.47|6.47|25.25|27.53|3.98|3.32||0.63||239.97|236.74|25.71|
|深南电路|002916.SZ|2018-11-26|223.44|55.86|49.87|38.38|6.39|6.39|24.94|27.19|3.93|3.28||0.64||237.17|233.94|25.41|
|深南电路|002916.SZ|2018-11-23|222.8|55.7|49.72|38.27|6.37|6.37|24.87|27.11|3.92|3.27||0.64||236.52|233.29|25.34|
|深南电路|002916.SZ|2018-11-22|228.45|57.11|50.98|39.24|6.53|6.53|25.5|27.8|4.02|3.35||0.63||242.18|238.95|25.95|
|深南电路|002916.SZ|2018-11-21|229.32|57.33|51.18|39.39|6.56|6.56|25.59|27.91|4.03|3.37||0.62||243.05|239.82|26.05|
|深南电路|002916.SZ|2018-11-20|228.17|57.04|50.92|39.19|6.52|6.52|25.47|27.77|4.01|3.35||0.63||241.9|238.67|25.92|
|深南电路|002916.SZ|2018-11-19|240.55|60.14|53.68|41.32|6.88|6.88|26.85|29.27|4.23|3.53||0.59||254.28|251.04|27.27|
|深南电路|002916.SZ|2018-11-16|238.03|59.51|53.12|40.88|6.8|6.8|26.57|28.97|4.19|3.5||0.6||251.76|248.52|26.99|
|深南电路|002916.SZ|2018-11-15|240.97|60.24|53.78|41.39|6.89|6.89|26.89|29.33|4.24|3.54||0.59||254.7|251.46|27.31|
|深南电路|002916.SZ|2018-11-14|224.84|56.21|50.18|38.62|6.43|6.43|25.09|27.36|3.95|3.3||0.64||238.57|235.34|25.56|
|深南电路|002916.SZ|2018-11-13|225.96|56.49|50.43|38.81|6.46|6.46|25.22|27.5|3.97|3.32||0.63||239.69|236.46|25.68|
|深南电路|002916.SZ|2018-11-12|221.2|55.3|49.37|37.99|6.32|6.32|24.69|26.92|3.89|3.25||0.65||234.93|231.7|25.16|
|深南电路|002916.SZ|2018-11-09|210.56|52.64|46.99|36.17|6.02|6.02|23.5|25.63|3.7|3.09||0.68||224.29|221.06|24.01|
|深南电路|002916.SZ|2018-11-08|210|52.5|46.87|36.07|6|6|23.44|25.56|3.69|3.08||0.68||223.73|220.5|23.95|
|深南电路|002916.SZ|2018-11-07|218.4|54.6|48.74|37.51|6.24|6.24|24.37|26.58|3.84|3.21||0.65||232.13|228.9|24.86|
|深南电路|002916.SZ|2018-11-06|217.78|54.45|48.6|37.41|6.23|6.23|24.31|26.5|3.83|3.2||0.66||231.51|228.28|24.79|
|深南电路|002916.SZ|2018-11-05|214.34|53.59|47.84|36.82|6.13|6.13|23.92|26.09|3.77|3.15||0.67||228.07|224.84|24.42|
|深南电路|002916.SZ|2018-11-02|220.47|55.12|49.2|37.87|6.3|6.3|24.61|26.83|3.88|3.24||0.65||234.2|230.97|25.09|
|深南电路|002916.SZ|2018-11-01|215.43|53.86|48.08|37|6.16|6.16|24.04|26.22|3.79|3.16||0.66||229.16|225.93|24.54|
|深南电路|002916.SZ|2018-10-31|214.76|53.69|47.93|36.89|6.14|6.14|23.97|26.14|3.78|3.15||0.66||228.49|225.26|24.46|
|深南电路|002916.SZ|2018-10-30|214.73|53.68|47.92|36.88|6.14|6.14|23.97|26.13|3.78|3.15||0.67||228.46|225.23|24.46|
|深南电路|002916.SZ|2018-10-29|211.18|52.79|47.13|36.27|6.04|6.04|23.57|25.7|3.71|3.1||0.68||224.9|221.67|24.08|
|深南电路|002916.SZ|2018-10-26|207.59|51.9|46.33|35.66|5.93|5.93|23.17|25.26|3.65|3.05||0.69||221.32|218.09|23.69|
|深南电路|002916.SZ|2018-10-25|214.2|53.55|47.8|36.79|6.12|6.12|23.91|26.07|3.77|3.15||0.67||227.93|224.7|24.4|
|深南电路|002916.SZ|2018-10-24|208.26|52.07|46.48|35.77|5.95|5.95|23.24|25.35|3.66|3.06||0.69||221.99|218.76|23.76|
|深南电路|002916.SZ|2018-10-23|208.38|52.09|46.5|35.79|5.96|5.96|23.26|25.36|3.66|3.06||0.69||222.1|218.87|23.77|
|深南电路|002916.SZ|2018-10-22|215.04|53.76|47.99|45.12|6.51|6.51|24|31.12|3.78|3.47||0.66||229.37|223.53|24.28|
|深南电路|002916.SZ|2018-10-19|197.62|49.41|44.1|41.47|5.98|5.98|22.06|28.6|3.48|3.19||0.72||211.96|206.12|22.39|
|深南电路|002916.SZ|2018-10-18|189.56|47.39|42.3|39.78|5.74|5.74|21.16|27.43|3.33|3.06||0.75||203.89|198.05|21.51|
|深南电路|002916.SZ|2018-10-17|194.29|48.57|43.36|40.77|5.88|5.88|21.68|28.11|3.42|3.14||0.73||208.62|202.79|22.02|
|深南电路|002916.SZ|2018-10-16|189.14|47.29|42.21|39.69|5.72|5.72|21.11|27.37|3.33|3.05||0.76||203.47|197.63|21.46|
|深南电路|002916.SZ|2018-10-15|187.43|46.86|41.83|39.33|5.67|5.67|20.92|27.12|3.3|3.02||0.76||201.76|195.93|21.28|
|深南电路|002916.SZ|2018-10-12|183.29|45.82|40.91|38.46|5.55|5.55|20.46|26.52|3.22|2.96||0.78||197.62|191.78|20.83|
|深南电路|002916.SZ|2018-10-11|173.18|43.3|38.65|36.34|5.24|5.24|19.33|25.06|3.05|2.79||0.82||187.51|181.67|19.73|
|深南电路|002916.SZ|2018-10-10|188.1|47.03|41.98|39.47|5.69|5.69|20.99|27.22|3.31|3.04||0.76||202.44|196.6|21.35|
|深南电路|002916.SZ|2018-10-09|186.14|46.54|41.54|39.06|5.63|5.63|20.77|26.94|3.27|3||0.77||200.48|194.64|21.14|
|深南电路|002916.SZ|2018-10-08|193.68|48.42|43.22|40.64|5.86|5.86|21.62|28.03|3.41|3.13||0.74||208.01|202.17|21.96|
|深南电路|002916.SZ|2018-09-28|199.67|49.92|44.56|41.9|6.04|6.04|22.28|28.89|3.51|3.22||0.72||214|208.16|22.61|
|深南电路|002916.SZ|2018-09-27|209.24|52.31|46.7|43.91|6.33|6.33|23.35|30.28|3.68|3.38||0.68||223.58|217.74|23.65|
|深南电路|002916.SZ|2018-09-26|214.48|53.62|47.87|45.01|6.49|6.49|23.94|31.04|3.77|3.46||0.67||228.81|222.97|24.22|
|深南电路|002916.SZ|2018-09-25|212.8|53.2|47.49|44.65|6.44|6.44|23.75|30.79|3.74|3.43||0.67||227.13|221.29|24.03|
|深南电路|002916.SZ|2018-09-21|211.12|52.78|47.12|44.3|6.39|6.39|23.56|30.55|3.71|3.41||0.68||225.45|219.61|23.85|
|深南电路|002916.SZ|2018-09-20|211.06|52.77|47.1|44.29|6.39|6.39|23.56|30.54|3.71|3.41||0.68||225.4|219.56|23.85|
|深南电路|002916.SZ|2018-09-19|214.79|53.7|47.93|45.07|6.5|6.5|23.97|31.08|3.78|3.47||0.66||229.12|223.28|24.25|
|深南电路|002916.SZ|2018-09-18|213.78|53.45|47.71|44.86|6.47|6.47|23.86|30.93|3.76|3.45||0.67||228.11|222.27|24.14|
|深南电路|002916.SZ|2018-09-17|203.28|50.82|45.37|42.65|6.15|6.15|22.69|29.42|3.57|3.28||0.7||217.61|211.77|23|
|深南电路|002916.SZ|2018-09-14|203.34|50.83|45.38|42.67|6.15|6.15|22.69|29.42|3.58|3.28||0.7||217.67|211.83|23.01|
|深南电路|002916.SZ|2018-09-13|212.77|53.19|47.48|44.65|6.44|6.44|23.75|30.79|3.74|3.43||0.67||227.1|221.27|24.03|
|深南电路|002916.SZ|2018-09-12|207.96|51.99|46.41|43.64|6.29|6.29|23.21|30.09|3.66|3.36||0.69||222.29|216.45|23.51|
|深南电路|002916.SZ|2018-09-11|207.51|51.88|46.31|43.54|6.28|6.28|23.16|30.03|3.65|3.35||0.69||221.84|216|23.46|
|深南电路|002916.SZ|2018-09-10|197.12|49.28|43.99|41.36|5.96|5.96|22|28.52|3.47|3.18||0.72||211.45|205.61|22.33|
|深南电路|002916.SZ|2018-09-07|202.16|50.54|45.12|42.42|6.12|6.12|22.56|29.25|3.55|3.26||0.71||216.49|210.65|22.88|
|深南电路|002916.SZ|2018-09-06|206.92|51.73|46.18|43.42|6.26|6.26|23.09|29.94|3.64|3.34||0.69||221.25|215.41|23.4|
|深南电路|002916.SZ|2018-09-05|201.07|50.27|44.87|42.19|6.08|6.08|22.44|29.1|3.54|3.24||0.71||215.4|209.56|22.76|
