vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,天孚通信2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|天孚通信|300394.SZ|2022-09-23|108.56|98.4|35.43|31.79|4.57|4.57|29.36|22.24|10.52|9.69|1.2|1.44|1078.83|108.59|98.23|23.71|
|天孚通信|300394.SZ|2022-09-22|110.76|100.4|36.15|32.43|4.67|4.67|29.96|22.69|10.73|9.89|1.18|1.41|1100.69|110.78|100.43|24.24|
|天孚通信|300394.SZ|2022-09-21|109.85|99.58|35.85|32.17|4.63|4.63|29.71|22.51|10.64|9.81|1.18|1.43|1091.71|109.88|99.52|24.02|
|天孚通信|300394.SZ|2022-09-20|111.23|100.82|36.3|32.57|4.69|4.69|30.08|22.79|10.77|9.93|1.17|1.41|1105.37|111.26|100.9|24.35|
|天孚通信|300394.SZ|2022-09-19|109.7|99.44|35.8|32.12|4.62|4.62|29.67|22.47|10.63|9.79|1.19|1.43|1090.15|109.72|99.36|23.98|
|天孚通信|300394.SZ|2022-09-16|109.78|99.51|35.83|32.14|4.62|4.62|29.69|22.49|10.63|9.8|1.19|1.43|1090.93|109.8|99.44|24|
|天孚通信|300394.SZ|2022-09-15|110.8|100.43|36.16|32.44|4.67|4.67|29.97|22.7|10.73|9.89|1.17|1.41|1101.08|110.82|100.46|24.25|
|天孚通信|300394.SZ|2022-09-14|116.65|105.74|38.07|34.15|4.91|4.91|31.55|23.9|11.3|10.41|1.12|1.34|1159.24|116.68|106.32|25.66|
|天孚通信|300394.SZ|2022-09-13|120.97|109.65|39.48|35.42|5.1|5.1|32.72|24.78|11.72|10.8|1.08|1.29|1202.17|121|110.64|26.7|
|天孚通信|300394.SZ|2022-09-09|119.04|107.91|38.85|34.86|5.01|5.01|32.2|24.39|11.53|10.63|1.09|1.32|1183.05|119.07|108.71|26.24|
|天孚通信|300394.SZ|2022-09-08|120.42|109.15|39.3|35.26|5.07|5.07|32.57|24.67|11.66|10.75|1.08|1.3|1196.71|120.45|110.09|26.57|
|天孚通信|300394.SZ|2022-09-07|124.82|113.14|40.74|36.55|5.26|5.26|33.76|25.57|12.09|11.14|1.04|1.25|1240.42|124.85|114.49|27.63|
|天孚通信|300394.SZ|2022-09-06|125.52|113.78|40.97|36.75|5.29|5.29|33.95|25.72|12.16|11.21|1.04|1.25|1247.45|125.55|115.19|27.8|
|天孚通信|300394.SZ|2022-09-05|121.52|110.15|39.66|35.58|5.12|5.12|32.87|24.9|11.77|10.85|1.07|1.29|1207.64|121.55|111.19|26.84|
|天孚通信|300394.SZ|2022-09-02|121.09|109.76|39.52|35.45|5.1|5.1|32.75|24.81|11.73|10.81|1.07|1.29|1203.34|121.11|110.75|26.73|
|天孚通信|300394.SZ|2022-09-01|118.89|107.77|38.8|34.81|5.01|5.01|32.15|24.36|11.52|10.61|1.09|1.32|1181.49|118.91|108.56|26.2|
|天孚通信|300394.SZ|2022-08-31|119.08|107.94|38.87|34.87|5.02|5.02|32.21|24.4|11.53|10.63|1.09|1.32|1183.44|119.11|108.75|26.25|
|天孚通信|300394.SZ|2022-08-30|126.47|114.64|41.28|37.03|5.33|5.33|34.2|25.91|12.25|11.29|1.03|1.24|1256.82|126.49|116.14|28.03|
|天孚通信|300394.SZ|2022-08-29|123.99|112.39|40.47|36.31|5.22|5.22|33.53|25.4|12.01|11.07|1.05|1.26|1232.23|124.02|113.66|27.43|
|天孚通信|300394.SZ|2022-08-26|126.86|114.99|41.4|37.14|5.34|5.34|34.31|25.99|12.29|11.33|1.03|1.23|1260.72|126.89|116.53|28.13|
|天孚通信|300394.SZ|2022-08-25|129.81|117.66|42.37|38.01|5.47|5.47|35.11|26.59|12.57|11.59|1|1.21|1289.99|129.83|119.47|28.84|
|天孚通信|300394.SZ|2022-08-24|126.55|114.62|41.3|36.97|5.24|5.33|34.23|31.33|12.26|11.3|1.03|1.24|1220.89|126.57|121.35|29.29|
|天孚通信|300394.SZ|2022-08-23|132.56|120.06|43.26|38.72|5.49|5.58|35.85|32.82|12.84|11.83|0.98|1.18|1278.86|132.58|127.36|30.74|
|天孚通信|300394.SZ|2022-08-22|132.2|119.74|43.15|38.62|5.48|5.57|35.75|32.73|12.81|11.8|0.98|1.18|1275.45|132.22|127.01|30.66|
|天孚通信|300394.SZ|2022-08-19|129.61|117.39|42.3|37.86|5.37|5.46|35.05|32.09|12.55|11.57|1|1.21|1250.44|129.63|124.42|30.03|
|天孚通信|300394.SZ|2022-08-18|138.45|125.39|45.19|40.44|5.73|5.83|37.44|34.28|13.41|12.36|0.94|1.13|1335.7|138.47|133.25|32.16|
|天孚通信|300394.SZ|2022-08-17|138.45|125.39|45.19|40.44|5.73|5.83|37.44|34.28|13.41|12.36|0.94|1.13|1335.7|138.47|133.25|32.16|
|天孚通信|300394.SZ|2022-08-16|138.49|125.43|45.2|40.45|5.74|5.83|37.45|34.29|13.41|12.36|0.94|1.13|1336.08|138.51|133.29|32.17|
|天孚通信|300394.SZ|2022-08-15|143.79|130.23|46.93|42|5.96|6.05|38.89|35.6|13.93|12.84|0.91|1.09|1387.23|143.81|138.59|33.45|
|天孚通信|300394.SZ|2022-08-12|134.6|121.91|43.93|39.32|5.58|5.67|36.4|33.32|13.04|12.02|0.97|1.16|1298.57|134.62|129.4|31.23|
|天孚通信|300394.SZ|2022-08-11|139.19|126.07|45.43|40.66|5.77|5.86|37.65|34.46|13.48|12.43|0.94|1.13|1342.9|139.22|134|32.34|
|天孚通信|300394.SZ|2022-08-10|136.29|123.44|44.48|39.81|5.65|5.74|36.86|33.74|13.2|12.17|0.96|1.15|1314.86|136.31|131.09|31.64|
|天孚通信|300394.SZ|2022-08-09|131.34|118.96|42.87|38.36|5.44|5.53|35.52|32.52|12.72|11.73|0.99|1.19|1267.11|131.36|126.14|30.45|
|天孚通信|300394.SZ|2022-08-08|131.3|118.92|42.85|38.35|5.44|5.53|35.51|32.51|12.72|11.72|0.99|1.19|1266.74|131.32|126.1|30.44|
|天孚通信|300394.SZ|2022-08-05|131.06|118.71|42.78|38.28|5.43|5.52|35.45|32.45|12.7|11.7|0.99|1.2|1264.46|131.09|125.87|30.38|
|天孚通信|300394.SZ|2022-08-04|126.27|114.37|41.21|36.88|5.23|5.32|34.15|31.26|12.23|11.27|1.03|1.24|1218.23|126.29|121.08|29.22|
|天孚通信|300394.SZ|2022-08-03|130.16|117.89|42.48|38.02|5.39|5.48|35.2|32.23|12.61|11.62|1|1.2|1255.75|130.18|124.97|30.16|
|天孚通信|300394.SZ|2022-08-02|134.32|121.66|43.84|39.24|5.56|5.66|36.33|33.26|13.01|11.99|0.97|1.17|1295.91|134.35|129.13|31.17|
|天孚通信|300394.SZ|2022-08-01|128.24|116.15|41.85|37.46|5.31|5.4|34.68|31.75|12.42|11.45|1.02|1.22|1237.18|128.26|123.04|29.7|
|天孚通信|300394.SZ|2022-07-29|124.11|112.41|40.51|36.25|5.14|5.23|33.57|30.73|12.02|11.08|1.05|1.26|1197.39|124.13|118.92|28.7|
|天孚通信|300394.SZ|2022-07-28|124.43|112.7|40.61|36.35|5.15|5.24|33.65|30.81|12.05|11.11|1.05|1.26|1200.42|124.45|119.23|28.78|
|天孚通信|300394.SZ|2022-07-27|123.09|111.49|40.17|35.96|5.1|5.18|33.29|30.48|11.92|10.99|1.06|1.27|1187.54|123.11|117.9|28.46|
|天孚通信|300394.SZ|2022-07-26|117.71|106.61|38.42|34.38|4.88|4.96|31.84|29.14|11.4|10.51|1.11|1.33|1135.63|117.73|112.52|27.16|
|天孚通信|300394.SZ|2022-07-25|119.4|108.14|38.97|34.88|4.95|5.03|32.29|29.56|11.57|10.66|1.09|1.31|1151.92|119.42|114.2|27.56|
|天孚通信|300394.SZ|2022-07-22|118.14|107|38.56|34.51|4.89|4.97|31.95|29.25|11.44|10.55|1.1|1.33|1139.8|118.16|112.95|27.26|
|天孚通信|300394.SZ|2022-07-21|116.85|105.83|38.14|34.13|4.84|4.92|31.6|28.93|11.32|10.43|1.11|1.34|1127.29|116.87|111.65|26.95|
|天孚通信|300394.SZ|2022-07-20|120.1|108.78|39.2|35.08|4.97|5.06|32.48|29.74|11.63|10.72|1.08|1.3|1158.74|120.13|114.91|27.74|
|天孚通信|300394.SZ|2022-07-19|110.56|100.14|36.08|32.3|4.58|4.66|29.9|27.37|10.71|9.87|1.18|1.42|1066.67|110.58|105.37|25.43|
|天孚通信|300394.SZ|2022-07-18|101.72|92.13|33.2|29.71|4.21|4.28|27.51|25.19|9.85|9.08|1.28|1.54|981.41|101.75|96.53|23.3|
|天孚通信|300394.SZ|2022-07-15|95.56|86.55|31.19|29.95|3.96|4.18|25.84|23.66|9.26|8.92|1.36|1.64|662.27|95.58|90.36|21.81|
|天孚通信|300394.SZ|2022-07-14|93.63|84.81|30.56|29.34|3.88|4.1|25.32|23.18|9.07|8.74|1.39|1.67|648.93|93.66|88.44|21.35|
|天孚通信|300394.SZ|2022-07-13|91.24|82.64|29.78|28.59|3.78|3.99|24.68|22.59|8.84|8.51|1.43|1.72|632.32|91.26|86.04|20.77|
|天孚通信|300394.SZ|2022-07-12|90.14|81.64|29.42|28.25|3.73|3.95|24.38|22.32|8.73|8.41|1.44|1.74|624.7|90.16|84.94|20.5|
|天孚通信|300394.SZ|2022-07-11|92.89|84.13|30.32|29.11|3.85|4.07|25.12|23|9|8.67|1.4|1.69|643.76|92.91|87.69|21.17|
|天孚通信|300394.SZ|2022-07-08|94.46|85.55|30.83|29.6|3.91|4.14|25.55|23.39|9.15|8.81|1.38|1.66|654.64|94.48|89.26|21.55|
|天孚通信|300394.SZ|2022-07-07|94.97|86.02|31|29.76|3.93|4.16|25.68|23.51|9.2|8.86|1.37|1.65|658.18|94.99|89.77|21.67|
|天孚通信|300394.SZ|2022-07-06|95.87|86.83|31.29|30.05|3.97|4.2|25.93|23.74|9.29|8.95|1.36|1.63|664.44|95.89|90.68|21.89|
|天孚通信|300394.SZ|2022-07-05|96.46|87.37|31.48|30.23|4|4.22|26.09|23.88|9.34|9|1.35|1.62|668.53|96.48|91.27|22.03|
|天孚通信|300394.SZ|2022-07-04|97.4|88.22|31.79|30.53|4.03|4.26|26.34|24.12|9.43|9.09|1.34|1.61|675.06|97.43|92.21|22.26|
|天孚通信|300394.SZ|2022-07-01|103.88|94.09|33.91|32.56|4.3|4.55|28.1|25.72|10.06|9.69|1.25|1.51|719.97|103.91|98.69|23.82|
|天孚通信|300394.SZ|2022-06-30|106.32|96.3|34.7|33.32|4.4|4.65|28.75|26.32|10.3|9.92|1.22|1.47|736.85|106.34|101.13|24.41|
|天孚通信|300394.SZ|2022-06-29|106.32|96.3|34.7|33.32|4.4|4.65|28.75|26.32|10.3|9.92|1.22|1.47|736.85|106.34|101.13|24.41|
|天孚通信|300394.SZ|2022-06-28|109.62|99.28|35.78|34.35|4.54|4.8|29.65|27.14|10.62|10.23|1.19|1.43|759.71|109.64|104.42|25.2|
|天孚通信|300394.SZ|2022-06-27|109.5|99.18|35.74|34.32|4.54|4.79|29.62|27.11|10.61|10.22|1.19|1.43|758.9|109.52|104.31|25.18|
|天孚通信|300394.SZ|2022-06-24|110.95|100.49|36.21|34.77|4.6|4.86|30.01|27.47|10.75|10.35|1.17|1.41|768.97|110.98|105.76|25.53|
|天孚通信|300394.SZ|2022-06-23|104.78|94.87|34.2|32.84|4.34|4.64|28.34|25.94|10.15|9.78|1.24|1.49|726.17|104.8|99.58|24.04|
|天孚通信|300394.SZ|2022-06-22|105.37|95.4|34.39|33.02|4.36|4.67|28.5|26.09|10.21|9.83|1.24|1.49|730.24|105.39|100.17|24.18|
|天孚通信|300394.SZ|2022-06-21|108.85|98.56|35.53|34.11|4.51|4.82|29.44|26.95|10.54|10.16|1.2|1.44|754.39|108.87|103.66|25.02|
|天孚通信|300394.SZ|2022-06-20|113.39|102.67|37.01|35.54|4.7|5.02|30.67|28.07|10.98|10.58|1.15|1.38|785.87|113.41|108.2|26.11|
|天孚通信|300394.SZ|2022-06-17|109.48|99.12|35.73|34.31|4.53|4.85|29.61|27.1|10.6|10.21|1.19|1.43|758.73|109.5|104.28|25.17|
|天孚通信|300394.SZ|2022-06-16|107.13|97|34.96|33.57|4.44|4.75|28.97|26.52|10.38|10|1.22|1.46|742.45|107.15|101.93|24.6|
|天孚通信|300394.SZ|2022-06-15|105.95|95.93|34.58|33.2|4.39|4.69|28.66|26.23|10.26|9.89|1.23|1.48|734.31|105.98|100.76|24.32|
|天孚通信|300394.SZ|2022-06-14|104.03|94.2|33.95|32.6|4.31|4.61|28.14|25.76|10.08|9.71|1.25|1.51|721.01|104.06|98.84|23.86|
|天孚通信|300394.SZ|2022-06-13|109.2|98.88|35.64|34.22|4.52|4.84|29.53|27.04|10.58|10.19|1.19|1.43|756.83|109.22|104.01|25.1|
|天孚通信|300394.SZ|2022-06-10|108.5|98.24|35.41|34|4.49|4.81|29.34|26.86|10.51|10.12|1.2|1.44|751.95|108.52|103.3|24.93|
|天孚通信|300394.SZ|2022-06-09|105.64|95.65|34.48|33.11|4.38|4.38|28.57|26.15|10.23|9.86|1.23|1.23|732.14|105.66|100.45|24.24|
|天孚通信|300394.SZ|2022-06-08|109.67|99.3|35.79|34.37|4.54|4.54|29.66|27.15|10.62|10.23|1.19|1.19|760.09|109.69|104.48|25.22|
|天孚通信|300394.SZ|2022-06-07|111.67|101.11|36.45|35|4.63|4.63|30.2|27.65|10.82|10.42|1.17|1.17|773.93|111.69|106.48|25.7|
|天孚通信|300394.SZ|2022-06-06|113.43|102.7|37.02|35.55|4.7|4.7|30.68|28.08|10.99|10.58|1.15|1.15|786.14|113.45|108.24|26.12|
|天孚通信|300394.SZ|2022-06-02|108.07|97.85|35.27|33.87|4.48|4.48|29.23|26.76|10.47|10.08|1.2|1.2|748.96|108.09|102.87|24.83|
|天孚通信|300394.SZ|2022-06-01|107.05|96.93|34.94|33.55|4.43|4.43|28.95|26.5|10.37|9.99|1.22|1.22|741.9|107.07|101.85|24.58|
|天孚通信|300394.SZ|2022-05-31|104.66|94.76|34.16|32.8|4.34|4.34|28.31|25.91|10.14|9.77|1.24|1.24|725.35|104.68|99.47|24.01|
|天孚通信|300394.SZ|2022-05-30|101.41|91.82|33.1|31.78|4.2|4.2|27.43|25.11|9.82|9.46|1.28|1.28|702.83|101.43|96.22|23.22|
|天孚通信|300394.SZ|2022-05-27|98.28|88.98|32.08|30.8|4.07|4.07|26.58|24.33|9.52|9.17|1.32|1.32|681.12|98.3|93.08|22.47|
|天孚通信|300394.SZ|2022-05-26|101.45|91.86|33.11|31.79|4.2|4.2|27.44|25.12|9.83|9.47|1.28|1.28|703.1|101.47|96.26|23.23|
|天孚通信|300394.SZ|2022-05-25|97.85|88.59|31.94|30.66|4.05|4.05|26.46|24.23|9.48|9.13|1.33|1.33|678.13|97.87|92.65|22.36|
|天孚通信|300394.SZ|2022-05-24|95.07|86.08|31.03|29.79|3.94|3.94|25.71|23.54|9.21|8.87|1.37|1.37|658.87|95.09|89.87|21.69|
|天孚通信|300394.SZ|2022-05-23|99.84|90.4|32.59|31.29|4.14|4.14|27|24.72|9.67|9.32|1.3|1.3|691.97|99.87|94.65|22.85|
|天孚通信|300394.SZ|2022-05-20|101.18|91.61|33.02|31.71|4.19|4.19|27.36|25.05|9.8|9.44|1.29|1.29|701.2|101.2|95.98|23.17|
|天孚通信|300394.SZ|2022-05-19|101.37|91.79|33.09|31.77|4.2|4.2|27.42|25.1|9.82|9.46|1.28|1.28|702.56|101.39|96.18|23.21|
|天孚通信|300394.SZ|2022-05-18|101.29|91.71|33.06|31.74|4.2|4.2|27.4|25.08|9.81|9.45|1.29|1.29|702.01|101.32|96.1|23.19|
|天孚通信|300394.SZ|2022-05-17|102.23|92.56|33.37|32.04|4.23|4.23|27.65|25.31|9.9|9.54|1.27|1.27|708.53|102.26|97.04|23.42|
|天孚通信|300394.SZ|2022-05-16|99.53|90.12|32.48|31.19|4.12|4.12|26.92|24.64|9.64|9.29|1.31|1.31|689.8|99.55|94.34|22.77|
|天孚通信|300394.SZ|2022-05-13|101.8|92.17|33.23|31.9|4.22|4.22|27.53|25.2|9.86|9.5|1.28|1.28|705.54|101.82|96.61|23.32|
|天孚通信|300394.SZ|2022-05-12|101.88|92.25|33.25|31.93|4.22|4.22|27.55|25.22|9.87|9.51|1.28|1.28|706.09|101.9|96.69|23.34|
|天孚通信|300394.SZ|2022-05-11|106.97|96.85|34.91|33.52|4.43|4.43|28.93|26.48|10.36|9.98|1.22|1.22|741.36|106.99|101.78|24.57|
|天孚通信|300394.SZ|2022-05-10|102.43|92.74|33.43|32.1|4.24|4.24|27.7|25.36|9.92|9.56|1.27|1.27|709.88|102.45|97.23|23.47|
|天孚通信|300394.SZ|2022-05-09|93.15|84.34|30.4|29.19|3.86|3.86|25.19|23.06|9.02|8.69|1.4|1.4|645.57|93.17|87.96|21.23|
|天孚通信|300394.SZ|2022-05-06|89.31|80.87|29.15|27.99|3.7|3.7|24.15|22.11|8.65|8.33|1.46|1.46|618.98|89.33|84.12|20.3|
|天孚通信|300394.SZ|2022-05-05|90.41|81.86|29.51|28.33|3.74|3.74|24.45|22.38|8.76|8.44|1.44|1.44|626.58|90.43|85.21|20.57|
|天孚通信|300394.SZ|2022-04-29|85.63|77.53|27.95|26.84|3.55|3.55|23.16|21.2|8.29|7.99|1.52|1.52|593.47|85.65|80.44|19.41|
|天孚通信|300394.SZ|2022-04-28|80.82|73.17|26.38|25.33|3.35|3.35|21.86|20.01|7.83|7.54|1.61|1.61|560.09|80.84|75.62|18.25|
|天孚通信|300394.SZ|2022-04-27|82.26|74.48|26.85|25.78|3.41|3.41|22.25|20.37|7.97|7.68|1.58|1.58|570.13|82.29|77.07|18.6|
|天孚通信|300394.SZ|2022-04-26|72.83|65.94|23.77|23.77|3.12|3.12|19.7|19.7|7.05|7.05|1.79|1.79|502.82|72.87|67.72|16.34|
|天孚通信|300394.SZ|2022-04-25|75.73|68.56|24.72|24.72|3.25|3.25|20.48|20.48|7.33|7.33|1.72|1.72|522.83|75.76|70.61|17.04|
|天孚通信|300394.SZ|2022-04-22|83.01|75.16|27.09|27.09|3.56|3.56|22.45|22.45|8.04|8.04|1.57|1.57|573.11|83.05|77.9|18.8|
|天孚通信|300394.SZ|2022-04-21|86.65|78.46|28.28|28.28|3.71|3.71|23.43|23.43|8.39|8.39|1.5|1.5|598.25|86.69|81.54|19.68|
|天孚通信|300394.SZ|2022-04-20|91.39|82.74|29.83|29.83|3.92|3.92|24.72|24.72|8.85|8.85|1.42|1.42|630.96|91.43|86.27|20.82|
|天孚通信|300394.SZ|2022-04-19|91.62|82.96|29.9|29.9|3.93|3.93|24.78|24.78|8.87|8.87|1.42|1.42|632.58|91.66|86.51|20.88|
|天孚通信|300394.SZ|2022-04-18|90.72|82.11|32.5|29.15|4.07|3.88|37.87|26.99|10.39|8.67|1.43|1.43|543.86|90.74|85.85|23.06|
|天孚通信|300394.SZ|2022-04-15|85.64|77.52|30.68|27.52|3.84|3.66|35.75|25.48|9.8|8.19|1.52|1.52|513.42|85.66|80.77|21.69|
|天孚通信|300394.SZ|2022-04-14|87.28|79|31.27|28.05|3.92|3.73|36.44|25.97|9.99|8.34|1.49|1.49|523.26|87.3|82.41|22.13|
|天孚通信|300394.SZ|2022-04-13|87.47|79.18|31.34|28.11|3.92|3.74|36.52|26.03|10.01|8.36|1.49|1.49|524.43|87.5|82.61|22.19|
|天孚通信|300394.SZ|2022-04-12|93.84|84.94|33.62|30.16|4.21|4.01|39.18|27.92|10.74|8.97|1.39|1.39|562.59|93.86|88.97|23.9|
|天孚通信|300394.SZ|2022-04-11|94.11|85.19|33.72|30.25|4.22|4.02|39.29|28|10.77|9|1.38|1.38|564.23|94.14|89.24|23.97|
|天孚通信|300394.SZ|2022-04-08|99.46|90.03|35.64|31.97|4.46|4.25|41.52|29.6|11.39|9.51|1.31|1.31|596.3|99.49|94.59|25.41|
|天孚通信|300394.SZ|2022-04-07|101.06|91.48|36.21|32.48|4.53|4.32|42.19|30.07|11.57|9.66|1.29|1.29|605.9|101.09|96.2|25.84|
|天孚通信|300394.SZ|2022-04-06|104.7|94.77|37.51|33.65|4.7|4.47|43.71|31.15|11.99|10.01|1.24|1.24|627.68|104.72|99.83|26.81|
|天孚通信|300394.SZ|2022-04-01|109.15|98.8|39.1|35.08|4.9|4.66|45.57|32.48|12.5|10.44|1.19|1.19|654.36|109.17|104.28|28.01|
|天孚通信|300394.SZ|2022-03-31|108.37|98.09|38.83|34.83|4.86|4.63|45.24|32.24|12.41|10.36|1.2|1.2|649.68|108.39|103.5|27.8|
|天孚通信|300394.SZ|2022-03-30|107.43|97.24|38.49|34.53|4.82|4.59|44.85|31.97|12.3|10.27|1.21|1.21|644.06|107.45|102.56|27.55|
|天孚通信|300394.SZ|2022-03-29|105.63|95.62|37.85|33.95|4.74|4.51|44.1|31.43|12.09|10.1|1.23|1.23|633.29|105.66|100.76|27.06|
|天孚通信|300394.SZ|2022-03-28|106.88|96.75|38.29|34.35|4.8|4.57|44.62|31.8|12.24|10.22|1.22|1.22|640.79|106.91|102.01|27.4|
|天孚通信|300394.SZ|2022-03-25|106.14|96.08|38.03|34.11|4.76|4.54|44.31|31.58|12.15|10.15|1.23|1.23|636.34|106.16|101.27|27.2|
|天孚通信|300394.SZ|2022-03-24|109.07|98.73|39.08|35.05|4.89|4.66|45.53|32.45|12.49|10.43|1.19|1.19|653.9|109.09|104.2|27.99|
|天孚通信|300394.SZ|2022-03-23|114.07|103.25|40.87|36.66|5.12|4.88|47.62|33.94|13.06|10.91|1.14|1.14|683.86|114.09|109.2|29.33|
|天孚通信|300394.SZ|2022-03-22|106.26|96.18|38.07|34.15|4.77|4.54|44.36|31.62|12.17|10.16|1.23|1.23|637.04|106.28|101.39|27.23|
|天孚通信|300394.SZ|2022-03-21|111.3|100.74|39.87|35.77|4.99|4.76|46.46|33.12|12.74|10.64|1.17|1.17|667.24|111.32|106.43|28.59|
|天孚通信|300394.SZ|2022-03-18|114.34|103.5|40.97|36.75|5.13|4.89|47.74|34.02|13.09|10.93|1.14|1.14|685.5|114.36|109.47|29.4|
|天孚通信|300394.SZ|2022-03-17|115.08|104.17|41.23|36.99|5.16|4.92|48.05|34.24|13.18|11|1.13|1.13|689.95|115.11|110.21|29.6|
|天孚通信|300394.SZ|2022-03-16|110.87|100.35|39.72|35.63|4.97|4.74|46.28|32.99|12.69|10.6|1.17|1.17|664.67|110.89|106|28.47|
|天孚通信|300394.SZ|2022-03-15|109.85|99.44|39.36|35.3|4.93|4.69|45.86|32.69|12.58|10.5|1.19|1.19|658.58|109.87|104.98|28.2|
|天孚通信|300394.SZ|2022-03-14|118.4|107.18|42.42|38.05|5.31|5.06|49.43|35.23|13.56|11.32|1.1|1.1|709.85|118.43|113.53|30.49|
|天孚通信|300394.SZ|2022-03-11|124.49|112.69|44.6|40.01|5.59|5.32|51.97|37.04|14.25|11.9|1.05|1.05|746.37|124.52|119.63|32.13|
|天孚通信|300394.SZ|2022-03-10|125.94|114|45.12|40.47|5.65|5.38|52.58|37.47|14.42|12.04|1.03|1.03|755.04|125.96|121.07|32.52|
|天孚通信|300394.SZ|2022-03-09|120.86|109.4|43.3|38.84|5.42|5.17|50.46|35.96|13.84|11.55|1.08|1.08|724.6|120.89|115.99|31.16|
|天孚通信|300394.SZ|2022-03-08|126.92|114.88|45.47|40.79|5.69|5.42|52.99|37.76|14.53|12.13|1.03|1.03|760.89|126.94|122.05|32.78|
|天孚通信|300394.SZ|2022-03-07|126.72|114.71|45.4|40.73|5.69|5.42|52.9|37.71|14.51|12.12|1.03|1.03|759.72|126.74|121.85|32.73|
|天孚通信|300394.SZ|2022-03-04|136.87|123.9|49.04|43.99|6.14|5.85|57.14|40.73|15.67|13.09|0.95|0.95|820.59|136.9|132.01|35.46|
|天孚通信|300394.SZ|2022-03-03|136.02|123.12|48.73|43.71|6.1|5.81|56.78|40.47|15.57|13|0.96|0.96|815.44|136.04|131.15|35.23|
|天孚通信|300394.SZ|2022-03-02|141.87|128.42|50.83|45.59|6.37|6.06|59.23|42.21|16.24|13.56|0.92|0.92|850.56|141.89|137|36.8|
|天孚通信|300394.SZ|2022-03-01|145.47|131.67|52.12|46.75|6.53|6.22|60.73|43.28|16.65|13.91|0.89|0.89|872.1|145.49|140.6|37.76|
|天孚通信|300394.SZ|2022-02-28|134.84|122.06|48.31|43.34|6.05|5.76|56.29|40.12|15.44|12.89|0.97|0.97|808.42|134.87|129.97|34.91|
|天孚通信|300394.SZ|2022-02-25|133.52|120.86|47.84|42.91|5.99|5.71|55.74|39.73|15.29|12.76|0.97|0.97|800.46|133.54|128.65|34.55|
|天孚通信|300394.SZ|2022-02-24|136.02|123.12|48.73|43.71|6.1|5.81|56.78|40.47|15.57|13|0.96|0.96|815.44|136.04|131.15|35.23|
|天孚通信|300394.SZ|2022-02-23|141.72|128.28|50.77|45.54|6.36|6.06|59.16|42.17|16.22|13.55|0.92|0.92|849.62|141.74|136.85|36.76|
|天孚通信|300394.SZ|2022-02-22|140.39|127.08|50.3|45.12|6.3|6|58.61|41.77|16.07|13.42|0.93|0.93|841.66|140.41|135.52|36.4|
|天孚通信|300394.SZ|2022-02-21|146.44|132.56|52.47|47.06|6.57|6.26|61.14|43.57|16.77|14|0.89|0.89|877.95|146.46|141.57|38.03|
|天孚通信|300394.SZ|2022-02-18|142.54|129.02|51.07|45.81|6.4|6.09|59.51|42.41|16.32|13.63|0.91|0.91|854.54|142.56|137.67|36.98|
|天孚通信|300394.SZ|2022-02-17|133.16|120.54|47.71|42.8|5.97|5.69|55.59|39.62|15.25|12.73|0.98|0.98|798.35|133.19|128.3|34.46|
|天孚通信|300394.SZ|2022-02-16|136.99|124|49.08|44.03|6.15|5.85|57.19|40.76|15.68|13.1|0.95|0.95|821.29|137.01|132.12|35.49|
|天孚通信|300394.SZ|2022-02-15|141.05|127.68|50.54|45.33|6.33|6.03|58.89|41.97|16.15|13.49|0.92|0.92|845.64|141.07|136.18|36.58|
|天孚通信|300394.SZ|2022-02-14|136.99|124|49.08|44.03|6.15|5.85|57.19|40.76|15.68|13.1|0.95|0.95|821.29|137.01|132.12|35.49|
|天孚通信|300394.SZ|2022-02-11|140.08|126.79|50.19|45.02|6.29|5.99|58.48|41.68|16.04|13.39|0.93|0.93|839.79|140.1|135.21|36.32|
|天孚通信|300394.SZ|2022-02-10|144.1|130.44|51.63|46.31|6.47|6.16|60.16|42.88|16.5|13.78|0.9|0.9|863.9|144.12|139.23|37.4|
|天孚通信|300394.SZ|2022-02-09|133.83|121.14|47.95|43.01|6|5.72|55.87|39.82|15.32|12.79|0.97|0.97|802.33|133.85|128.96|34.64|
|天孚通信|300394.SZ|2022-02-08|124.77|112.94|44.7|44.94|5.6|5.59|52.09|37.13|14.28|12.7|1.04|1.04|747.84|124.79|119.9|32.2|
|天孚通信|300394.SZ|2022-02-07|130.7|118.31|46.83|47.08|5.86|5.85|54.57|38.89|14.96|13.3|1|1|783.41|130.73|125.83|33.8|
|天孚通信|300394.SZ|2022-01-28|131.8|119.3|47.22|47.47|5.91|5.9|55.02|39.22|15.09|13.41|0.99|0.99|789.97|131.82|126.93|34.09|
