vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,沪电股份2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|沪电股份|002463.SZ|2025-11-28|1336.47|1335.39|51.66|38.67|9.58|9.58|57.48|39.78|10.02|7.49|0.72|0.72|92.91|1386|1355.28|40.41|
|沪电股份|002463.SZ|2025-11-27|1349.56|1348.47|52.16|39.04|9.68|9.68|58.04|40.16|10.12|7.56|0.71|0.71|93.82|1399.08|1368.37|40.8|
|沪电股份|002463.SZ|2025-11-26|1401.51|1400.38|54.17|40.55|10.05|10.05|60.28|41.71|10.5|7.85|0.68|0.69|97.43|1451.04|1420.32|42.35|
|沪电股份|002463.SZ|2025-11-25|1288.36|1287.32|49.8|37.27|9.24|9.24|55.41|38.34|9.66|7.22|0.74|0.75|89.57|1337.89|1307.17|38.98|
|沪电股份|002463.SZ|2025-11-24|1171.17|1170.22|45.27|33.88|8.4|8.4|50.37|34.86|8.78|6.56|0.82|0.82|81.42|1220.69|1189.98|35.48|
|沪电股份|002463.SZ|2025-11-21|1183.48|1182.53|45.74|34.24|8.49|8.49|50.9|35.22|8.87|6.63|0.81|0.81|82.27|1233.01|1202.29|35.85|
|沪电股份|002463.SZ|2025-11-20|1249.68|1248.67|48.3|36.15|8.96|8.96|53.75|37.19|9.37|7|0.77|0.77|86.88|1299.21|1268.49|37.83|
|沪电股份|002463.SZ|2025-11-19|1223.51|1222.52|47.29|35.4|8.77|8.77|52.62|36.41|9.17|6.86|0.78|0.79|85.06|1273.03|1242.32|37.04|
|沪电股份|002463.SZ|2025-11-18|1212.73|1211.76|46.87|35.09|8.7|8.7|52.16|36.09|9.09|6.8|0.79|0.79|84.31|1262.26|1231.54|36.72|
|沪电股份|002463.SZ|2025-11-17|1200.8|1199.83|46.41|34.74|8.61|8.61|51.64|35.74|9|6.73|0.8|0.8|83.48|1250.33|1219.61|36.37|
|沪电股份|002463.SZ|2025-11-14|1185.6|1184.64|45.83|34.3|8.5|8.5|50.99|35.28|8.89|6.64|0.81|0.81|82.42|1235.13|1204.41|35.91|
|沪电股份|002463.SZ|2025-11-13|1240.44|1239.44|47.94|35.89|8.89|8.89|53.35|36.92|9.3|6.95|0.77|0.78|86.23|1289.97|1259.25|37.55|
|沪电股份|002463.SZ|2025-11-12|1233.9|1232.91|47.69|35.7|8.85|8.85|53.07|36.72|9.25|6.92|0.78|0.78|85.78|1283.43|1252.71|37.35|
|沪电股份|002463.SZ|2025-11-11|1260.07|1259.06|48.7|36.46|9.03|9.03|54.19|37.5|9.44|7.06|0.76|0.76|87.6|1309.6|1278.88|38.13|
|沪电股份|002463.SZ|2025-11-10|1300.68|1299.63|50.27|37.63|9.33|9.33|55.94|38.71|9.75|7.29|0.74|0.74|90.42|1350.2|1319.49|39.35|
|沪电股份|002463.SZ|2025-11-07|1336.28|1335.2|51.65|38.66|9.58|9.58|57.47|39.77|10.02|7.49|0.72|0.72|92.9|1385.8|1355.09|40.41|
|沪电股份|002463.SZ|2025-11-06|1395.36|1394.23|53.93|40.37|10|10|60.01|41.53|10.46|7.82|0.69|0.69|97|1444.88|1414.17|42.17|
|沪电股份|002463.SZ|2025-11-05|1354.56|1353.47|52.36|39.19|9.71|9.71|58.26|40.31|10.15|7.59|0.71|0.71|94.17|1404.08|1373.37|40.95|
|沪电股份|002463.SZ|2025-11-04|1366.3|1365.2|52.81|39.53|9.8|9.8|58.76|40.66|10.24|7.66|0.7|0.7|94.98|1415.82|1385.11|41.3|
|沪电股份|002463.SZ|2025-11-03|1378.42|1377.31|53.28|39.88|9.88|9.88|59.28|41.02|10.33|7.73|0.69|0.7|95.83|1427.95|1397.23|41.66|
|沪电股份|002463.SZ|2025-10-31|1365.53|1364.43|52.78|39.51|9.79|9.79|58.73|40.64|10.24|7.65|0.7|0.7|94.93|1415.05|1384.34|41.28|
|沪电股份|002463.SZ|2025-10-30|1456.74|1455.57|56.3|42.15|10.44|10.44|62.65|43.35|10.92|8.16|0.66|0.66|101.27|1506.27|1475.55|44|
|沪电股份|002463.SZ|2025-10-29|1527.56|1526.33|59.04|44.19|10.95|10.95|65.7|45.46|11.45|8.56|0.63|0.63|106.19|1577.08|1546.37|46.11|
|沪电股份|002463.SZ|2025-10-28|1539.19|1537.94|59.49|49.19|12.08|12.08|66.2|47.67|11.54|9.38|0.62|0.62|122.05|1589.4|1561.99|46.58|
|沪电股份|002463.SZ|2025-10-27|1491.28|1490.08|57.64|47.66|11.71|11.71|64.14|46.19|11.18|9.09|0.64|0.64|118.25|1541.49|1514.08|45.15|
|沪电股份|002463.SZ|2025-10-24|1406.62|1405.49|54.37|44.95|11.04|11.04|60.5|43.57|10.54|8.57|0.68|0.68|111.54|1456.84|1429.43|42.62|
|沪电股份|002463.SZ|2025-10-23|1310.04|1308.98|50.63|41.87|10.28|10.28|56.34|40.58|9.82|7.98|0.73|0.73|103.88|1360.25|1332.84|39.74|
|沪电股份|002463.SZ|2025-10-22|1345.83|1344.74|52.02|43.01|10.56|10.56|57.88|41.68|10.09|8.2|0.71|0.71|106.72|1396.04|1368.63|40.81|
|沪电股份|002463.SZ|2025-10-21|1347.75|1346.66|52.09|43.07|10.58|10.58|57.96|41.74|10.1|8.21|0.71|0.71|106.87|1397.96|1370.55|40.87|
|沪电股份|002463.SZ|2025-10-20|1288.11|1287.07|49.79|41.16|10.11|10.11|55.4|39.9|9.65|7.85|0.74|0.75|102.14|1338.32|1310.91|39.09|
|沪电股份|002463.SZ|2025-10-17|1234.62|1233.62|47.72|39.45|9.69|9.69|53.1|38.24|9.25|7.52|0.77|0.78|97.9|1284.83|1257.42|37.49|
|沪电股份|002463.SZ|2025-10-16|1293.88|1292.83|50.01|41.35|10.16|10.16|55.65|40.07|9.7|7.88|0.74|0.74|102.6|1344.09|1316.68|39.26|
|沪电股份|002463.SZ|2025-10-15|1311.96|1310.91|50.71|41.93|10.3|10.3|56.42|40.63|9.83|7.99|0.73|0.73|104.03|1362.18|1334.77|39.8|
|沪电股份|002463.SZ|2025-10-14|1265.98|1264.96|48.93|40.46|9.94|9.94|54.45|39.21|9.49|7.71|0.76|0.76|100.39|1316.19|1288.78|38.43|
|沪电股份|002463.SZ|2025-10-13|1356.41|1355.31|52.43|43.35|10.65|10.65|58.34|42.01|10.17|8.27|0.71|0.71|107.56|1406.62|1379.21|41.13|
|沪电股份|002463.SZ|2025-10-10|1399.89|1398.76|54.11|44.74|10.99|10.99|60.21|43.36|10.49|8.53|0.68|0.69|111|1450.1|1422.69|42.42|
|沪电股份|002463.SZ|2025-10-09|1422.79|1421.64|54.99|45.47|11.17|11.17|61.19|44.07|10.66|8.67|0.67|0.68|112.82|1473|1445.59|43.11|
|沪电股份|002463.SZ|2025-09-30|1413.55|1412.41|54.64|45.17|11.1|11.1|60.79|43.78|10.6|8.61|0.68|0.68|112.09|1463.76|1436.35|42.83|
|沪电股份|002463.SZ|2025-09-29|1429.71|1428.56|55.26|45.69|11.22|11.22|61.49|44.28|10.72|8.71|0.67|0.67|113.37|1479.92|1452.51|43.31|
|沪电股份|002463.SZ|2025-09-26|1385.65|1384.53|53.56|44.28|10.88|10.88|59.59|42.92|10.39|8.44|0.69|0.69|109.88|1435.86|1408.46|42|
|沪电股份|002463.SZ|2025-09-25|1437.41|1436.25|55.56|45.94|11.28|11.28|61.82|44.52|10.77|8.76|0.67|0.67|113.98|1487.62|1460.21|43.54|
|沪电股份|002463.SZ|2025-09-24|1432.41|1431.25|55.36|45.78|11.24|11.24|61.6|44.37|10.74|8.73|0.67|0.67|113.58|1482.62|1455.21|43.39|
|沪电股份|002463.SZ|2025-09-23|1498.78|1497.57|57.93|47.9|11.77|11.77|64.46|46.42|11.23|9.13|0.64|0.64|118.85|1548.99|1521.59|45.37|
|沪电股份|002463.SZ|2025-09-22|1540.34|1539.1|59.54|49.23|12.09|12.09|66.25|47.71|11.55|9.39|0.62|0.62|122.14|1590.55|1563.14|46.61|
|沪电股份|002463.SZ|2025-09-19|1460.3|1459.12|56.44|46.67|11.46|11.46|62.8|45.23|10.95|8.9|0.66|0.66|115.79|1510.52|1483.11|44.22|
|沪电股份|002463.SZ|2025-09-18|1451.07|1449.9|56.09|46.37|11.39|11.39|62.41|44.94|10.88|8.84|0.66|0.66|115.06|1501.28|1473.87|43.95|
|沪电股份|002463.SZ|2025-09-17|1364.1|1363|52.72|43.59|10.71|10.71|58.67|42.25|10.22|8.31|0.7|0.7|108.17|1414.32|1386.91|41.36|
|沪电股份|002463.SZ|2025-09-16|1385.27|1384.15|53.54|44.27|10.87|10.87|59.58|42.91|10.38|8.44|0.69|0.69|109.84|1435.48|1408.07|41.99|
|沪电股份|002463.SZ|2025-09-15|1326.39|1325.32|51.27|42.39|10.41|10.41|57.04|41.08|9.94|8.08|0.72|0.72|105.18|1376.61|1349.2|40.23|
|沪电股份|002463.SZ|2025-09-12|1383.34|1382.23|53.47|44.21|10.86|10.86|59.49|42.85|10.37|8.43|0.69|0.7|109.69|1433.56|1406.15|41.93|
|沪电股份|002463.SZ|2025-09-11|1343.52|1342.43|51.93|42.94|10.55|10.55|57.78|41.61|10.07|8.19|0.71|0.72|106.53|1393.73|1366.32|40.74|
|沪电股份|002463.SZ|2025-09-10|1221.34|1220.36|47.21|39.03|9.59|9.59|52.53|37.83|9.15|7.44|0.78|0.79|96.85|1271.56|1244.15|37.1|
|沪电股份|002463.SZ|2025-09-09|1142.65|1141.73|44.16|36.52|8.97|8.97|49.14|35.39|8.56|6.96|0.84|0.84|90.61|1192.87|1165.46|34.75|
|沪电股份|002463.SZ|2025-09-08|1161.51|1160.57|44.89|37.12|9.12|9.12|49.95|35.97|8.71|7.08|0.82|0.83|92.1|1211.72|1184.31|35.31|
|沪电股份|002463.SZ|2025-09-05|1234.04|1233.05|47.7|39.44|9.69|9.69|53.07|38.22|9.25|7.52|0.78|0.78|97.85|1284.25|1256.85|37.48|
|沪电股份|002463.SZ|2025-09-04|1142.46|1141.54|44.16|36.51|8.97|8.97|49.13|35.38|8.56|6.96|0.84|0.84|90.59|1192.67|1165.26|34.75|
|沪电股份|002463.SZ|2025-09-03|1269.44|1268.42|49.07|40.57|9.97|9.97|54.6|39.32|9.52|7.74|0.75|0.76|100.66|1319.66|1292.25|38.53|
|沪电股份|002463.SZ|2025-09-02|1293.3|1292.26|49.99|41.33|10.15|10.15|55.62|40.06|9.69|7.88|0.74|0.74|102.55|1343.51|1316.1|39.24|
|沪电股份|002463.SZ|2025-09-01|1342.94|1341.86|51.91|42.92|10.54|10.54|57.76|41.59|10.07|8.18|0.71|0.72|106.49|1393.15|1365.74|40.73|
|沪电股份|002463.SZ|2025-08-29|1323.51|1322.44|51.16|42.3|10.39|10.39|56.92|40.99|9.92|8.06|0.72|0.73|104.95|1373.72|1346.31|40.15|
|沪电股份|002463.SZ|2025-08-28|1233.66|1232.66|47.68|39.42|9.68|9.68|53.06|38.21|9.25|7.52|0.78|0.78|97.82|1283.87|1256.46|37.47|
|沪电股份|002463.SZ|2025-08-27|1133.03|1132.12|43.79|36.21|8.89|8.89|48.73|35.09|8.49|6.9|0.84|0.85|89.84|1183.25|1155.84|34.47|
|沪电股份|002463.SZ|2025-08-26|1109.18|1108.28|42.87|35.45|8.71|8.71|47.7|34.35|8.31|6.76|0.86|0.87|87.95|1159.39|1131.98|33.75|
|沪电股份|002463.SZ|2025-08-25|1114.95|1114.05|43.09|35.63|8.75|8.75|47.95|34.53|8.36|6.79|0.86|0.86|88.41|1165.16|1137.75|33.93|
|沪电股份|002463.SZ|2025-08-22|1070.31|1069.45|41.37|34.2|8.4|8.4|46.03|33.15|8.02|6.52|0.89|0.9|84.87|1120.52|1093.11|32.6|
|沪电股份|002463.SZ|2025-08-21|1030.53|1029.87|39.83|36.35|8.14|8.81|44.32|36.11|7.72|6.97|0.93|0.93|98.77|1074.52|1042.19|31.08|
|沪电股份|002463.SZ|2025-08-20|1051.31|1050.63|40.63|37.08|8.31|8.99|45.21|36.84|7.88|7.11|0.91|0.91|100.76|1095.3|1062.97|31.7|
|沪电股份|002463.SZ|2025-08-19|1057.08|1056.4|40.86|37.29|8.35|9.04|45.46|37.04|7.92|7.14|0.91|0.91|101.32|1101.07|1068.74|31.87|
|沪电股份|002463.SZ|2025-08-18|1076.51|1075.81|41.61|37.97|8.51|9.21|46.3|37.72|8.07|7.28|0.89|0.89|103.18|1120.5|1088.17|32.45|
|沪电股份|002463.SZ|2025-08-15|1064.78|1064.09|41.16|37.56|8.41|9.11|45.79|37.31|7.98|7.2|0.9|0.9|102.05|1108.77|1076.44|32.1|
|沪电股份|002463.SZ|2025-08-14|1059.39|1058.7|40.95|37.37|8.37|9.06|45.56|37.12|7.94|7.16|0.9|0.91|101.54|1103.38|1071.05|31.94|
|沪电股份|002463.SZ|2025-08-13|1121.14|1120.41|43.33|39.55|8.86|9.59|48.22|39.28|8.4|7.58|0.85|0.86|107.46|1165.13|1132.8|33.78|
|沪电股份|002463.SZ|2025-08-12|1019.18|1018.52|39.39|35.95|8.05|8.72|43.83|35.71|7.64|6.89|0.94|0.94|97.68|1063.17|1030.84|30.74|
|沪电股份|002463.SZ|2025-08-11|1000.91|1000.26|38.69|35.31|7.91|8.56|43.05|35.07|7.5|6.77|0.96|0.96|95.93|1044.9|1012.57|30.19|
|沪电股份|002463.SZ|2025-08-08|982.63|982|37.98|34.66|7.77|8.4|42.26|34.43|7.37|6.64|0.97|0.98|94.18|1026.62|994.29|29.65|
|沪电股份|002463.SZ|2025-08-07|985.33|984.69|38.08|34.76|7.79|8.43|42.38|34.53|7.39|6.66|0.97|0.98|94.44|1029.32|996.99|29.73|
|沪电股份|002463.SZ|2025-08-06|1011.49|1010.83|39.1|35.68|7.99|8.65|43.5|35.44|7.58|6.84|0.95|0.95|96.95|1055.48|1023.15|30.51|
|沪电股份|002463.SZ|2025-08-05|1011.49|1010.83|39.1|35.68|7.99|8.65|43.5|35.44|7.58|6.84|0.95|0.95|96.95|1055.48|1023.15|30.51|
|沪电股份|002463.SZ|2025-08-04|1037.65|1036.98|40.11|36.6|8.2|8.87|44.63|36.36|7.78|7.01|0.92|0.93|99.45|1081.64|1049.31|31.29|
|沪电股份|002463.SZ|2025-08-01|1035.92|1035.25|40.04|36.54|8.19|8.86|44.55|36.3|7.76|7|0.92|0.93|99.29|1079.91|1047.58|31.24|
|沪电股份|002463.SZ|2025-07-31|1082.47|1081.77|41.84|38.18|8.55|9.26|46.55|37.93|8.11|7.32|0.88|0.89|103.75|1126.46|1094.13|32.63|
|沪电股份|002463.SZ|2025-07-30|1048.04|1047.36|40.51|36.97|8.28|8.96|45.07|36.72|7.86|7.08|0.91|0.92|100.45|1092.03|1059.7|31.6|
|沪电股份|002463.SZ|2025-07-29|1061.51|1060.82|41.03|37.44|8.39|9.08|45.65|37.19|7.96|7.17|0.9|0.91|101.74|1105.49|1073.17|32|
|沪电股份|002463.SZ|2025-07-28|1014.57|1013.91|39.21|35.79|8.02|8.68|43.63|35.55|7.6|6.86|0.94|0.95|97.24|1058.56|1026.23|30.6|
|沪电股份|002463.SZ|2025-07-25|953.01|952.39|36.84|33.62|7.53|8.15|40.99|33.39|7.14|6.44|1|1.01|91.34|997|964.67|28.77|
|沪电股份|002463.SZ|2025-07-24|955.89|955.27|36.95|33.72|7.55|8.18|41.11|33.49|7.16|6.46|1|1.01|91.62|999.88|967.55|28.85|
|沪电股份|002463.SZ|2025-07-23|955.32|954.7|36.92|33.7|7.55|8.17|41.09|33.47|7.16|6.46|1|1.01|91.56|999.31|966.98|28.83|
|沪电股份|002463.SZ|2025-07-22|989.75|989.11|38.26|34.91|7.82|8.46|42.57|34.68|7.42|6.69|0.97|0.97|94.86|1033.74|1001.41|29.86|
|沪电股份|002463.SZ|2025-07-21|990.52|989.88|38.28|34.94|7.83|8.47|42.6|34.71|7.42|6.69|0.97|0.97|94.94|1034.51|1002.18|29.88|
|沪电股份|002463.SZ|2025-07-18|1002.26|1001.61|38.74|35.35|7.92|8.57|43.1|35.12|7.51|6.77|0.95|0.96|96.06|1046.24|1013.92|30.23|
|沪电股份|002463.SZ|2025-07-17|1021.68|1021.02|39.49|36.04|8.07|8.74|43.94|35.8|7.66|6.91|0.94|0.94|97.92|1065.67|1033.35|30.81|
|沪电股份|002463.SZ|2025-07-16|940.89|940.28|36.37|33.19|7.44|8.05|40.47|32.97|7.05|6.36|1.02|1.02|90.18|984.88|952.55|28.4|
|沪电股份|002463.SZ|2025-07-15|989.39|988.75|38.24|34.9|7.82|8.46|42.55|34.67|7.42|6.69|0.97|0.97|94.83|1033.38|1001.05|29.85|
|沪电股份|002463.SZ|2025-07-14|923.42|922.82|35.69|32.57|7.3|7.9|39.71|32.36|6.92|6.24|1.04|1.04|88.5|967.41|935.08|27.88|
|沪电股份|002463.SZ|2025-07-11|908.99|908.4|35.13|32.06|7.18|7.77|39.09|31.85|6.81|6.14|1.05|1.06|87.12|952.98|920.65|27.45|
|沪电股份|002463.SZ|2025-07-10|908.8|908.21|35.13|32.06|7.18|7.77|39.09|31.84|6.81|6.14|1.05|1.06|87.1|952.79|920.46|27.45|
|沪电股份|002463.SZ|2025-07-09|919.57|918.98|35.54|32.44|7.27|7.86|39.55|32.22|6.89|6.22|1.04|1.05|88.14|963.56|931.23|27.77|
|沪电股份|002463.SZ|2025-07-08|943.81|943.19|36.48|33.29|7.46|8.07|40.59|33.07|7.07|6.38|1.01|1.02|90.46|987.8|955.47|28.49|
|沪电股份|002463.SZ|2025-07-07|880.91|880.34|34.05|31.07|6.96|7.53|37.89|30.87|6.6|5.95|1.09|1.09|84.43|924.9|892.57|26.62|
|沪电股份|002463.SZ|2025-07-04|909.76|909.17|35.16|32.09|7.19|7.78|39.13|31.88|6.82|6.15|1.05|1.06|87.2|953.75|921.42|27.48|
|沪电股份|002463.SZ|2025-07-03|854.18|853.62|33.02|30.13|6.75|7.31|36.74|29.93|6.4|5.77|1.12|1.13|81.87|898.17|865.84|25.82|
|沪电股份|002463.SZ|2025-07-02|817.63|817.1|31.6|28.84|6.46|6.99|35.16|28.65|6.13|5.53|1.17|1.18|78.37|861.62|829.29|24.73|
|沪电股份|002463.SZ|2025-07-01|848.41|847.86|32.79|29.93|6.7|7.26|36.49|29.73|6.36|5.73|1.13|1.13|81.32|892.4|860.07|25.65|
|沪电股份|002463.SZ|2025-06-30|818.98|818.45|31.65|28.89|6.47|7|35.22|28.7|6.14|5.54|1.17|1.17|78.49|862.97|830.64|24.77|
|沪电股份|002463.SZ|2025-06-27|823.21|822.68|31.82|29.04|6.51|7.04|35.4|28.84|6.17|5.56|1.16|1.17|78.9|867.2|834.87|24.89|
|沪电股份|002463.SZ|2025-06-26|806.86|806.34|31.19|28.46|6.38|6.9|34.7|28.27|6.05|5.45|1.19|1.19|77.33|850.85|818.52|24.41|
|沪电股份|002463.SZ|2025-06-25|814.17|813.64|31.47|28.72|6.43|6.96|35.02|28.53|6.1|5.5|1.18|1.18|78.03|858.16|825.83|24.63|
|沪电股份|002463.SZ|2025-06-24|807.82|807.3|31.22|28.5|6.38|6.91|34.74|28.31|6.05|5.46|1.18|1.19|77.43|851.81|819.48|24.44|
|沪电股份|002463.SZ|2025-06-23|816.48|815.95|31.56|28.8|6.45|6.98|35.11|28.61|6.12|5.52|1.17|1.18|78.26|860.47|828.14|24.69|
|沪电股份|002463.SZ|2025-06-20|831.1|830.56|32.12|29.32|6.57|7.11|35.74|29.12|6.23|5.62|1.15|1.16|79.66|875.09|842.76|25.13|
|沪电股份|002463.SZ|2025-06-19|851.48|850.93|32.91|30.04|6.73|7.28|36.62|29.84|6.38|5.76|1.12|1.13|81.61|895.47|863.14|25.74|
|沪电股份|002463.SZ|2025-06-18|858.6|858.04|33.19|30.29|6.79|7.34|36.93|30.09|6.44|5.8|1.11|1.12|82.29|902.59|870.26|25.95|
|沪电股份|002463.SZ|2025-06-17|780.51|780.01|30.17|27.53|6.17|6.68|33.57|27.35|5.85|5.28|1.23|1.23|74.81|824.5|792.17|23.62|
|沪电股份|002463.SZ|2025-06-16|774.74|774.24|29.94|27.33|6.12|6.63|33.32|27.15|5.81|5.24|1.23|1.24|74.25|818.73|786.4|23.45|
|沪电股份|002463.SZ|2025-06-13|742.81|742.33|28.71|26.2|5.87|6.35|31.95|26.03|5.57|5.02|1.29|1.29|71.19|786.8|754.47|22.5|
|沪电股份|002463.SZ|2025-06-12|731.85|731.37|28.29|25.82|5.78|6.26|31.47|25.64|5.49|4.95|1.31|1.31|70.14|775.84|743.51|22.17|
|沪电股份|002463.SZ|2025-06-11|706.46|706|27.31|24.92|5.58|6.04|30.38|24.75|5.3|4.78|1.35|1.36|67.71|750.45|718.12|21.41|
|沪电股份|002463.SZ|2025-06-10|709.15|708.69|27.41|25.02|5.6|6.07|30.5|24.85|5.32|4.79|1.35|1.36|67.97|753.14|720.81|21.49|
|沪电股份|002463.SZ|2025-06-09|700.31|699.85|27.07|24.7|5.53|5.99|30.12|24.54|5.25|4.73|1.37|1.37|67.12|744.29|711.97|21.23|
|沪电股份|002463.SZ|2025-06-06|681.46|681.01|26.34|24.04|5.39|5.83|29.31|23.88|5.11|4.61|1.4|1.41|65.31|725.45|693.12|20.67|
|沪电股份|002463.SZ|2025-06-05|675.88|675.44|26.12|23.84|5.34|5.78|29.07|23.68|5.07|4.57|1.42|1.42|64.78|719.87|687.54|20.5|
|沪电股份|002463.SZ|2025-06-04|638.37|637.96|24.67|22.52|5.04|5.46|27.45|22.37|4.78|4.31|1.5|1.51|61.18|682.36|650.03|19.38|
|沪电股份|002463.SZ|2025-06-03|597.6|597.21|23.1|21.08|4.72|5.11|25.7|20.94|4.48|4.04|1.6|1.61|57.28|641.59|609.26|18.17|
|沪电股份|002463.SZ|2025-05-30|595.87|595.48|23.03|21.02|4.71|5.1|25.63|20.88|4.47|4.03|1.61|1.61|57.11|639.85|607.53|18.12|
|沪电股份|002463.SZ|2025-05-29|600.67|600.28|23.22|21.19|4.75|5.14|25.83|21.05|4.5|4.06|1.59|1.6|57.57|644.66|612.33|18.26|
|沪电股份|002463.SZ|2025-05-28|578.17|577.8|22.35|20.39|4.57|4.94|24.87|20.26|4.33|3.91|1.65|1.66|55.41|622.16|589.83|17.59|
|沪电股份|002463.SZ|2025-05-27|561.63|561.27|21.71|19.81|4.44|4.8|24.15|19.68|4.21|3.8|1.7|1.71|53.83|605.62|573.29|17.09|
|沪电股份|002463.SZ|2025-05-26|587.4|587.02|22.7|20.72|4.64|5.02|25.26|20.58|4.4|3.97|1.63|1.64|56.3|631.39|599.06|17.86|
|沪电股份|002463.SZ|2025-05-23|586.06|585.68|22.65|20.67|4.63|5.01|25.2|20.54|4.39|3.96|1.63|1.64|56.17|630.05|597.72|17.82|
|沪电股份|002463.SZ|2025-05-22|599.9|599.52|23.19|21.16|4.74|5.13|25.8|21.02|4.5|4.05|1.59|1.6|57.5|643.89|611.57|18.24|
|沪电股份|002463.SZ|2025-05-21|594.33|593.94|22.97|20.96|4.7|5.08|25.56|20.82|4.45|4.02|1.61|1.62|56.96|638.32|605.99|18.07|
|沪电股份|002463.SZ|2025-05-20|591.06|590.67|22.85|20.85|4.67|5.06|25.42|20.71|4.43|3.99|1.62|1.63|56.65|635.05|602.72|17.97|
|沪电股份|002463.SZ|2025-05-19|586.63|586.25|22.67|20.69|4.64|5.02|25.23|20.56|4.4|3.96|1.63|1.64|56.23|630.62|598.29|17.84|
|沪电股份|002463.SZ|2025-05-16|593.17|592.79|22.93|20.92|4.69|5.07|25.51|20.78|4.45|4.01|1.61|1.62|56.85|637.16|604.83|18.04|
|沪电股份|002463.SZ|2025-05-15|594.33|593.94|22.97|20.96|4.7|5.08|25.56|20.82|4.45|4.02|1.61|1.62|56.96|638.32|605.99|18.07|
|沪电股份|002463.SZ|2025-05-14|608.56|608.17|23.52|21.47|4.81|5.2|26.17|21.32|4.56|4.11|1.57|1.58|58.33|652.55|620.22|18.49|
|沪电股份|002463.SZ|2025-05-13|601.64|601.25|23.25|21.22|4.75|4.75|25.87|21.08|4.51|4.07|1.59|1.59|57.66|645.62|613.3|18.29|
|沪电股份|002463.SZ|2025-05-12|609.33|608.93|23.55|21.49|4.82|4.82|26.21|21.35|4.57|4.12|1.57|1.57|58.4|653.32|620.99|18.52|
|沪电股份|002463.SZ|2025-05-09|597.6|597.21|23.1|21.08|4.72|4.72|25.7|20.94|4.48|4.04|1.6|1.6|57.28|641.59|609.26|18.17|
|沪电股份|002463.SZ|2025-05-08|603.94|603.55|23.34|21.3|4.77|4.77|25.97|21.16|4.53|4.08|1.58|1.58|57.88|647.93|615.6|18.36|
|沪电股份|002463.SZ|2025-05-07|575.86|575.49|22.26|20.31|4.55|4.55|24.77|20.18|4.32|3.89|1.66|1.66|55.19|619.85|587.52|17.52|
|沪电股份|002463.SZ|2025-05-06|577.36|576.98|22.32|20.37|4.56|4.56|24.83|20.23|4.33|3.9|1.66|1.66|55.34|621.35|589.02|17.56|
|沪电股份|002463.SZ|2025-04-30|536.41|536.06|20.73|18.92|4.24|4.24|23.07|18.8|4.02|3.63|1.78|1.78|51.41|580.39|548.07|16.34|
|沪电股份|002463.SZ|2025-04-29|531.41|531.06|20.54|18.75|4.2|4.2|22.85|18.62|3.98|3.59|1.8|1.8|50.93|575.4|543.07|16.19|
|沪电股份|002463.SZ|2025-04-28|547.75|547.39|21.17|19.32|4.33|4.33|23.56|19.19|4.11|3.7|1.75|1.75|52.5|591.74|559.41|16.68|
|沪电股份|002463.SZ|2025-04-25|561.4|561.04|21.7|19.8|4.44|4.44|24.14|19.67|4.21|3.79|1.7|1.7|53.81|605.39|573.06|17.09|
|沪电股份|002463.SZ|2025-04-24|531.01|530.67|20.52|20.52|4.48|4.48|22.84|22.84|3.98|3.98|1.8|1.8|60.4|567.28|551.85|16.46|
|沪电股份|002463.SZ|2025-04-23|540.05|539.7|20.87|20.87|4.56|4.56|23.23|23.23|4.05|4.05|1.77|1.77|61.43|576.32|560.89|16.73|
|沪电股份|002463.SZ|2025-04-22|526.02|525.67|20.33|20.33|4.44|4.44|22.62|22.62|3.94|3.94|1.82|1.82|59.84|562.28|546.85|16.31|
|沪电股份|002463.SZ|2025-04-21|540.44|540.08|20.89|20.89|4.56|4.56|23.24|23.24|4.05|4.05|1.77|1.77|61.48|576.7|561.27|16.74|
|沪电股份|002463.SZ|2025-04-18|533.13|532.78|20.61|20.61|4.5|4.5|22.93|22.93|4|4|1.79|1.79|60.65|569.39|553.97|16.52|
|沪电股份|002463.SZ|2025-04-17|507.94|507.61|19.63|19.63|4.29|4.29|21.85|21.85|3.81|3.81|1.88|1.88|57.78|544.21|528.78|15.77|
|沪电股份|002463.SZ|2025-04-16|508.33|508|19.65|19.65|4.29|4.29|21.86|21.86|3.81|3.81|1.88|1.88|57.82|544.59|529.17|15.78|
|沪电股份|002463.SZ|2025-04-15|529.48|529.13|20.46|20.46|4.47|4.47|22.77|22.77|3.97|3.97|1.81|1.81|60.23|565.74|550.31|16.41|
|沪电股份|002463.SZ|2025-04-14|537.55|537.2|20.78|20.78|4.54|4.54|23.12|23.12|4.03|4.03|1.78|1.78|61.15|573.82|558.39|16.65|
