vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,工业富联2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|工业富联|601138.SH|2025-04-03|3783.11|3782.87|17.98|16.3|2.64|2.48|8.78|25.03|0.79|0.62|3.05|3.05|321.12|4174.93|3608.68|12.32|
|工业富联|601138.SH|2025-04-02|3971.71|3971.45|18.88|17.11|2.77|2.6|9.22|26.28|0.83|0.65|2.9|2.9|337.13|4363.53|3797.28|12.97|
|工业富联|601138.SH|2025-04-01|3975.68|3975.42|18.9|17.12|2.77|2.61|9.23|26.31|0.83|0.65|2.9|2.9|337.47|4367.5|3801.25|12.98|
|工业富联|601138.SH|2025-03-31|3943.91|3943.65|18.74|16.99|2.75|2.58|9.15|26.1|0.83|0.65|2.92|2.92|334.77|4335.72|3769.47|12.87|
|工业富联|601138.SH|2025-03-28|3967.74|3967.48|18.86|17.09|2.76|2.6|9.21|26.25|0.83|0.65|2.9|2.9|336.8|4359.55|3793.3|12.96|
|工业富联|601138.SH|2025-03-27|4015.4|4015.14|19.08|17.3|2.8|2.63|9.32|26.57|0.84|0.66|2.87|2.87|340.84|4407.21|3840.97|13.12|
|工业富联|601138.SH|2025-03-26|4047.17|4046.91|19.24|17.43|2.82|2.65|9.39|26.78|0.85|0.66|2.85|2.85|343.54|4438.99|3872.74|13.23|
|工业富联|601138.SH|2025-03-25|4072.99|4072.72|19.36|17.54|2.84|2.67|9.45|26.95|0.86|0.67|2.83|2.83|345.73|4464.8|3898.55|13.31|
|工业富联|601138.SH|2025-03-24|4138.52|4138.25|19.67|17.83|2.88|2.71|9.61|27.38|0.87|0.68|2.78|2.78|351.29|4530.34|3964.09|13.54|
|工业富联|601138.SH|2025-03-21|4096.82|4096.55|19.47|17.65|2.85|2.68|9.51|27.11|0.86|0.67|2.81|2.81|347.75|4488.63|3922.39|13.4|
|工业富联|601138.SH|2025-03-20|4140.51|4140.24|19.68|17.83|2.88|2.71|9.61|27.4|0.87|0.68|2.78|2.78|351.46|4532.32|3966.07|13.55|
|工业富联|601138.SH|2025-03-19|4174.27|4174|19.84|17.98|2.91|2.74|9.69|27.62|0.88|0.69|2.76|2.76|354.33|4566.08|3999.83|13.66|
|工业富联|601138.SH|2025-03-18|4277.53|4277.25|20.33|18.42|2.98|2.8|9.93|28.3|0.9|0.7|2.69|2.69|363.09|4669.35|4103.1|14.01|
|工业富联|601138.SH|2025-03-17|4273.56|4273.28|20.31|18.41|2.98|2.8|9.92|28.28|0.9|0.7|2.7|2.7|362.75|4665.38|4099.13|14|
|工业富联|601138.SH|2025-03-14|4221.93|4221.65|20.07|18.19|2.94|2.77|9.8|27.94|0.89|0.69|2.73|2.73|358.37|4613.74|4047.49|13.82|
|工业富联|601138.SH|2025-03-13|4104.76|4104.5|19.51|17.68|2.86|2.69|9.53|27.16|0.86|0.67|2.81|2.81|348.43|4496.58|3930.33|13.42|
|工业富联|601138.SH|2025-03-12|4152.42|4152.15|19.74|17.89|2.89|2.72|9.64|27.48|0.87|0.68|2.77|2.77|352.47|4544.24|3977.99|13.59|
|工业富联|601138.SH|2025-03-11|4134.55|4134.28|19.65|17.81|2.88|2.71|9.6|27.36|0.87|0.68|2.79|2.79|350.96|4526.37|3960.12|13.53|
|工业富联|601138.SH|2025-03-10|4176.25|4175.98|19.85|17.99|2.91|2.74|9.69|27.63|0.88|0.69|2.76|2.76|354.5|4568.07|4001.82|13.67|
|工业富联|601138.SH|2025-03-07|4144.48|4144.21|19.7|17.85|2.89|2.72|9.62|27.42|0.87|0.68|2.78|2.78|351.8|4536.29|3970.05|13.56|
|工业富联|601138.SH|2025-03-06|4233.84|4233.57|20.12|18.24|2.95|2.77|9.83|28.01|0.89|0.7|2.72|2.72|359.38|4625.66|4059.41|13.86|
|工业富联|601138.SH|2025-03-05|4178.24|4177.97|19.86|18|2.91|2.74|9.7|27.65|0.88|0.69|2.76|2.76|354.66|4570.05|4003.81|13.67|
|工业富联|601138.SH|2025-03-04|4178.24|4177.97|19.86|18|2.91|2.74|9.7|27.65|0.88|0.69|2.76|2.76|354.66|4570.05|4003.81|13.67|
|工业富联|601138.SH|2025-03-03|4184.2|4183.93|19.89|18.02|2.91|2.74|9.71|27.69|0.88|0.69|2.75|2.75|355.17|4576.01|4009.76|13.69|
|工业富联|601138.SH|2025-02-28|4208.03|4207.75|20|18.13|2.93|2.76|9.77|27.84|0.88|0.69|2.74|2.74|357.19|4599.84|4033.59|13.78|
|工业富联|601138.SH|2025-02-27|4360.94|4360.66|20.73|18.78|3.04|2.86|10.12|28.86|0.92|0.72|2.64|2.64|370.17|4752.75|4186.5|14.3|
|工业富联|601138.SH|2025-02-26|4521.79|4521.5|21.49|19.48|3.15|2.96|10.5|29.92|0.95|0.74|2.55|2.55|383.83|4913.61|4347.36|14.85|
|工业富联|601138.SH|2025-02-25|4583.35|4583.06|21.78|19.74|3.19|3|10.64|30.33|0.96|0.75|2.51|2.51|389.05|4975.17|4408.92|15.06|
|工业富联|601138.SH|2025-02-24|4609.17|4608.87|21.91|19.85|3.21|3.02|10.7|30.5|0.97|0.76|2.5|2.5|391.24|5000.98|4434.74|15.15|
|工业富联|601138.SH|2025-02-21|4607.18|4606.89|21.9|20.3|3.21|3.21|10.69|30.48|0.97|0.79|2.5|2.5|409.86|4999|4432.75|15.14|
|工业富联|601138.SH|2025-02-20|4492|4491.71|21.35|19.79|3.13|3.13|10.43|29.72|0.94|0.77|2.57|2.57|399.61|4883.82|4317.57|14.75|
|工业富联|601138.SH|2025-02-19|4615.13|4614.83|21.93|20.33|3.21|3.22|10.71|30.54|0.97|0.79|2.5|2.5|410.57|5006.94|4440.69|15.17|
|工业富联|601138.SH|2025-02-18|4503.92|4503.63|21.41|19.84|3.14|3.14|10.45|29.8|0.95|0.77|2.56|2.56|400.67|4895.73|4329.49|14.79|
|工业富联|601138.SH|2025-02-17|4547.61|4547.31|21.61|20.04|3.17|3.17|10.56|30.09|0.95|0.78|2.53|2.53|404.56|4939.42|4373.17|14.94|
|工业富联|601138.SH|2025-02-14|4388.74|4388.46|20.86|19.34|3.06|3.06|10.19|29.04|0.92|0.75|2.63|2.63|390.43|4780.55|4214.31|14.39|
|工业富联|601138.SH|2025-02-13|4327.18|4326.9|20.57|19.07|3.01|3.02|10.04|28.63|0.91|0.74|2.66|2.66|384.95|4718.99|4152.74|14.18|
|工业富联|601138.SH|2025-02-12|4398.67|4398.38|20.91|19.38|3.06|3.07|10.21|29.1|0.92|0.75|2.62|2.62|391.31|4790.48|4224.24|14.43|
|工业富联|601138.SH|2025-02-11|4323.21|4322.93|20.55|19.05|3.01|3.02|10.03|28.61|0.91|0.74|2.67|2.67|384.6|4715.02|4148.77|14.17|
|工业富联|601138.SH|2025-02-10|4313.28|4313|20.5|19|3|3.01|10.01|28.54|0.91|0.74|2.67|2.67|383.71|4705.09|4138.84|14.14|
|工业富联|601138.SH|2025-02-07|4279.52|4279.24|20.34|18.86|2.98|2.98|9.93|28.32|0.9|0.73|2.69|2.69|380.71|4671.33|4105.08|14.02|
|工业富联|601138.SH|2025-02-06|4068.97|4068.71|19.34|17.93|2.83|2.84|9.44|26.92|0.85|0.7|2.83|2.83|361.98|4460.78|3894.54|13.3|
|工业富联|601138.SH|2025-02-05|3973.6|3973.35|18.89|17.51|2.77|2.77|9.22|26.29|0.83|0.68|2.9|2.9|353.5|4365.42|3799.17|12.98|
|工业富联|601138.SH|2025-01-27|4261.69|4261.41|20.25|18.78|2.97|2.97|9.89|28.2|0.89|0.73|2.7|2.7|379.12|4653.5|4087.26|13.96|
|工业富联|601138.SH|2025-01-24|4639.18|4638.26|22.05|20.44|3.23|3.24|10.77|30.7|0.97|0.79|2.48|2.48|412.71|5031|4464.75|15.25|
|工业富联|601138.SH|2025-01-23|4569.64|4568.73|21.72|20.13|3.18|3.19|10.61|30.24|0.96|0.78|2.52|2.52|406.52|4961.46|4395.21|15.01|
|工业富联|601138.SH|2025-01-22|4635.21|4634.29|22.03|20.42|3.23|3.23|10.76|30.67|0.97|0.79|2.49|2.49|412.35|5027.02|4460.77|15.23|
|工业富联|601138.SH|2025-01-21|4214.01|4213.17|20.03|18.57|2.94|2.94|9.78|27.88|0.88|0.72|2.73|2.73|374.88|4605.82|4039.57|13.8|
|工业富联|601138.SH|2025-01-20|4126.59|4125.77|19.61|18.18|2.87|2.88|9.58|27.3|0.87|0.71|2.79|2.79|367.11|4518.4|3952.15|13.5|
|工业富联|601138.SH|2025-01-17|4104.73|4103.92|19.51|18.09|2.86|2.86|9.53|27.16|0.86|0.7|2.81|2.81|365.16|4496.55|3930.3|13.42|
|工业富联|601138.SH|2025-01-16|4140.49|4139.67|19.68|18.24|2.88|2.89|9.61|27.4|0.87|0.71|2.78|2.78|368.34|4532.31|3966.06|13.55|
|工业富联|601138.SH|2025-01-15|4001.42|4000.62|19.02|17.63|2.79|2.79|9.29|26.48|0.84|0.69|2.88|2.88|355.97|4393.23|3826.98|13.07|
|工业富联|601138.SH|2025-01-14|4086.85|4086.04|19.42|18.01|2.85|2.85|9.49|27.04|0.86|0.7|2.82|2.82|363.57|4478.67|3912.42|13.36|
|工业富联|601138.SH|2025-01-13|3917.97|3917.19|18.62|17.26|2.73|2.73|9.09|25.92|0.82|0.67|2.94|2.94|348.55|4309.79|3743.54|12.79|
|工业富联|601138.SH|2025-01-10|3923.93|3923.15|18.65|17.29|2.73|2.73|9.11|25.96|0.82|0.67|2.94|2.94|349.08|4315.75|3749.5|12.81|
|工业富联|601138.SH|2025-01-09|4080.89|4080.08|19.4|17.98|2.84|2.84|9.47|27|0.86|0.7|2.82|2.82|363.04|4472.71|3906.46|13.34|
|工业富联|601138.SH|2025-01-08|4098.77|4097.96|19.48|18.06|2.86|2.86|9.51|27.12|0.86|0.7|2.81|2.81|364.63|4490.59|3924.34|13.4|
|工业富联|601138.SH|2025-01-07|4221.95|4221.11|20.07|18.6|2.94|2.94|9.8|27.94|0.89|0.72|2.73|2.73|375.59|4613.77|4047.52|13.82|
|工业富联|601138.SH|2025-01-06|4106.72|4105.9|19.52|18.09|2.86|2.86|9.53|27.17|0.86|0.7|2.81|2.81|365.34|4498.53|3932.28|13.43|
|工业富联|601138.SH|2025-01-03|4082.86|4082.04|19.41|17.99|2.84|2.85|9.48|27.02|0.86|0.7|2.82|2.82|363.22|4474.67|3908.42|13.35|
|工业富联|601138.SH|2025-01-02|4114.64|4113.83|19.56|18.13|2.87|2.87|9.55|27.23|0.86|0.7|2.8|2.8|366.04|4506.46|3940.21|13.46|
|工业富联|601138.SH|2024-12-31|4271.6|4270.75|20.3|18.82|2.98|2.98|9.91|28.26|0.9|0.73|2.56|2.7|380.01|4663.42|4097.17|13.99|
|工业富联|601138.SH|2024-12-30|4460.35|4459.46|21.2|19.65|3.11|3.11|10.35|29.51|0.94|0.76|2.45|2.58|396.8|4852.16|4285.91|14.64|
|工业富联|601138.SH|2024-12-27|4492.13|4491.24|21.35|19.79|3.13|3.13|10.43|29.72|0.94|0.77|2.43|2.57|399.63|4883.95|4317.7|14.75|
|工业富联|601138.SH|2024-12-26|4635.18|4634.26|22.03|20.42|3.23|3.23|10.76|30.67|0.97|0.79|2.36|2.49|412.35|5027|4460.75|15.23|
|工业富联|601138.SH|2024-12-25|4513.99|4513.09|21.45|19.89|3.14|3.15|10.48|29.87|0.95|0.77|2.42|2.55|401.57|4905.8|4339.56|14.82|
|工业富联|601138.SH|2024-12-24|4569.62|4568.71|21.72|20.13|3.18|3.18|10.61|30.24|0.96|0.78|2.39|2.52|406.52|4961.43|4395.19|15.01|
|工业富联|601138.SH|2024-12-23|4380.87|4380|20.82|19.3|3.05|3.05|10.17|28.99|0.92|0.75|2.49|2.63|389.73|4772.69|4206.44|14.37|
|工业富联|601138.SH|2024-12-20|4374.91|4374.04|20.79|19.28|3.05|3.05|10.15|28.95|0.92|0.75|2.5|2.63|389.2|4766.73|4200.48|14.35|
|工业富联|601138.SH|2024-12-19|4408.69|4407.81|20.95|19.42|3.07|3.07|10.23|29.17|0.93|0.76|2.48|2.61|392.2|4800.5|4234.26|14.46|
|工业富联|601138.SH|2024-12-18|4253.72|4252.87|20.22|18.74|2.96|2.96|9.87|28.15|0.89|0.73|2.57|2.71|378.42|4645.53|4079.29|13.93|
|工业富联|601138.SH|2024-12-17|4291.47|4290.62|20.4|18.91|2.99|2.99|9.96|28.4|0.9|0.73|2.55|2.69|381.77|4683.28|4117.03|14.06|
|工业富联|601138.SH|2024-12-16|4184.18|4183.35|19.89|18.44|2.91|2.92|9.71|27.69|0.88|0.72|2.61|2.75|372.23|4576|4009.75|13.69|
|工业富联|601138.SH|2024-12-13|4241.8|4240.96|20.16|18.69|2.95|2.96|9.85|28.07|0.89|0.73|2.58|2.72|377.36|4633.61|4067.37|13.89|
|工业富联|601138.SH|2024-12-12|4438.49|4437.61|21.1|19.56|3.09|3.09|10.3|29.37|0.93|0.76|2.46|2.6|394.85|4830.31|4264.06|14.56|
|工业富联|601138.SH|2024-12-11|4436.5|4435.62|21.09|19.55|3.09|3.09|10.3|29.36|0.93|0.76|2.46|2.6|394.68|4828.32|4262.07|14.56|
|工业富联|601138.SH|2024-12-10|4398.76|4397.88|20.91|19.38|3.06|3.06|10.21|29.11|0.92|0.75|2.48|2.62|391.32|4790.57|4224.32|14.43|
|工业富联|601138.SH|2024-12-09|4396.77|4395.89|20.9|19.37|3.06|3.06|10.21|29.09|0.92|0.75|2.48|2.62|391.14|4788.58|4222.33|14.42|
|工业富联|601138.SH|2024-12-06|4490.15|4489.25|21.34|19.78|3.13|3.13|10.42|29.71|0.94|0.77|2.43|2.57|399.45|4881.96|4315.71|14.74|
|工业富联|601138.SH|2024-12-05|4478.23|4477.34|21.28|19.73|3.12|3.12|10.39|29.63|0.94|0.77|2.44|2.57|398.39|4870.04|4303.79|14.7|
|工业富联|601138.SH|2024-12-04|4347.1|4346.23|20.66|19.15|3.03|3.03|10.09|28.76|0.91|0.74|2.51|2.65|386.72|4738.91|4172.66|14.25|
|工业富联|601138.SH|2024-12-03|4418.62|4417.74|21|19.47|3.08|3.08|10.26|29.24|0.93|0.76|2.47|2.61|393.09|4810.44|4244.19|14.5|
|工业富联|601138.SH|2024-12-02|4482.2|4481.31|21.3|19.75|3.12|3.12|10.4|29.66|0.94|0.77|2.44|2.57|398.74|4874.02|4307.77|14.71|
|工业富联|601138.SH|2024-11-29|4408.69|4407.81|20.95|19.42|3.07|3.07|10.23|29.17|0.93|0.76|2.48|2.61|392.2|4800.5|4234.26|14.46|
|工业富联|601138.SH|2024-11-28|4341.14|4340.28|20.63|19.13|3.02|3.02|10.08|28.72|0.91|0.74|2.52|2.65|386.19|4732.95|4166.7|14.23|
|工业富联|601138.SH|2024-11-27|4434.52|4433.64|21.08|19.54|3.09|3.09|10.29|29.34|0.93|0.76|2.46|2.6|394.5|4826.33|4260.08|14.55|
|工业富联|601138.SH|2024-11-26|4388.82|4387.95|20.86|19.34|3.06|3.06|10.19|29.04|0.92|0.75|2.49|2.63|390.43|4780.64|4214.39|14.39|
|工业富联|601138.SH|2024-11-25|4392.79|4391.92|20.88|19.35|3.06|3.06|10.2|29.07|0.92|0.75|2.49|2.62|390.79|4784.61|4218.36|14.41|
|工业富联|601138.SH|2024-11-22|4537.83|4536.93|21.57|19.99|3.16|3.16|10.53|30.03|0.95|0.78|2.41|2.54|403.69|4929.65|4363.4|14.9|
|工业富联|601138.SH|2024-11-21|4655.05|4654.13|22.12|20.51|3.24|3.24|10.8|30.8|0.98|0.8|2.35|2.48|414.12|5046.87|4480.62|15.3|
|工业富联|601138.SH|2024-11-20|4768.3|4767.35|22.66|21.01|3.32|3.32|11.07|31.55|1|0.82|2.29|2.42|424.19|5160.11|4593.86|15.69|
|工业富联|601138.SH|2024-11-19|4712.67|4711.73|22.4|20.76|3.28|3.28|10.94|31.18|0.99|0.81|2.32|2.45|419.24|5104.48|4538.23|15.5|
|工业富联|601138.SH|2024-11-18|4617.3|4616.38|21.95|20.34|3.22|3.22|10.72|30.55|0.97|0.79|2.37|2.5|410.76|5009.12|4442.87|15.17|
|工业富联|601138.SH|2024-11-15|4752.4|4751.46|22.59|20.94|3.31|3.31|11.03|31.45|1|0.81|2.3|2.42|422.78|5144.22|4577.97|15.64|
|工业富联|601138.SH|2024-11-14|4941.15|4940.17|23.48|21.77|3.44|3.44|11.47|32.69|1.04|0.85|2.21|2.33|439.57|5332.96|4766.72|16.28|
|工业富联|601138.SH|2024-11-13|5259.04|5257.99|25|23.17|3.66|3.66|12.21|34.8|1.1|0.9|2.08|2.19|467.85|5650.85|5084.6|17.37|
|工业富联|601138.SH|2024-11-12|5110.03|5109.01|24.29|22.51|3.56|3.56|11.86|33.81|1.07|0.88|2.14|2.25|454.59|5501.84|4935.59|16.86|
|工业富联|601138.SH|2024-11-11|5366.32|5365.26|25.51|23.64|3.74|3.74|12.46|35.51|1.13|0.92|2.04|2.15|477.39|5758.14|5191.89|17.73|
|工业富联|601138.SH|2024-11-08|5161.68|5160.66|24.53|22.74|3.6|3.6|11.98|34.15|1.08|0.88|2.12|2.23|459.19|5553.5|4987.25|17.03|
|工业富联|601138.SH|2024-11-07|4895.45|4894.48|23.27|21.57|3.41|3.41|11.36|32.39|1.03|0.84|2.23|2.35|435.51|5287.27|4721.02|16.12|
|工业富联|601138.SH|2024-11-06|4804.06|4803.11|22.83|21.17|3.35|3.35|11.15|31.79|1.01|0.82|2.27|2.4|427.38|5195.88|4629.63|15.81|
|工业富联|601138.SH|2024-11-05|4917.31|4916.33|23.37|21.67|3.43|3.43|11.41|32.54|1.03|0.84|2.22|2.34|437.45|5309.12|4742.87|16.2|
|工业富联|601138.SH|2024-11-04|4833.86|4832.9|22.97|21.3|3.37|3.37|11.22|31.98|1.01|0.83|2.26|2.38|430.03|5225.68|4659.43|15.91|
|工业富联|601138.SH|2024-11-01|4704.72|4703.79|22.36|20.73|3.28|3.28|10.92|31.13|0.99|0.81|2.32|2.45|418.54|5096.54|4530.29|15.47|
|工业富联|601138.SH|2024-10-31|4817.97|4817.01|22.9|21.23|3.36|3.36|11.18|31.88|1.01|0.83|2.27|2.39|428.61|5209.78|4643.53|15.86|
|工业富联|601138.SH|2024-10-30|4935.19|4934.21|23.46|21.82|3.56|3.56|11.45|23.16|1.04|0.92|2.21|2.33|378.04|5281.82|4597.04|15.7|
|工业富联|601138.SH|2024-10-29|4976.91|4975.92|23.65|22|3.59|3.59|11.55|23.36|1.04|0.93|2.2|2.32|381.23|5323.54|4638.76|15.84|
|工业富联|601138.SH|2024-10-28|5018.63|5017.64|23.85|22.19|3.62|3.62|11.65|23.55|1.05|0.94|2.18|2.3|384.43|5365.26|4680.48|15.99|
|工业富联|601138.SH|2024-10-25|5098.11|5097.09|24.23|22.54|3.68|3.67|11.83|23.92|1.07|0.95|2.14|2.26|390.52|5444.73|4759.95|16.26|
|工业富联|601138.SH|2024-10-24|5036.52|5035.51|23.94|22.27|3.63|3.63|11.69|23.63|1.06|0.94|2.17|2.29|385.8|5383.14|4698.36|16.05|
|工业富联|601138.SH|2024-10-23|5088.17|5087.16|24.18|22.5|3.67|3.67|11.81|23.88|1.07|0.95|2.15|2.26|389.75|5434.8|4750.02|16.22|
|工业富联|601138.SH|2024-10-22|5217.31|5216.28|24.8|23.07|3.76|3.76|12.11|24.48|1.1|0.97|2.09|2.21|399.65|5563.94|4879.16|16.66|
|工业富联|601138.SH|2024-10-21|5205.39|5204.36|24.74|23.01|3.75|3.75|12.08|24.43|1.09|0.97|2.1|2.21|398.73|5552.02|4867.24|16.62|
|工业富联|601138.SH|2024-10-18|5181.55|5180.52|24.63|22.91|3.74|3.73|12.03|24.32|1.09|0.97|2.11|2.22|396.91|5528.18|4843.4|16.54|
|工业富联|601138.SH|2024-10-17|4710.68|4709.74|22.39|20.83|3.4|3.4|10.93|22.11|0.99|0.88|2.32|2.45|360.84|5057.31|4372.53|14.93|
|工业富联|601138.SH|2024-10-16|4674.92|4673.99|22.22|20.67|3.37|3.37|10.85|21.94|0.98|0.87|2.34|2.46|358.1|5021.55|4336.77|14.81|
|工业富联|601138.SH|2024-10-15|4887.51|4886.53|23.23|21.61|3.52|3.52|11.34|22.94|1.03|0.91|2.24|2.36|374.38|5234.13|4549.35|15.54|
|工业富联|601138.SH|2024-10-14|4998.77|4997.77|23.76|22.1|3.6|3.6|11.6|23.46|1.05|0.93|2.19|2.31|382.91|5345.39|4660.62|15.92|
|工业富联|601138.SH|2024-10-11|4885.52|4884.55|23.22|21.6|3.52|3.52|11.34|22.93|1.03|0.91|2.24|2.36|374.23|5232.15|4547.37|15.53|
|工业富联|601138.SH|2024-10-10|5125.92|5124.9|24.36|22.66|3.7|3.69|11.9|24.05|1.08|0.96|2.13|2.25|392.65|5472.55|4787.77|16.35|
|工业富联|601138.SH|2024-10-09|5165.66|5164.23|24.55|22.84|3.72|3.72|11.99|24.24|1.08|0.96|2.12|2.23|395.69|5512.28|4827.5|16.49|
|工业富联|601138.SH|2024-10-08|5505.4|5503.88|26.17|24.34|3.97|3.97|12.78|25.84|1.16|1.03|1.98|2.09|421.71|5852.02|5167.25|17.65|
|工业富联|601138.SH|2024-09-30|5004.73|5003.34|23.79|22.13|3.61|3.61|11.62|23.49|1.05|0.93|2.18|2.3|383.36|5351.35|4666.57|15.94|
|工业富联|601138.SH|2024-09-27|4569.62|4568.36|21.72|20.2|3.29|3.29|10.61|21.44|0.96|0.85|2.39|2.52|350.03|4916.25|4231.47|14.45|
|工业富联|601138.SH|2024-09-26|4303.39|4302.2|20.45|19.03|3.1|3.1|9.99|20.19|0.9|0.8|2.54|2.68|329.64|4650.02|3965.24|13.54|
|工业富联|601138.SH|2024-09-25|4186.17|4185.01|19.9|18.51|3.02|3.02|9.72|19.64|0.88|0.78|2.61|2.75|320.66|4532.8|3848.02|13.14|
|工业富联|601138.SH|2024-09-24|4088.82|4087.68|19.43|18.08|2.95|2.95|9.49|19.19|0.86|0.76|2.67|2.82|313.2|4435.44|3750.66|12.81|
|工业富联|601138.SH|2024-09-23|3717.28|3716.25|17.67|16.43|2.68|2.68|8.63|17.44|0.78|0.69|2.94|3.1|284.74|4063.91|3379.13|11.54|
|工业富联|601138.SH|2024-09-20|3747.08|3746.05|17.81|16.57|2.7|2.7|8.7|17.58|0.79|0.7|2.92|3.08|287.03|4093.71|3408.93|11.64|
|工业富联|601138.SH|2024-09-19|3745.1|3744.06|17.8|16.56|2.7|2.7|8.69|17.57|0.79|0.7|2.92|3.08|286.88|4091.72|3406.94|11.64|
|工业富联|601138.SH|2024-09-18|3725.23|3724.2|17.71|16.47|2.69|2.69|8.65|17.48|0.78|0.7|2.93|3.09|285.35|4071.86|3387.08|11.57|
|工业富联|601138.SH|2024-09-13|3824.57|3823.51|18.18|16.91|2.76|2.76|8.88|17.95|0.8|0.71|2.86|3.01|292.96|4171.19|3486.42|11.91|
|工业富联|601138.SH|2024-09-12|3743.11|3742.07|17.79|16.55|2.7|2.7|8.69|17.57|0.79|0.7|2.92|3.08|286.72|4089.74|3404.96|11.63|
|工业富联|601138.SH|2024-09-11|3731.19|3730.16|17.73|16.5|2.69|2.69|8.66|17.51|0.78|0.7|2.93|3.09|285.81|4077.82|3393.04|11.59|
|工业富联|601138.SH|2024-09-10|3739.13|3738.1|17.77|16.53|2.7|2.7|8.68|17.55|0.79|0.7|2.92|3.08|286.42|4085.76|3400.98|11.62|
|工业富联|601138.SH|2024-09-09|3695.43|3694.4|17.56|16.34|2.66|2.66|8.58|17.34|0.78|0.69|2.96|3.12|283.07|4042.05|3357.27|11.47|
|工业富联|601138.SH|2024-09-06|3647.74|3646.73|17.34|16.13|2.63|2.63|8.47|17.12|0.77|0.68|3|3.16|279.42|3994.37|3309.59|11.3|
|工业富联|601138.SH|2024-09-05|3751.06|3750.02|17.83|16.58|2.7|2.7|8.71|17.6|0.79|0.7|2.91|3.07|287.33|4097.68|3412.9|11.66|
|工业富联|601138.SH|2024-09-04|3759|3757.96|17.87|16.62|2.71|2.71|8.72|17.64|0.79|0.7|2.91|3.07|287.94|4105.63|3420.85|11.68|
|工业富联|601138.SH|2024-09-03|3862.32|3861.25|18.36|17.08|2.79|2.78|8.96|18.12|0.81|0.72|2.83|2.98|295.85|4208.94|3524.16|12.04|
|工业富联|601138.SH|2024-09-02|3864.3|3863.23|18.37|17.08|2.79|2.79|8.97|18.13|0.81|0.72|2.83|2.98|296.01|4210.93|3526.15|12.04|
|工业富联|601138.SH|2024-08-30|4066.95|4065.83|19.33|17.98|2.93|2.93|9.44|19.08|0.85|0.76|2.69|2.83|311.53|4413.58|3728.8|12.73|
|工业富联|601138.SH|2024-08-29|3818.61|3817.55|18.15|16.88|2.75|2.75|8.86|17.92|0.8|0.71|2.86|3.02|292.51|4165.23|3480.46|11.89|
|工业富联|601138.SH|2024-08-28|3927.88|3926.79|18.67|17.37|2.83|2.83|9.12|18.43|0.82|0.73|2.78|2.93|300.88|4274.51|3589.73|12.26|
|工业富联|601138.SH|2024-08-27|3923.91|3922.82|18.65|17.35|2.83|2.83|9.11|18.41|0.82|0.73|2.78|2.94|300.57|4270.53|3585.76|12.25|
|工业富联|601138.SH|2024-08-26|3997.42|3996.31|19|17.67|2.88|2.88|9.28|18.76|0.84|0.75|2.73|2.88|306.2|4344.05|3659.27|12.5|
|工业富联|601138.SH|2024-08-23|4064.97|4063.84|19.32|17.97|2.93|2.93|9.44|19.08|0.85|0.76|2.69|2.83|311.38|4411.6|3726.82|12.73|
|工业富联|601138.SH|2024-08-22|4051.06|4049.94|19.25|17.91|2.92|2.92|9.4|19.01|0.85|0.76|2.7|2.84|310.31|4397.69|3712.91|12.68|
|工业富联|601138.SH|2024-08-21|4126.56|4125.42|19.61|18.24|2.98|2.97|9.58|19.36|0.87|0.77|2.65|2.79|316.1|4473.19|3788.41|12.94|
|工业富联|601138.SH|2024-08-20|4102.72|4101.58|19.5|18.14|2.96|2.96|9.52|19.25|0.86|0.77|2.66|2.81|314.27|4449.34|3764.57|12.86|
|工业富联|601138.SH|2024-08-19|4128.55|4127.4|19.62|18.25|2.98|2.98|9.58|19.37|0.87|0.77|2.65|2.79|316.25|4475.17|3790.39|12.95|
|工业富联|601138.SH|2024-08-16|4184.18|4183.02|19.89|18.5|3.02|3.02|9.71|19.64|0.88|0.78|2.61|2.75|320.51|4530.8|3846.02|13.14|
|工业富联|601138.SH|2024-08-15|4104.7|4103.57|19.51|18.15|2.96|2.96|9.53|19.26|0.86|0.77|2.66|2.81|314.42|4451.33|3766.55|12.86|
|工业富联|601138.SH|2024-08-14|4247.75|4246.58|20.19|18.78|3.06|3.06|9.86|19.93|0.89|0.79|2.57||325.38|4594.38|3909.6|13.35|
|工业富联|601138.SH|2024-08-13|4128.55|4127.4|19.62|18.25|2.84|2.98|9.58|15.04|0.87|0.77|2.65||316.25|4553.54|3754.61|12.82|
|工业富联|601138.SH|2024-08-12|4100.73|4099.6|19.49|18.13|2.82|2.96|9.52|14.94|0.86|0.77|2.66||314.12|4525.73|3726.79|12.73|
|工业富联|601138.SH|2024-08-09|4130.53|4129.39|19.63|18.26|2.84|2.98|9.59|15.05|0.87|0.77|2.65||316.4|4555.53|3756.59|12.83|
