vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,新易盛2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|新易盛|300502.SZ|2022-11-21|142.8|123.98|21.57|14.88|3.06|3.06|65.34|35.56|4.91|4.32|0.69|0.4|36.24|143.58|126.65|15.62|
|新易盛|300502.SZ|2022-11-18|139.3|120.95|21.04|14.52|2.99|2.99|63.74|34.69|4.79|4.22|0.71|0.41|35.36|140.09|123.15|15.19|
|新易盛|300502.SZ|2022-11-17|143.15|124.29|21.63|14.92|3.07|3.07|65.51|35.65|4.92|4.33|0.69|0.4|36.33|143.94|127.01|15.67|
|新易盛|300502.SZ|2022-11-16|140.97|122.4|21.3|14.69|3.02|3.02|64.51|35.1|4.85|4.27|0.7|0.41|35.78|141.76|124.83|15.4|
|新易盛|300502.SZ|2022-11-15|139.96|121.52|21.14|14.59|3|3|64.04|34.85|4.81|4.24|0.7|0.41|35.52|140.74|123.81|15.27|
|新易盛|300502.SZ|2022-11-14|134.28|116.59|20.29|13.99|2.88|2.88|61.44|33.44|4.62|4.06|0.73|0.43|34.08|135.07|118.13|14.57|
|新易盛|300502.SZ|2022-11-11|133.52|115.93|20.17|13.92|2.86|2.86|61.1|33.25|4.59|4.04|0.74|0.43|33.89|134.3|117.37|14.48|
|新易盛|300502.SZ|2022-11-10|132.45|115|20.01|13.8|2.84|2.84|60.61|32.98|4.55|4.01|0.74|0.43|33.62|133.24|116.31|14.35|
|新易盛|300502.SZ|2022-11-09|135.49|117.64|20.47|14.12|2.9|2.9|62|33.74|4.66|4.1|0.73|0.42|34.39|136.28|119.35|14.72|
|新易盛|300502.SZ|2022-11-08|136.81|118.79|20.67|14.26|2.93|2.93|62.6|34.07|4.7|4.14|0.72|0.42|34.72|137.6|120.67|14.89|
|新易盛|300502.SZ|2022-11-07|138.43|120.2|20.91|14.43|2.97|2.97|63.35|34.47|4.76|4.19|0.71|0.41|35.14|139.22|122.29|15.09|
|新易盛|300502.SZ|2022-11-04|139.65|121.25|21.1|14.55|2.99|2.99|63.9|34.77|4.8|4.23|0.7|0.41|35.45|140.44|123.51|15.24|
|新易盛|300502.SZ|2022-11-03|138.54|120.28|20.93|14.44|2.97|2.97|63.39|34.5|4.76|4.19|0.71|0.41|35.16|139.32|122.39|15.1|
|新易盛|300502.SZ|2022-11-02|134.38|116.67|20.3|14.01|2.88|2.88|61.49|33.46|4.62|4.07|0.73|0.43|34.11|135.17|118.23|14.59|
|新易盛|300502.SZ|2022-11-01|133.92|116.28|20.23|13.96|2.87|2.87|61.28|33.35|4.6|4.05|0.73|0.43|33.99|134.71|117.78|14.53|
|新易盛|300502.SZ|2022-10-31|131.18|113.9|19.82|13.67|2.81|2.81|60.03|32.67|4.51|3.97|0.75|0.44|33.3|131.97|115.04|14.19|
|新易盛|300502.SZ|2022-10-28|124.03|107.69|18.74|12.93|2.66|2.66|56.76|30.89|4.26|3.75|0.79|0.46|31.48|124.82|107.89|13.31|
|新易盛|300502.SZ|2022-10-27|128.7|111.74|19.44|13.41|2.76|2.76|58.89|32.05|4.43|3.9|0.76|0.44|32.67|129.49|112.56|13.89|
|新易盛|300502.SZ|2022-10-26|114.6|99.5|17.31|14.32|2.63|2.63|52.44|39.48|3.94|3.89|0.86|0.5|33.06|115.34|99.58|12.29|
|新易盛|300502.SZ|2022-10-25|110.65|96.07|16.72|13.83|2.54|2.54|50.63|38.12|3.8|3.76|0.89|0.52|31.91|111.39|95.63|11.8|
|新易盛|300502.SZ|2022-10-24|110.54|95.98|16.7|13.82|2.53|2.53|50.59|38.08|3.8|3.75|0.89|0.52|31.89|111.29|95.52|11.78|
|新易盛|300502.SZ|2022-10-21|112.47|97.65|16.99|14.06|2.58|2.58|51.47|38.74|3.87|3.82|0.87|0.51|32.44|113.21|97.45|12.02|
|新易盛|300502.SZ|2022-10-20|113.79|98.8|17.19|14.22|2.61|2.61|52.07|39.2|3.91|3.86|0.86|0.5|32.82|114.53|98.77|12.18|
|新易盛|300502.SZ|2022-10-19|112.42|97.61|16.98|14.05|2.58|2.58|51.44|38.73|3.87|3.82|0.87|0.51|32.43|113.16|97.4|12.02|
|新易盛|300502.SZ|2022-10-18|112.83|97.96|17.05|14.1|2.59|2.59|51.63|38.87|3.88|3.83|0.87|0.51|32.54|113.57|97.81|12.07|
|新易盛|300502.SZ|2022-10-17|113.23|98.31|17.11|14.15|2.6|2.6|51.81|39.01|3.89|3.84|0.87|0.5|32.66|113.98|98.21|12.12|
|新易盛|300502.SZ|2022-10-14|111.36|96.69|16.82|13.92|2.55|2.55|50.96|38.36|3.83|3.78|0.88|0.51|32.12|112.1|96.34|11.88|
|新易盛|300502.SZ|2022-10-13|110.34|95.81|16.67|13.79|2.53|2.53|50.49|38.01|3.79|3.75|0.89|0.52|31.83|111.08|95.32|11.76|
|新易盛|300502.SZ|2022-10-12|108.36|94.09|16.37|13.55|2.48|2.48|49.59|37.33|3.73|3.68|0.91|0.53|31.26|109.11|93.34|11.52|
|新易盛|300502.SZ|2022-10-11|103.24|89.64|15.6|12.91|2.37|2.37|47.24|35.57|3.55|3.5|0.95|0.55|29.78|103.99|88.22|10.88|
|新易盛|300502.SZ|2022-10-10|102.94|89.38|15.55|12.87|2.36|2.36|47.1|35.46|3.54|3.49|0.96|0.55|29.69|103.68|87.92|10.85|
|新易盛|300502.SZ|2022-09-30|107.2|93.08|16.19|13.4|2.46|2.46|49.05|36.93|3.69|3.64|0.92|0.53|30.92|107.94|92.18|11.37|
|新易盛|300502.SZ|2022-09-29|108.87|94.53|16.45|13.61|2.5|2.5|49.82|37.5|3.74|3.7|0.9|0.52|31.4|109.61|93.85|11.58|
|新易盛|300502.SZ|2022-09-28|105.98|92.02|16.01|13.25|2.43|2.43|48.5|36.51|3.64|3.6|0.93|0.54|30.57|106.72|90.96|11.22|
|新易盛|300502.SZ|2022-09-27|111.36|96.69|16.82|13.92|2.55|2.55|50.96|38.36|3.83|3.78|0.88|0.51|32.12|112.1|96.34|11.88|
|新易盛|300502.SZ|2022-09-26|108.52|94.22|16.39|13.56|2.49|2.49|49.66|37.38|3.73|3.68|0.91|0.53|31.3|109.26|93.5|11.53|
|新易盛|300502.SZ|2022-09-23|109.53|95.1|16.55|13.69|2.51|2.51|50.12|37.73|3.77|3.72|0.9|0.52|31.59|110.27|94.51|11.66|
|新易盛|300502.SZ|2022-09-22|112.52|97.7|17|14.07|2.58|2.58|51.49|38.76|3.87|3.82|0.87|0.51|32.46|113.27|97.5|12.03|
|新易盛|300502.SZ|2022-09-21|111.46|96.77|16.84|13.93|2.55|2.55|51|38.4|3.83|3.78|0.88|0.51|32.15|112.2|96.44|11.9|
|新易盛|300502.SZ|2022-09-20|111.46|96.77|16.84|13.93|2.55|2.55|51|38.4|3.83|3.78|0.88|0.51|32.15|112.2|96.44|11.9|
|新易盛|300502.SZ|2022-09-19|111.51|96.82|16.85|13.94|2.56|2.56|51.03|38.41|3.83|3.79|0.88|0.51|32.16|112.25|96.49|11.9|
|新易盛|300502.SZ|2022-09-16|111.56|96.86|16.85|13.94|2.56|2.56|51.05|38.43|3.84|3.79|0.88|0.51|32.18|112.3|96.54|11.91|
|新易盛|300502.SZ|2022-09-15|114.6|99.5|17.31|14.32|2.63|2.63|52.44|39.48|3.94|3.89|0.86|0.5|33.06|115.34|99.58|12.29|
|新易盛|300502.SZ|2022-09-14|119.11|103.42|18|14.89|2.73|2.73|54.51|41.03|4.1|4.04|0.83|0.48|34.36|119.86|104.09|12.84|
|新易盛|300502.SZ|2022-09-13|121.19|105.23|18.31|15.15|2.78|2.78|55.46|41.75|4.17|4.11|0.81|0.47|34.96|121.94|106.17|13.1|
|新易盛|300502.SZ|2022-09-09|121.9|105.84|18.42|15.24|2.79|2.79|55.78|41.99|4.19|4.14|0.81|0.47|35.16|122.65|106.88|13.19|
|新易盛|300502.SZ|2022-09-08|122.36|106.24|18.49|15.29|2.8|2.8|55.99|42.15|4.21|4.15|0.8|0.47|35.29|123.1|107.34|13.24|
|新易盛|300502.SZ|2022-09-07|124.95|108.49|18.88|15.62|2.86|2.86|57.18|43.04|4.3|4.24|0.79|0.46|36.04|125.69|109.93|13.56|
|新易盛|300502.SZ|2022-09-06|125.05|108.57|18.89|15.63|2.87|2.87|57.22|43.08|4.3|4.24|0.79|0.46|36.07|125.79|110.03|13.57|
|新易盛|300502.SZ|2022-09-05|123.53|107.25|18.66|15.44|2.83|2.83|56.53|42.55|4.25|4.19|0.8|0.46|35.63|124.27|108.51|13.39|
|新易盛|300502.SZ|2022-09-02|125.45|108.93|18.95|15.68|2.88|2.88|57.41|43.22|4.31|4.26|0.78|0.46|36.19|126.2|110.43|13.62|
|新易盛|300502.SZ|2022-09-01|121.19|105.23|18.31|15.15|2.78|2.78|55.46|41.75|4.17|4.11|0.81|0.47|34.96|121.94|106.17|13.1|
|新易盛|300502.SZ|2022-08-31|124.44|108.04|18.8|15.55|2.85|2.85|56.94|42.87|4.28|4.22|0.79|0.46|35.89|125.18|109.42|13.5|
|新易盛|300502.SZ|2022-08-30|127.89|111.04|19.32|15.99|2.93|2.93|58.52|44.05|4.4|4.34|0.77|0.45|36.89|128.63|112.87|13.92|
|新易盛|300502.SZ|2022-08-29|127.28|110.51|19.23|15.91|2.92|2.92|58.24|43.85|4.38|4.32|0.77|0.45|36.71|128.02|112.26|13.85|
|新易盛|300502.SZ|2022-08-26|126.16|109.54|19.06|15.77|2.89|2.89|57.73|43.46|4.34|4.28|0.78|0.45|36.39|126.91|111.14|13.71|
|新易盛|300502.SZ|2022-08-25|132.5|114.74|20.02|19.43|3.24|3.28|60.63|49.95|4.56|4.38|0.74|0.43|28.68|132.51|116.74|14.4|
|新易盛|300502.SZ|2022-08-24|131.89|114.21|19.93|19.34|3.22|3.27|60.35|49.72|4.53|4.36|0.75|0.43|28.55|131.9|116.13|14.33|
|新易盛|300502.SZ|2022-08-23|139.04|120.41|21.01|20.39|3.4|3.45|63.63|52.42|4.78|4.6|0.71|0.41|30.09|139.05|123.28|15.21|
|新易盛|300502.SZ|2022-08-22|140.06|121.28|21.16|20.54|3.42|3.47|64.09|52.8|4.82|4.63|0.7|0.41|30.31|140.06|124.29|15.33|
|新易盛|300502.SZ|2022-08-19|140.26|121.46|21.19|20.57|3.43|3.48|64.18|52.87|4.82|4.64|0.7|0.41|30.36|140.27|124.49|15.36|
|新易盛|300502.SZ|2022-08-18|144.62|125.24|21.85|21.21|3.54|3.58|66.18|54.52|4.97|4.78|0.68|0.4|31.3|144.63|128.86|15.9|
|新易盛|300502.SZ|2022-08-17|141.93|122.91|21.44|20.81|3.47|3.52|64.95|53.5|4.88|4.7|0.69|0.4|30.72|141.94|126.17|15.57|
|新易盛|300502.SZ|2022-08-16|139.65|120.93|21.1|20.48|3.41|3.46|63.9|52.64|4.8|4.62|0.7|0.41|30.23|139.66|123.89|15.28|
|新易盛|300502.SZ|2022-08-15|141.78|122.78|21.42|20.79|3.47|3.51|64.88|53.45|4.87|4.69|0.69|0.4|30.69|141.79|126.02|15.55|
|新易盛|300502.SZ|2022-08-12|140.97|122.07|21.3|20.67|3.45|3.49|64.51|53.14|4.85|4.66|0.7|0.41|30.51|140.98|125.2|15.45|
|新易盛|300502.SZ|2022-08-11|146.19|126.6|22.09|21.44|3.57|3.62|66.9|55.11|5.03|4.84|0.67|0.39|31.64|146.2|130.43|16.09|
|新易盛|300502.SZ|2022-08-10|135.39|117.24|20.45|19.85|3.31|3.36|61.96|51.04|4.66|4.48|0.73|0.42|29.3|135.4|119.63|14.76|
|新易盛|300502.SZ|2022-08-09|136.25|117.99|20.58|19.98|3.33|3.38|62.35|51.36|4.68|4.51|0.72|0.42|29.49|136.26|120.49|14.86|
|新易盛|300502.SZ|2022-08-08|134.78|116.72|20.36|19.76|3.29|3.34|61.68|50.81|4.63|4.46|0.73|0.42|29.17|134.79|119.02|14.68|
|新易盛|300502.SZ|2022-08-05|135.19|117.07|20.42|19.82|3.3|3.35|61.86|50.96|4.65|4.47|0.73|0.42|29.26|135.19|119.42|14.73|
|新易盛|300502.SZ|2022-08-04|129.36|112.02|19.54|18.97|3.16|3.21|59.19|48.76|4.45|4.28|0.76|0.44|28|129.36|113.59|14.01|
|新易盛|300502.SZ|2022-08-03|127.74|110.61|19.3|18.73|3.12|3.17|58.45|48.15|4.39|4.23|0.77|0.45|27.65|127.74|111.97|13.81|
|新易盛|300502.SZ|2022-08-02|124.13|107.5|18.75|18.2|3.03|3.08|56.8|46.8|4.27|4.11|0.79|0.46|26.87|124.14|108.37|13.37|
|新易盛|300502.SZ|2022-08-01|129.61|112.24|19.58|19.01|3.17|3.21|59.31|48.86|4.46|4.29|0.76|0.44|28.05|129.62|113.85|14.04|
|新易盛|300502.SZ|2022-07-29|127.43|110.35|19.25|18.69|3.11|3.16|58.31|48.04|4.38|4.22|0.77|0.45|27.58|127.44|111.67|13.78|
|新易盛|300502.SZ|2022-07-28|128.6|111.36|19.43|18.86|3.14|3.19|58.85|48.48|4.42|4.25|0.76|0.44|27.83|128.6|112.83|13.92|
|新易盛|300502.SZ|2022-07-27|128.29|111.1|19.38|18.81|3.14|3.18|58.71|48.36|4.41|4.24|0.77|0.45|27.77|128.3|112.53|13.88|
|新易盛|300502.SZ|2022-07-26|124.95|108.2|18.88|18.32|3.05|3.1|57.18|47.1|4.3|4.13|0.79|0.46|27.04|124.95|109.18|13.47|
|新易盛|300502.SZ|2022-07-25|125.71|108.86|18.99|18.43|3.07|3.12|57.52|47.39|4.32|4.16|0.78|0.45|27.21|125.71|109.94|13.56|
|新易盛|300502.SZ|2022-07-22|125.81|108.94|19.01|18.45|3.08|3.12|57.57|47.43|4.33|4.16|0.78|0.45|27.23|125.81|110.04|13.58|
|新易盛|300502.SZ|2022-07-21|126.87|109.87|19.17|18.6|3.1|3.15|58.06|47.83|4.36|4.2|0.78|0.45|27.46|126.88|111.11|13.71|
|新易盛|300502.SZ|2022-07-20|128.19|111.01|19.37|18.8|3.13|3.18|58.66|48.32|4.41|4.24|0.77|0.45|27.75|128.2|112.43|13.87|
|新易盛|300502.SZ|2022-07-19|126.62|109.65|19.13|18.57|3.1|3.14|57.94|47.73|4.35|4.19|0.78|0.45|27.41|126.62|110.85|13.68|
|新易盛|300502.SZ|2022-07-18|124.29|107.63|18.78|18.23|3.04|3.08|56.87|46.85|4.27|4.11|0.79|0.46|26.9|124.29|108.52|13.39|
|新易盛|300502.SZ|2022-07-15|119.88|103.81|18.11|17.58|2.93|2.97|54.85|45.19|4.12|3.97|0.82|0.48|25.95|119.88|104.11|12.84|
|新易盛|300502.SZ|2022-07-14|117.9|102.09|17.81|17.29|2.88|2.92|53.95|44.44|4.05|3.9|0.83|0.48|25.52|117.9|102.13|12.6|
|新易盛|300502.SZ|2022-07-13|111.66|96.69|16.87|16.37|2.73|2.77|51.1|42.09|3.84|3.69|0.88|0.51|24.17|111.67|95.9|11.83|
|新易盛|300502.SZ|2022-07-12|112.32|97.26|16.97|16.47|2.75|2.78|51.4|42.34|3.86|3.72|0.88|0.51|24.31|112.33|96.55|11.91|
|新易盛|300502.SZ|2022-07-11|115.62|100.12|17.47|16.95|2.83|2.87|52.91|43.58|3.98|3.83|0.85|0.49|25.02|115.62|99.85|12.32|
|新易盛|300502.SZ|2022-07-08|119.93|103.85|18.12|17.59|2.93|2.97|54.88|45.21|4.12|3.97|0.82|0.48|25.96|119.93|104.16|12.85|
|新易盛|300502.SZ|2022-07-07|121.14|104.9|18.3|17.76|2.96|3|55.43|45.67|4.17|4.01|0.81|0.47|26.22|121.15|105.38|13|
|新易盛|300502.SZ|2022-07-06|123.22|106.71|18.62|18.07|3.01|3.05|56.39|46.45|4.24|4.08|0.8|0.46|26.67|123.23|107.46|13.26|
|新易盛|300502.SZ|2022-07-05|122.77|106.31|18.55|18|3|3.04|56.18|46.28|4.22|4.06|0.8|0.47|26.57|122.77|107|13.2|
|新易盛|300502.SZ|2022-07-04|123.73|107.14|18.69|18.14|3.02|3.07|56.62|46.64|4.25|4.09|0.79|0.46|26.78|123.73|107.96|13.32|
|新易盛|300502.SZ|2022-07-01|129.66|112.28|19.59|19.01|3.17|3.21|59.33|48.88|4.46|4.29|0.76|0.44|28.06|129.67|113.9|14.05|
|新易盛|300502.SZ|2022-06-30|132.86|115.05|20.07|19.48|3.25|3.29|60.8|50.08|4.57|4.4|0.74|0.43|28.76|132.86|117.09|14.45|
|新易盛|300502.SZ|2022-06-29|130.07|112.63|19.65|19.07|3.18|3.22|59.52|49.03|4.47|4.3|0.76|0.44|28.15|130.07|114.3|14.1|
|新易盛|300502.SZ|2022-06-28|132.5|114.74|20.02|19.43|3.24|3.28|60.63|49.95|4.56|4.38|0.74|0.43|28.68|132.51|116.74|14.4|
|新易盛|300502.SZ|2022-06-27|129.61|112.24|19.58|19.01|3.17|3.21|59.31|48.86|4.46|4.29|0.76|0.44|28.05|129.62|113.85|14.04|
|新易盛|300502.SZ|2022-06-24|128.24|111.05|19.37|18.81|3.13|3.18|58.68|48.34|4.41|4.24|0.77|0.45|27.76|128.25|112.48|13.88|
|新易盛|300502.SZ|2022-06-23|130.37|112.9|19.7|19.12|3.19|3.23|59.66|49.15|4.48|4.31|0.75|0.44|28.22|130.38|114.61|14.14|
|新易盛|300502.SZ|2022-06-22|125.66|108.81|18.98|18.43|3.07|3.07|57.5|47.37|4.32|4.16|0.78||27.2|125.66|109.89|13.56|
|新易盛|300502.SZ|2022-06-21|132.3|114.57|19.99|19.4|3.23|3.23|60.54|49.87|4.55|4.38|0.74||28.63|132.3|116.53|14.38|
|新易盛|300502.SZ|2022-06-20|135.7|117.51|20.5|19.9|3.32|3.32|62.09|51.15|4.67|4.49|0.72||29.37|135.7|119.93|14.8|
|新易盛|300502.SZ|2022-06-17|134.99|116.89|20.39|19.79|3.3|3.3|61.77|50.89|4.64|4.47|0.73||29.22|134.99|119.22|14.71|
|新易盛|300502.SZ|2022-06-16|134.58|116.54|20.33|19.73|3.29|3.29|61.58|50.73|4.63|4.45|0.73||29.13|134.59|118.82|14.66|
|新易盛|300502.SZ|2022-06-15|134.12|116.15|20.26|19.67|3.28|3.28|61.38|50.56|4.61|4.44|0.73||29.03|134.13|118.36|14.6|
|新易盛|300502.SZ|2022-06-14|131.99|114.3|19.94|19.36|3.23|3.23|60.4|49.76|4.54|4.37|0.75||28.57|132|116.23|14.34|
|新易盛|300502.SZ|2022-06-13|135.8|117.6|20.52|19.91|3.32|3.32|62.14|51.19|4.67|4.49|0.72||29.39|135.8|120.03|14.81|
|新易盛|300502.SZ|2022-06-10|134.83|116.76|20.37|19.77|3.3|3.3|61.7|50.83|4.64|4.46|0.73||29.18|134.84|119.07|14.69|
|新易盛|300502.SZ|2022-06-09|131.34|113.73|19.84|19.26|3.21|3.21|60.1|49.51|4.52|4.35|0.75||28.43|131.34|115.57|14.26|
|新易盛|300502.SZ|2022-06-08|135.34|117.2|20.45|19.85|3.31|3.31|61.93|51.02|4.65|4.48|0.73||29.29|135.35|119.58|14.75|
|新易盛|300502.SZ|2022-06-07|136.86|118.52|20.68|20.07|3.35|3.35|62.63|51.59|4.71|4.53|0.72|0.72|29.62|136.87|121.1|14.94|
|新易盛|300502.SZ|2022-06-06|137.62|119.18|20.79|20.18|3.36|3.36|62.98|51.88|4.73|4.55|0.71|0.71|29.79|137.63|121.86|15.03|
|新易盛|300502.SZ|2022-06-02|133.11|115.27|20.11|19.52|3.25|3.25|60.91|50.18|4.58|4.4|0.74|0.74|28.81|133.12|117.34|14.48|
|新易盛|300502.SZ|2022-06-01|130.68|113.16|19.74|19.16|3.19|3.19|59.8|49.26|4.49|4.32|0.75|0.75|28.28|130.68|114.91|14.18|
|新易盛|300502.SZ|2022-05-31|130.63|113.12|19.73|19.15|3.19|3.19|59.77|49.24|4.49|4.32|0.75|0.75|28.27|130.63|114.86|14.17|
|新易盛|300502.SZ|2022-05-30|126.26|109.34|19.08|18.52|3.09|3.09|57.78|47.6|4.34|4.18|0.78|0.78|27.33|126.27|110.5|13.63|
|新易盛|300502.SZ|2022-05-27|124.74|108.02|18.85|18.29|3.05|3.05|57.08|47.02|4.29|4.13|0.79|0.79|27|124.75|108.98|13.44|
|新易盛|300502.SZ|2022-05-26|128.75|111.49|19.45|18.88|3.15|3.15|58.92|48.53|4.43|4.26|0.76|0.76|27.87|128.75|112.98|13.94|
|新易盛|300502.SZ|2022-05-25|122.41|106|18.49|17.95|2.99|2.99|56.02|46.15|4.21|4.05|0.8|0.8|26.49|122.42|106.65|13.16|
|新易盛|300502.SZ|2022-05-24|122.11|105.74|18.45|17.91|2.98|2.98|55.88|46.03|4.2|4.04|0.81|0.81|26.43|122.11|106.34|13.12|
|新易盛|300502.SZ|2022-05-23|129.86|112.46|19.62|19.04|3.17|3.17|59.43|48.96|4.47|4.3|0.76|0.76|28.11|129.87|114.1|14.08|
|新易盛|300502.SZ|2022-05-20|129.81|112.41|19.61|19.04|3.17|3.17|59.4|48.94|4.46|4.29|0.76|0.76|28.1|129.82|114.05|14.07|
|新易盛|300502.SZ|2022-05-19|129.31|111.97|19.54|18.96|3.16|3.16|59.17|48.74|4.45|4.28|0.76|0.76|27.99|129.31|113.54|14.01|
|新易盛|300502.SZ|2022-05-18|130.52|113.03|19.72|19.14|3.19|3.19|59.73|49.2|4.49|4.32|0.75|0.75|28.25|130.53|114.76|14.16|
|新易盛|300502.SZ|2022-05-17|130.52|113.03|19.72|19.14|3.19|3.19|59.73|49.2|4.49|4.32|0.75|0.75|28.25|130.53|114.76|14.16|
|新易盛|300502.SZ|2022-05-16|128.8|111.54|19.46|18.89|3.15|3.15|58.94|48.55|4.43|4.26|0.76|0.76|27.88|128.81|113.03|13.94|
|新易盛|300502.SZ|2022-05-13|131.39|113.77|19.85|19.27|3.21|3.21|60.12|49.53|4.52|4.35|0.75|0.75|28.44|131.39|115.62|14.26|
|新易盛|300502.SZ|2022-05-12|132.05|114.35|19.95|19.36|3.23|3.23|60.42|49.78|4.54|4.37|0.74|0.74|28.58|132.05|116.28|14.35|
|新易盛|300502.SZ|2022-05-11|131.13|113.56|19.81|19.23|3.21|3.21|60.01|49.43|4.51|4.34|0.75|0.75|28.38|131.14|115.37|14.23|
|新易盛|300502.SZ|2022-05-10|125.76|108.9|19|18.44|3.07|3.07|57.55|47.41|4.32|4.16|0.78|0.78|27.22|125.76|109.99|13.57|
|新易盛|300502.SZ|2022-05-09|119.67|103.63|18.08|17.55|2.93|2.93|54.76|45.11|4.11|3.96|0.82|0.82|25.9|119.68|103.91|12.82|
|新易盛|300502.SZ|2022-05-06|119.17|103.19|18|17.47|2.91|2.91|54.53|44.92|4.1|3.94|0.83|0.83|25.79|119.17|103.4|12.76|
|新易盛|300502.SZ|2022-05-05|120.89|104.69|18.26|17.73|2.95|2.95|55.32|45.57|4.16|4|0.81|0.81|26.17|120.89|105.12|12.97|
|新易盛|300502.SZ|2022-04-29|118.51|102.62|17.9|17.38|2.9|2.9|54.23|44.67|4.07|3.92|0.83|0.83|25.65|118.51|102.74|12.67|
|新易盛|300502.SZ|2022-04-28|111.71|96.74|16.88|16.38|2.73|2.73|51.12|42.11|3.84|3.7|0.88|0.88|24.18|111.72|95.95|11.84|
|新易盛|300502.SZ|2022-04-27|116.22|100.65|17.56|17.04|2.84|2.84|53.18|43.81|4|3.85|0.85|0.85|25.16|116.23|100.46|12.39|
|新易盛|300502.SZ|2022-04-26|108.77|94.19|16.43|15.95|2.66|2.66|49.77|41|3.74|3.6|0.9|0.9|23.54|108.78|93|11.47|
|新易盛|300502.SZ|2022-04-25|112.22|97.18|16.95|16.46|2.74|2.74|51.35|42.3|3.86|3.71|0.88|0.88|24.29|112.22|96.45|11.9|
|新易盛|300502.SZ|2022-04-22|117.29|101.57|17.72|17.2|2.87|2.87|53.67|44.21|4.03|3.88|0.84|0.84|25.39|117.29|101.52|12.52|
|新易盛|300502.SZ|2022-04-21|139.6|120.89|28.39|21.17|3.67|3.53|90.4|29.47|6.99|4.8|0.7|0.7|18.65|139.6|122.75|20.14|
|新易盛|300502.SZ|2022-04-20|144.01|124.71|29.29|21.84|3.79|3.64|93.25|30.41|7.21|4.95|0.68|0.68|19.23|144.01|127.16|20.86|
|新易盛|300502.SZ|2022-04-19|143.76|124.49|29.23|21.8|3.78|3.63|93.09|30.35|7.2|4.94|0.68|0.68|19.2|143.76|126.9|20.82|
|新易盛|300502.SZ|2022-04-18|143.45|124.23|29.17|21.75|3.77|3.63|92.89|30.29|7.18|4.93|0.69|0.69|19.16|143.45|126.6|20.77|
|新易盛|300502.SZ|2022-04-15|136.61|118.3|27.78|20.72|3.59|3.45|88.46|28.84|6.84|4.7|0.72|0.72|18.25|136.61|119.75|19.65|
|新易盛|300502.SZ|2022-04-14|133.97|116.01|27.24|20.32|3.52|3.39|86.75|28.29|6.71|4.61|0.73|0.73|17.89|133.97|117.12|19.21|
|新易盛|300502.SZ|2022-04-13|131.34|113.73|26.71|19.92|3.46|3.32|85.04|27.73|6.57|4.52|0.75|0.75|17.54|131.34|114.48|18.78|
|新易盛|300502.SZ|2022-04-12|137.78|119.31|28.02|20.89|3.62|3.48|89.21|29.09|6.9|4.74|0.71|0.71|18.4|137.78|120.92|19.84|
|新易盛|300502.SZ|2022-04-11|137.62|119.18|27.99|20.87|3.62|3.48|89.11|29.06|6.89|4.73|0.71|0.71|18.38|137.62|120.77|19.81|
|新易盛|300502.SZ|2022-04-08|145.38|125.89|29.56|22.05|3.82|3.67|94.14|30.69|7.28|5|0.68|0.68|19.42|145.38|128.53|21.09|
|新易盛|300502.SZ|2022-04-07|146.45|126.82|29.78|22.21|3.85|3.7|94.83|30.92|7.33|5.04|0.67|0.67|19.56|146.45|129.59|21.26|
|新易盛|300502.SZ|2022-04-06|151.16|130.9|30.74|22.92|3.98|3.82|97.88|31.91|7.57|5.2|0.65|0.65|20.19|151.16|134.31|22.03|
|新易盛|300502.SZ|2022-04-01|153.09|132.57|31.13|23.22|4.03|3.87|99.13|32.32|7.66|5.26|0.64|0.64|20.45|153.09|136.23|22.35|
|新易盛|300502.SZ|2022-03-31|158.21|137|32.17|23.99|4.16|4|102.45|33.4|7.92|5.44|0.62|0.62|21.13|158.21|141.36|23.19|
|新易盛|300502.SZ|2022-03-30|160.24|138.76|32.59|24.3|4.22|4.05|103.76|33.83|8.02|5.51|0.61|0.61|21.4|160.24|143.38|23.52|
|新易盛|300502.SZ|2022-03-29|157.91|136.74|32.11|23.95|4.15|3.99|102.25|33.34|7.9|5.43|0.62|0.62|21.09|157.91|141.05|23.14|
|新易盛|300502.SZ|2022-03-28|159.83|138.41|32.5|24.24|4.2|4.04|103.5|33.75|8|5.5|0.62|0.62|21.35|159.83|142.98|23.46|
|新易盛|300502.SZ|2022-03-25|156.99|135.95|31.93|23.81|4.13|3.97|101.66|33.15|7.86|5.4|0.63|0.63|20.97|156.99|140.14|22.99|
|新易盛|300502.SZ|2022-03-24|162.27|140.52|33|24.61|4.27|4.1|105.07|34.26|8.12|5.58|0.61|0.61|21.67|162.27|145.41|23.86|
|新易盛|300502.SZ|2022-03-23|169.37|146.66|34.44|25.68|4.46|4.28|109.67|35.76|8.48|5.82|0.58|0.58|22.62|169.37|152.51|25.02|
