vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,贵州茅台2016年1月至今每月末市盈率PE-TTM,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|贵州茅台|600519.SH|2025-11-28|18164.18|18164.18|21.07|20.18|7.07|7.07|19.64|21.06|10.63|10.17|3.79|3.56|135.75|18309.49|17791.96|14.79|
|贵州茅台|600519.SH|2025-11-27|18124.11|18124.11|21.02|20.13|7.05|7.05|19.6|21.02|10.61|10.15|3.8|3.57|135.45|18269.42|17751.89|14.76|
|贵州茅台|600519.SH|2025-11-26|18147.27|18147.27|21.05|20.16|7.06|7.06|19.63|21.04|10.62|10.16|3.79|3.56|135.63|18292.58|17775.05|14.78|
|贵州茅台|600519.SH|2025-11-25|18090.92|18090.92|20.98|20.09|7.04|7.04|19.57|20.98|10.59|10.13|3.8|3.57|135.21|18236.23|17718.7|14.73|
|贵州茅台|600519.SH|2025-11-24|18182.96|18182.96|21.09|20.2|7.07|7.07|19.66|21.08|10.64|10.18|3.78|3.56|135.89|18328.27|17810.74|14.81|
|贵州茅台|600519.SH|2025-11-21|18365.79|18365.79|21.3|20.4|7.14|7.14|19.86|21.3|10.75|10.28|3.75|3.52|137.26|18511.1|17993.57|14.96|
|贵州茅台|600519.SH|2025-11-20|18372.18|18372.18|21.31|20.41|7.15|7.15|19.87|21.3|10.75|10.29|3.74|3.52|137.31|18517.49|17999.96|14.97|
|贵州茅台|600519.SH|2025-11-19|18421.02|18421.02|21.36|20.46|7.17|7.17|19.92|21.36|10.78|10.32|3.73|3.51|137.67|18566.33|18048.8|15.01|
|贵州茅台|600519.SH|2025-11-18|18483.51|18483.51|21.44|20.53|7.19|7.19|19.99|21.43|10.82|10.35|3.72|3.5|138.14|18628.82|18111.29|15.06|
|贵州茅台|600519.SH|2025-11-17|18420.89|18420.89|21.36|20.46|7.17|7.17|19.92|21.36|10.78|10.32|3.73|3.51|137.67|18566.2|18048.67|15.01|
|贵州茅台|600519.SH|2025-11-14|18240.57|18240.57|21.15|20.26|7.1|7.1|19.73|21.15|10.67|10.21|3.77|3.55|136.33|18385.88|17868.35|14.86|
|贵州茅台|600519.SH|2025-11-13|18413.13|18413.13|21.35|20.45|7.16|7.16|19.91|21.35|10.77|10.31|3.74|3.51|137.61|18558.44|18040.91|15|
|贵州茅台|600519.SH|2025-11-12|18347.64|18347.64|21.28|20.38|7.14|7.14|19.84|21.28|10.74|10.27|3.75|3.52|137.13|18492.95|17975.42|14.95|
|贵州茅台|600519.SH|2025-11-11|18270.5|18270.5|21.19|20.29|7.11|7.11|19.76|21.19|10.69|10.23|3.76|3.54|136.55|18415.81|17898.28|14.88|
|贵州茅台|600519.SH|2025-11-10|18311.95|18311.95|21.24|20.34|7.12|7.12|19.8|21.23|10.72|10.25|3.76|3.53|136.86|18457.26|17939.73|14.92|
|贵州茅台|600519.SH|2025-11-07|17949.16|17949.16|20.82|19.94|6.98|6.98|19.41|20.81|10.5|10.05|3.83|3.6|134.15|18094.47|17576.94|14.62|
|贵州茅台|600519.SH|2025-11-06|17971.71|17971.71|20.84|19.96|6.99|6.99|19.44|20.84|10.52|10.06|3.83|3.6|134.32|18117.01|17599.48|14.63|
|贵州茅台|600519.SH|2025-11-05|17783.24|17783.24|20.62|19.75|6.92|6.92|19.23|20.62|10.41|9.96|3.87|3.64|132.91|17928.55|17411.02|14.48|
|贵州茅台|600519.SH|2025-11-04|17894.94|17894.94|20.75|19.88|6.96|6.96|19.35|20.75|10.47|10.02|3.84|3.61|133.74|18040.25|17522.72|14.57|
|贵州茅台|600519.SH|2025-11-03|17970.08|17970.08|20.84|19.96|6.99|6.99|19.43|20.84|10.52|10.06|3.83|3.6|134.3|18115.39|17597.86|14.63|
|贵州茅台|600519.SH|2025-10-31|17907.59|17907.59|20.77|19.89|6.97|6.97|19.37|20.77|10.48|10.03|3.84|3.61|133.84|18052.9|17535.37|14.58|
|贵州茅台|600519.SH|2025-10-30|17866.64|17866.64|20.72|19.85|6.95|6.95|19.32|20.72|10.45|10.01|3.85|3.62|133.53|18011.95|17494.42|14.55|
|贵州茅台|600519.SH|2025-10-29|17931.26|17931.26|20.8|19.94|7.51|7.54|19.39|26|10.49|10.05|3.84|3.61|124.52|18138.15|17621.7|14.65|
|贵州茅台|600519.SH|2025-10-28|18095.3|18095.3|20.99|20.12|7.58|7.61|19.57|26.24|10.59|10.15|3.8|3.57|125.66|18302.2|17785.75|14.79|
|贵州茅台|600519.SH|2025-10-27|18037.83|18037.83|20.92|20.06|7.56|7.58|19.51|26.16|10.55|10.11|3.81|3.59|125.26|18244.72|17728.27|14.74|
|贵州茅台|600519.SH|2025-10-24|18157.92|18157.92|21.06|20.19|7.61|7.63|19.64|26.33|10.62|10.18|3.79|3.56|126.09|18364.81|17848.36|14.84|
|贵州茅台|600519.SH|2025-10-23|18383.08|18383.08|21.32|20.44|7.7|7.73|19.88|26.66|10.76|10.31|3.74|3.52|127.66|18589.97|18073.52|15.03|
|贵州茅台|600519.SH|2025-10-22|18266.87|18266.87|21.18|20.31|7.65|7.68|19.76|26.49|10.69|10.24|3.77|3.54|126.85|18473.76|17957.31|14.93|
|贵州茅台|600519.SH|2025-10-21|18311.45|18311.45|21.24|20.36|7.67|7.7|19.8|26.55|10.71|10.27|3.76|3.53|127.16|18518.34|18001.89|14.97|
|贵州茅台|600519.SH|2025-10-20|18257.22|18257.22|21.17|20.3|7.65|7.68|19.75|26.47|10.68|10.24|3.77|3.54|126.78|18464.12|17947.67|14.92|
|贵州茅台|600519.SH|2025-10-17|18220.53|18220.53|21.13|20.26|7.63|7.66|19.71|26.42|10.66|10.22|3.78|3.55|126.53|18427.43|17910.98|14.89|
|贵州茅台|600519.SH|2025-10-16|18595.09|18595.09|21.57|20.68|7.79|7.82|20.11|26.96|10.88|10.43|3.7|3.48|129.13|18801.98|18285.53|15.2|
|贵州茅台|600519.SH|2025-10-15|18308.19|18308.19|21.23|20.36|7.67|7.7|19.8|26.55|10.71|10.26|3.76|3.53|127.14|18515.08|17998.64|14.97|
|贵州茅台|600519.SH|2025-10-14|18170.69|18170.69|21.07|20.2|7.61|7.64|19.65|26.35|10.63|10.19|3.79|3.56|126.18|18377.59|17861.14|14.85|
|贵州茅台|600519.SH|2025-10-13|17772.22|17772.22|20.61|19.76|7.45|7.47|19.22|25.77|10.4|9.96|3.87|3.64|123.41|17979.11|17462.66|14.52|
|贵州茅台|600519.SH|2025-10-10|17907.46|17907.46|20.77|19.91|7.5|7.53|19.37|25.97|10.48|10.04|3.84|3.61|124.35|18114.36|17597.91|14.63|
|贵州茅台|600519.SH|2025-10-09|17992.37|17992.37|20.87|20.01|7.54|7.56|19.46|26.09|10.53|10.09|3.82|3.59|124.94|18199.26|17682.81|14.7|
|贵州茅台|600519.SH|2025-09-30|18082.66|18082.66|20.97|20.11|7.58|7.6|19.56|26.22|10.58|10.14|3.8|3.58|125.57|18289.55|17773.1|14.78|
|贵州茅台|600519.SH|2025-09-29|18293.91|18293.91|21.22|20.34|7.67|7.69|19.79|26.53|10.7|10.26|3.76|3.54|127.04|18500.81|17984.36|14.95|
|贵州茅台|600519.SH|2025-09-26|17970.08|17970.08|20.84|19.98|7.53|7.56|19.43|26.06|10.52|10.08|3.83|3.6|124.79|18176.97|17660.52|14.69|
|贵州茅台|600519.SH|2025-09-25|18020.17|18020.17|20.9|20.04|7.55|7.58|19.49|26.13|10.54|10.1|3.82|3.59|125.14|18227.06|17710.61|14.73|
|贵州茅台|600519.SH|2025-09-24|18057.74|18057.74|20.94|20.08|7.57|7.59|19.53|26.19|10.57|10.12|3.81|3.58|125.4|18264.63|17748.18|14.76|
|贵州茅台|600519.SH|2025-09-23|18125.61|18125.61|21.02|20.15|7.6|7.62|19.6|26.28|10.61|10.16|3.79|3.57|125.87|18332.5|17816.06|14.81|
|贵州茅台|600519.SH|2025-09-22|18199.87|18199.87|21.11|20.24|7.63|7.65|19.68|26.39|10.65|10.2|3.78|3.55|126.38|18406.76|17890.31|14.88|
|贵州茅台|600519.SH|2025-09-19|18382.95|18382.95|21.32|20.44|7.7|7.73|19.88|26.66|10.76|10.31|3.74|3.52|127.66|18589.85|18073.4|15.03|
|贵州茅台|600519.SH|2025-09-18|18382.83|18382.83|21.32|20.44|7.7|7.73|19.88|26.66|10.76|10.31|3.74|3.52|127.65|18589.72|18073.27|15.03|
|贵州茅台|600519.SH|2025-09-17|18696.39|18696.39|21.68|20.79|7.83|7.86|20.22|27.11|10.94|10.48|3.68|3.46|129.83|18903.29|18386.84|15.29|
|贵州茅台|600519.SH|2025-09-16|18783.8|18783.8|21.78|20.89|7.87|7.9|20.31|27.24|10.99|10.53|3.66|3.44|130.44|18990.7|18474.25|15.36|
|贵州茅台|600519.SH|2025-09-15|18973.15|18973.15|22|21.1|7.95|7.98|20.52|27.51|11.1|10.64|3.63|3.41|131.75|19180.04|18663.59|15.52|
|贵州茅台|600519.SH|2025-09-12|18984.42|18984.42|22.02|21.11|7.96|7.98|20.53|27.53|11.11|10.64|3.62|3.41|131.83|19191.31|18674.86|15.53|
|贵州茅台|600519.SH|2025-09-11|19078.34|19078.34|22.13|21.21|7.99|8.02|20.63|27.67|11.16|10.7|3.61|3.39|132.48|19285.23|18768.78|15.61|
|贵州茅台|600519.SH|2025-09-10|19059.68|19059.68|22.1|21.19|7.99|8.01|20.61|27.64|11.15|10.69|3.61|3.39|132.36|19266.57|18750.12|15.59|
|贵州茅台|600519.SH|2025-09-09|18846.67|18846.67|21.86|20.96|7.9|7.92|20.38|27.33|11.03|10.57|3.65|3.43|130.88|19053.56|18537.11|15.41|
|贵州茅台|600519.SH|2025-09-08|18799.46|18799.46|21.8|20.9|7.88|7.9|20.33|27.26|11|10.54|3.66|3.44|130.55|19006.35|18489.9|15.37|
|贵州茅台|600519.SH|2025-09-05|18571.17|18571.17|21.54|20.65|7.78|7.81|20.08|26.93|10.87|10.41|3.7|3.48|128.96|18778.06|18261.61|15.19|
|贵州茅台|600519.SH|2025-09-04|18441.68|18441.68|21.39|20.51|7.73|7.75|19.94|26.74|10.79|10.34|3.73|3.51|128.06|18648.58|18132.13|15.08|
|贵州茅台|600519.SH|2025-09-03|18540.49|18540.49|21.5|20.62|7.77|7.8|20.05|26.89|10.85|10.4|3.71|3.49|128.75|18747.38|18230.93|15.16|
|贵州茅台|600519.SH|2025-09-02|18675.11|18675.11|21.66|20.77|7.83|7.85|20.2|27.08|10.93|10.47|3.68|3.46|129.68|18882|18365.55|15.27|
|贵州茅台|600519.SH|2025-09-01|18484.76|18484.76|21.44|20.55|7.75|7.77|19.99|26.8|10.82|10.36|3.72|3.5|128.36|18691.66|18175.21|15.11|
|贵州茅台|600519.SH|2025-08-29|18591.73|18591.73|21.56|20.67|7.79|7.79|20.11|26.96|10.88|10.42|3.7|3.48|129.11|18798.62|18282.17|15.2|
|贵州茅台|600519.SH|2025-08-28|18165.88|18165.88|21.07|20.2|7.61|7.62|19.65|26.34|10.63|10.19|3.79|3.56|126.15|18372.77|17856.32|14.85|
|贵州茅台|600519.SH|2025-08-27|18189.74|18189.74|21.09|20.23|7.62|7.63|19.67|26.38|10.64|10.2|3.78|3.56|126.31|18396.64|17880.19|14.87|
|贵州茅台|600519.SH|2025-08-26|18611.95|18611.95|21.58|20.69|7.8|7.8|20.13|26.99|10.89|10.44|3.7|3.47|129.25|18818.85|18302.4|15.22|
|贵州茅台|600519.SH|2025-08-25|18721.49|18721.49|21.71|20.82|7.84|7.85|20.25|27.15|10.95|10.5|3.67|3.45|130.01|18928.39|18411.94|15.31|
|贵州茅台|600519.SH|2025-08-22|18390.11|18390.11|21.33|20.45|7.71|7.71|19.89|26.67|10.76|10.31|3.74|3.52|127.71|18597|18080.55|15.03|
|贵州茅台|600519.SH|2025-08-21|18192.88|18192.88|21.1|20.23|7.62|7.63|19.68|26.38|10.65|10.2|3.78|3.55|126.34|18399.78|17883.33|14.87|
|贵州茅台|600519.SH|2025-08-20|18214.87|18214.87|21.12|20.25|7.63|7.64|19.7|26.41|10.66|10.21|3.78|3.55|126.49|18421.76|17905.31|14.89|
|贵州茅台|600519.SH|2025-08-19|18064.12|18064.12|20.95|20.09|7.57|7.57|19.54|26.19|10.57|10.13|3.81|3.58|125.44|18271.02|17754.57|14.76|
|贵州茅台|600519.SH|2025-08-18|17944.79|17944.79|20.81|19.95|7.52|7.52|19.41|26.02|10.5|10.06|3.83|3.6|124.61|18151.68|17635.23|14.66|
|贵州茅台|600519.SH|2025-08-15|17864.14|17864.14|20.72|19.86|7.49|7.49|19.32|25.9|10.45|10.02|3.85|3.62|124.05|18071.03|17554.58|14.6|
|贵州茅台|600519.SH|2025-08-14|17925.82|17925.82|20.79|19.93|7.51|7.51|19.39|25.99|10.49|10.05|3.84|3.61|124.48|18132.71|17616.26|14.65|
|贵州茅台|600519.SH|2025-08-13|17838.64|17838.64|20.69|19.83|7.47|7.48|19.29|25.87|10.44|10|3.86|3.63|123.88|18045.53|17529.08|14.58|
|贵州茅台|600519.SH|2025-08-12|18052.06|18052.06|20.94|20.28|6.99|8.21|19.52|19.6|10.56|10.27|3.81|3.58|120.17|18203.55|17681.56|14.7|
|贵州茅台|600519.SH|2025-08-11|18152.06|18152.06|21.05|20.39|7.03|8.25|19.63|19.71|10.62|10.33|3.79|3.56|120.83|18303.54|17781.55|14.79|
|贵州茅台|600519.SH|2025-08-08|17850.19|17850.19|20.7|20.05|6.91|8.11|19.31|19.38|10.44|10.16|3.85|3.62|118.82|18001.68|17479.69|14.53|
|贵州茅台|600519.SH|2025-08-07|17867.53|17867.53|20.72|20.07|6.92|8.12|19.32|19.4|10.46|10.17|3.85|3.62|118.94|18019.02|17497.02|14.55|
|贵州茅台|600519.SH|2025-08-06|17886.75|17886.75|20.74|20.1|6.92|8.13|19.34|19.42|10.47|10.18|3.85|3.62|119.07|18038.24|17516.24|14.57|
|贵州茅台|600519.SH|2025-08-05|17935.24|17935.24|20.8|20.15|6.94|8.15|19.4|19.48|10.49|10.21|3.84|3.61|119.39|18086.72|17564.73|14.61|
|贵州茅台|600519.SH|2025-08-04|17825.45|17825.45|20.67|20.03|6.9|8.1|19.28|19.36|10.43|10.14|3.86|3.63|118.66|17976.93|17454.94|14.51|
|贵州茅台|600519.SH|2025-08-01|17800.32|17800.32|20.64|20|6.89|8.09|19.25|19.33|10.42|10.13|3.86|3.63|118.49|17951.81|17429.82|14.49|
|贵州茅台|600519.SH|2025-07-31|17858.99|17858.99|20.71|20.06|6.91|8.11|19.31|19.39|10.45|10.16|3.85|3.62|118.88|18010.47|17488.48|14.54|
|贵州茅台|600519.SH|2025-07-30|18207.83|18207.83|21.12|20.46|7.05|8.27|19.69|19.77|10.65|10.36|3.78|3.55|121.2|18359.32|17837.33|14.83|
|贵州茅台|600519.SH|2025-07-29|18076.69|18076.69|20.96|20.31|7|8.21|19.55|19.63|10.58|10.29|3.81|3.58|120.33|18228.17|17706.18|14.72|
|贵州茅台|600519.SH|2025-07-28|18072.42|18072.42|20.96|20.3|7|8.21|19.55|19.63|10.57|10.28|3.81|3.58|120.3|18223.9|17701.91|14.72|
|贵州茅台|600519.SH|2025-07-25|18277.68|18277.68|21.2|20.53|7.07|8.3|19.77|19.85|10.7|10.4|3.76|3.54|121.67|18429.16|17907.17|14.89|
|贵州茅台|600519.SH|2025-07-24|18736.19|18736.19|21.73|21.05|7.25|8.51|20.26|20.35|10.96|10.66|3.67|3.45|124.72|18887.68|18365.68|15.27|
|贵州茅台|600519.SH|2025-07-23|18535.2|18535.2|21.5|20.82|7.17|8.42|20.05|20.13|10.85|10.55|3.71|3.49|123.38|18686.68|18164.69|15.1|
|贵州茅台|600519.SH|2025-07-22|18403.05|18403.05|21.34|20.68|7.12|8.36|19.9|19.98|10.77|10.47|3.74|3.51|122.5|18554.53|18032.54|14.99|
|贵州茅台|600519.SH|2025-07-21|18126.93|18126.93|21.02|20.36|7.02|8.24|19.6|19.68|10.61|10.32|3.79|3.57|120.66|18278.42|17756.43|14.76|
|贵州茅台|600519.SH|2025-07-18|18051.56|18051.56|20.93|20.28|6.99|8.2|19.52|19.6|10.56|10.27|3.81|3.58|120.16|18203.05|17681.06|14.7|
|贵州茅台|600519.SH|2025-07-17|17792.16|17792.16|20.63|19.99|6.89|8.08|19.24|19.32|10.41|10.12|3.87|3.63|118.44|17943.64|17421.65|14.49|
|贵州茅台|600519.SH|2025-07-16|17725.33|17725.33|20.56|19.91|6.86|8.05|19.17|19.25|10.37|10.09|3.88|3.65|117.99|17876.81|17354.82|14.43|
|贵州茅台|600519.SH|2025-07-15|17724.95|17724.95|20.56|19.91|6.86|8.05|19.17|19.25|10.37|10.09|3.88|3.65|117.99|17876.44|17354.44|14.43|
|贵州茅台|600519.SH|2025-07-14|17883.23|17883.23|20.74|20.09|6.92|8.13|19.34|19.42|10.46|10.18|3.85|3.62|119.04|18034.72|17512.73|14.56|
|贵州茅台|600519.SH|2025-07-11|17925.94|17925.94|20.79|20.14|6.94|8.15|19.39|19.47|10.49|10.2|3.84|3.61|119.33|18077.43|17555.44|14.6|
|贵州茅台|600519.SH|2025-07-10|17919.66|17919.66|20.78|20.13|6.94|8.14|19.38|19.46|10.49|10.2|3.84|3.61|119.29|18071.15|17549.15|14.59|
|贵州茅台|600519.SH|2025-07-09|17823.94|17823.94|20.67|20.02|6.9|8.1|19.28|19.36|10.43|10.14|3.86|3.63|118.65|17975.43|17453.43|14.51|
|贵州茅台|600519.SH|2025-07-08|17789.14|17789.14|20.63|19.99|6.89|8.08|19.24|19.32|10.41|10.12|3.87|3.64|118.42|17940.63|17418.64|14.48|
|贵州茅台|600519.SH|2025-07-07|17721.18|17721.18|20.55|19.91|6.86|8.05|19.17|19.24|10.37|10.08|3.88|3.65|117.96|17872.67|17350.68|14.43|
|贵州茅台|600519.SH|2025-07-04|17865.9|17865.9|20.72|20.07|6.92|8.12|19.32|19.4|10.45|10.17|3.85|3.62|118.93|18017.38|17495.39|14.55|
|贵州茅台|600519.SH|2025-07-03|17782.74|17782.74|20.62|19.98|6.88|8.08|19.23|19.31|10.41|10.12|3.87|3.64|118.37|17934.22|17412.23|14.48|
|贵州茅台|600519.SH|2025-07-02|17707.36|17707.36|20.54|19.89|6.85|8.04|19.15|19.23|10.36|10.08|3.88|3.65|117.87|17858.85|17336.86|14.42|
|贵州茅台|600519.SH|2025-07-01|17650.84|17650.84|20.47|19.83|6.83|8.02|19.09|19.17|10.33|10.04|3.9|3.66|117.5|17802.32|17280.33|14.37|
|贵州茅台|600519.SH|2025-06-30|17706.36|17706.36|20.53|19.89|6.85|8.04|19.15|19.23|10.36|10.08|3.88|3.65|117.87|17857.85|17335.85|14.42|
|贵州茅台|600519.SH|2025-06-27|17625.59|17625.59|20.44|19.8|6.82|8|19.06|19.14|10.31|10.03|3.9|3.67|117.33|17777.07|17255.08|14.35|
|贵州茅台|600519.SH|2025-06-26|17838.01|17838.01|20.69|20.04|6.9|8.1|19.29|19.37|10.44|10.15|3.86|3.63|118.74|17989.49|17467.5|14.52|
|贵州茅台|600519.SH|2025-06-25|18037.24|18037.24|20.92|20.26|6.98|7.08|19.51|19.59|10.55|10.26|3.81|1.66|120.07|18188.73|17666.74|14.69|
|贵州茅台|600519.SH|2025-06-24|18054.07|18054.07|20.94|20.28|6.99|7.08|19.53|19.61|10.56|10.27|3.81|1.66|120.18|18205.56|17683.57|14.7|
|贵州茅台|600519.SH|2025-06-23|17838.01|17838.01|20.69|20.04|6.9|7|19.29|19.37|10.44|10.15|3.86|1.68|118.74|17989.49|17467.5|14.52|
|贵州茅台|600519.SH|2025-06-20|17946.8|17946.8|20.81|20.16|6.95|7.04|19.41|19.49|10.5|10.21|3.83|1.67|119.47|18098.28|17576.29|14.62|
|贵州茅台|600519.SH|2025-06-19|17913.38|17913.38|20.77|20.13|6.93|7.03|19.37|19.45|10.48|10.19|3.84|1.67|119.24|18064.87|17542.87|14.59|
|贵州茅台|600519.SH|2025-06-18|17900.82|17900.82|20.76|20.11|6.93|7.02|19.36|19.44|10.47|10.19|3.84|3.84|119.16|18052.3|17530.31|14.58|
|贵州茅台|600519.SH|2025-06-17|17925.94|17925.94|20.79|20.14|6.94|7.03|19.39|19.47|10.49|10.2|3.84|3.84|119.33|18077.43|17555.44|14.6|
|贵州茅台|600519.SH|2025-06-16|17866.78|17866.78|20.72|20.07|6.92|7.01|19.32|19.4|10.45|10.17|3.85|3.85|118.93|18018.26|17496.27|14.55|
|贵州茅台|600519.SH|2025-06-13|17925.31|17925.31|20.79|20.14|6.94|7.03|19.39|19.47|10.49|10.2|3.84|3.84|119.32|18076.8|17554.81|14.6|
|贵州茅台|600519.SH|2025-06-12|18327.93|18327.93|21.26|20.59|7.09|7.19|19.82|19.9|10.72|10.43|3.75|3.75|122|18479.41|17957.42|14.93|
|贵州茅台|600519.SH|2025-06-11|18591.73|18591.73|21.56|20.89|7.2|7.29|20.11|20.19|10.88|10.58|3.7|3.7|123.76|18743.21|18221.22|15.15|
|贵州茅台|600519.SH|2025-06-10|18529.04|18529.04|21.49|20.82|7.17|7.27|20.04|20.12|10.84|10.54|3.71|3.71|123.34|18680.53|18158.54|15.1|
|贵州茅台|600519.SH|2025-06-09|18668.48|18668.48|21.65|20.97|7.23|7.33|20.19|20.27|10.92|10.62|3.68|3.68|124.27|18819.97|18297.97|15.22|
|贵州茅台|600519.SH|2025-06-06|18923.24|18923.24|21.95|21.26|7.32|7.43|20.47|20.55|11.07|10.77|3.63|3.63|125.97|19074.72|18552.73|15.43|
|贵州茅台|600519.SH|2025-06-05|19018.83|19018.83|22.06|21.37|7.36|7.46|20.57|20.65|11.13|10.82|3.62|3.62|126.6|19170.32|18648.33|15.51|
|贵州茅台|600519.SH|2025-06-04|18968.08|18968.08|22|21.31|7.34|7.41|20.51|20.6|11.1|10.79|3.63|3.63|126.26|19119.57|18597.58|15.46|
|贵州茅台|600519.SH|2025-06-03|18956.02|18956.02|21.98|21.3|7.34|7.41|20.5|20.59|11.09|10.79|3.63|3.63|126.18|19107.51|18585.52|15.45|
|贵州茅台|600519.SH|2025-05-30|19119.33|19119.33|22.17|21.48|7.4|7.47|20.68|20.76|11.19|10.88|3.6|3.6|127.27|19270.82|18748.82|15.59|
|贵州茅台|600519.SH|2025-05-29|19345.45|19345.45|22.44|21.73|7.49|7.56|20.92|21.01|11.32|11.01|3.56|3.56|128.78|19496.93|18974.94|15.78|
|贵州茅台|600519.SH|2025-05-28|19307.76|19307.76|22.39|21.69|7.47|7.54|20.88|20.97|11.3|10.99|3.56|3.56|128.53|19459.25|18937.25|15.75|
|贵州茅台|600519.SH|2025-05-27|19394.44|19394.44|22.49|21.79|7.51|7.58|20.98|21.06|11.35|11.04|3.55|3.55|129.1|19545.92|19023.93|15.82|
|贵州茅台|600519.SH|2025-05-26|19477.35|19477.35|22.59|21.88|7.54|7.61|21.06|21.15|11.4|11.08|3.53|3.53|129.65|19628.83|19106.84|15.89|
|贵州茅台|600519.SH|2025-05-23|19754.97|19754.97|22.91|22.19|7.65|7.72|21.37|21.45|11.56|11.24|3.48|3.48|131.5|19906.45|19384.46|16.12|
|贵州茅台|600519.SH|2025-05-22|19847.93|19847.93|23.02|22.3|7.68|7.76|21.47|21.55|11.61|11.29|3.47|3.47|132.12|19999.41|19477.42|16.2|
|贵州茅台|600519.SH|2025-05-21|19860.11|19860.11|23.03|22.31|7.69|7.76|21.48|21.57|11.62|11.3|3.46|3.46|132.2|20011.6|19489.6|16.21|
|贵州茅台|600519.SH|2025-05-20|19923.3|19923.3|23.11|22.38|7.71|7.79|21.55|21.64|11.66|11.34|3.45|3.45|132.62|20074.78|19552.79|16.26|
|贵州茅台|600519.SH|2025-05-19|19835.11|19835.11|23|22.28|7.68|7.75|21.45|21.54|11.61|11.29|3.47|3.47|132.04|19986.6|19464.61|16.19|
|贵州茅台|600519.SH|2025-05-16|20276.67|20276.67|23.52|22.78|7.85|7.89|21.93|22.02|11.86|11.54|3.39|3.39|134.97|20428.15|19906.16|16.55|
|贵州茅台|600519.SH|2025-05-15|20501.27|20501.27|23.78|23.03|7.94|7.98|22.17|22.26|12|11.67|3.36|3.36|136.47|20652.76|20130.77|16.74|
|贵州茅台|600519.SH|2025-05-14|20538.71|20538.71|23.82|23.07|7.95|7.99|22.21|22.3|12.02|11.69|3.35|3.35|136.72|20690.19|20168.2|16.77|
|贵州茅台|600519.SH|2025-05-13|19977.31|19977.31|23.17|22.44|7.73|7.78|21.61|21.69|11.69|11.37|3.44|3.44|132.98|20128.8|19606.81|16.3|
|贵州茅台|600519.SH|2025-05-12|20155.69|20155.69|23.37|22.64|7.8|7.85|21.8|21.89|11.79|11.47|3.41|3.41|134.17|20307.18|19785.19|16.45|
|贵州茅台|600519.SH|2025-05-09|19988.37|19988.37|23.18|22.46|7.74|7.78|21.62|21.71|11.7|11.37|3.44|3.44|133.06|20139.85|19617.86|16.31|
|贵州茅台|600519.SH|2025-05-08|19825.19|19825.19|22.99|22.27|7.67|7.72|21.44|21.53|11.6|11.28|3.47|3.47|131.97|19976.67|19454.68|16.18|
|贵州茅台|600519.SH|2025-05-07|19533.88|19533.88|22.65|21.95|7.56|7.57|21.13|21.21|11.43|11.12|3.52|3.52|130.03|19685.36|19163.37|15.93|
|贵州茅台|600519.SH|2025-05-06|19473.58|19473.58|22.58|21.88|7.54|7.55|21.06|21.15|11.39|11.08|3.53|3.53|129.63|19625.06|19103.07|15.88|
|贵州茅台|600519.SH|2025-04-30|19433.38|19433.38|22.54|21.83|7.52|7.53|21.02|21.1|11.37|11.06|3.54|3.54|129.36|19584.87|19062.87|15.85|
|贵州茅台|600519.SH|2025-04-29|19395.69|19395.69|22.49|22.49|8.32|8.39|20.98|20.98|11.35|11.35|3.55|3.55|124.85|19627.84|19034.88|15.83|
|贵州茅台|600519.SH|2025-04-28|19471.07|19471.07|22.58|22.58|8.35|8.42|21.06|21.06|11.39|11.39|3.53|3.53|125.34|19703.21|19110.26|15.89|
|贵州茅台|600519.SH|2025-04-25|19471.07|19471.07|22.58|22.58|8.35|8.42|21.06|21.06|11.39|11.39|3.53|3.53|125.34|19703.21|19110.26|15.89|
|贵州茅台|600519.SH|2025-04-24|19499.33|19499.33|22.61|22.61|8.37|8.44|21.09|21.09|11.41|11.41|3.53|3.53|125.52|19731.48|19138.52|15.91|
|贵州茅台|600519.SH|2025-04-23|19496.19|19496.19|22.61|22.61|8.36|8.43|21.09|21.09|11.41|11.41|3.53|3.53|125.5|19728.34|19135.38|15.91|
|贵州茅台|600519.SH|2025-04-22|19455.99|19455.99|22.56|22.56|8.35|8.42|21.04|21.04|11.38|11.38|3.54|3.54|125.24|19688.14|19095.18|15.88|
|贵州茅台|600519.SH|2025-04-21|19483.63|19483.63|22.6|22.6|8.36|8.43|21.07|21.07|11.4|11.4|3.53|3.53|125.42|19715.78|19122.82|15.9|
|贵州茅台|600519.SH|2025-04-18|19671.3|19671.3|22.81|22.81|8.44|8.51|21.27|21.27|11.51|11.51|3.5|3.5|126.63|19903.45|19310.49|16.06|
|贵州茅台|600519.SH|2025-04-17|19722.31|19722.31|22.87|22.87|8.46|8.53|21.33|21.33|11.54|11.54|3.49|3.49|126.96|19954.45|19361.5|16.1|
