date,mktcap,pe_lyr,pe_ttm,pb
2026-03-10,17555.33,20.36,19.5,6.83
2026-03-11,17531.78,20.33,19.47,6.82
2026-03-12,17431.6,20.22,19.36,6.78
2026-03-13,17702.59,20.53,19.66,6.89
2026-03-16,18285.4,21.21,20.31,7.11
2026-03-17,18596.21,21.57,20.66,7.23
2026-03-18,18393.34,21.33,20.43,7.16
2026-03-19,18193.86,21.1,20.21,7.08
2026-03-20,18095.3,20.99,20.1,7.04
2026-03-23,17632.84,20.45,19.59,6.86
2026-03-24,17623.57,20.44,19.58,6.86
2026-03-25,17660.39,20.48,19.62,6.87
2026-03-26,17546.56,20.35,19.49,6.83
2026-03-27,17732.4,20.56,19.7,6.9
2026-03-30,17782.24,20.62,19.75,6.92
2026-03-31,18157.92,21.06,20.17,7.06
2026-04-01,18276.13,21.2,20.3,7.11
2026-04-02,18281.64,21.2,20.31,7.11
2026-04-03,18283.15,21.2,20.31,7.11
2026-04-07,18032.94,20.91,20.03,7.01
2026-04-08,18346.01,21.28,20.38,7.14
2026-04-09,18289.28,21.21,20.32,7.11
2026-04-10,18207.51,21.12,20.22,7.08
2026-04-13,18074.14,20.96,20.08,7.03
2026-04-14,18119.1,21.01,20.13,7.05
2026-04-15,18377.07,21.31,20.41,7.15
2026-04-16,18318.71,21.24,20.35,7.13
2026-04-17,17622.45,21.41,21.41,7.2
2026-04-20,17668.16,21.46,21.46,7.22
2026-04-21,17682.18,21.48,21.48,7.23
2026-04-22,17650.75,21.44,21.44,7.22
2026-04-23,17769.71,21.59,21.59,7.26
2026-04-24,18264.24,22.19,22.19,7.47
2026-04-27,17571.86,21.35,21.24,6.49
2026-04-28,17594.4,21.37,21.27,6.49
2026-04-29,17546.43,21.31,21.21,6.48
2026-04-30,17341.31,21.07,20.97,6.4
2026-05-06,17218.72,20.92,20.82,6.36
2026-05-07,17169.25,20.86,20.76,6.34
2026-05-08,17193.54,20.89,20.79,6.35
2026-05-11,17047.53,20.71,20.61,6.29
2026-05-12,16962.63,20.61,20.51,6.26
2026-05-13,16831.64,20.45,20.35,6.21
2026-05-14,16807.6,20.42,20.32,6.2
2026-05-15,16692.14,20.28,20.18,6.16
2026-05-18,16567.53,20.13,20.03,6.12
2026-05-19,16583.81,20.15,20.05,6.12
2026-05-20,16467.35,20.0,19.91,6.08
2026-05-21,16417.26,19.94,19.85,6.06
2026-05-22,16156.79,19.63,19.53,5.96
2026-05-25,16102.69,19.56,19.47,5.94
2026-05-26,15946.16,19.37,19.28,5.89
2026-05-27,16317.08,19.82,19.73,6.02
2026-05-28,15950.79,19.38,19.28,5.89
2026-05-29,16576.08,20.14,20.04,6.12
2026-06-01,16371.07,19.89,19.79,6.04
2026-06-02,16341.32,19.85,19.76,6.03
2026-06-03,16024.92,19.47,19.37,5.92
2026-06-04,15851.03,19.26,19.16,5.85
2026-06-05,15911.79,19.33,19.24,5.87
2026-06-08,15788.28,19.18,19.09,5.83
2026-06-09,15701.02,19.07,18.98,5.8
2026-06-10,15949.54,19.38,19.28,5.89
2026-06-11,15988.54,19.42,19.33,5.9
2026-06-12,16149.93,19.62,19.52,5.96
2026-06-15,15889.79,19.3,19.21,5.87
2026-06-16,15696.9,19.07,18.98,5.79
2026-06-17,15501.01,18.83,18.74,5.72
2026-06-18,15188.49,18.45,18.36,5.61
2026-06-22,15518.64,18.85,18.76,5.73
2026-06-23,15281.62,18.56,18.48,5.64
2026-06-24,15096.99,18.34,18.25,5.57
2026-06-25,15152.24,18.41,18.32,5.59
2026-06-26,14608.83,17.75,17.66,5.39
2026-06-29,14937.98,18.15,18.06,5.51
2026-06-30,14819.59,18.0,17.92,5.47
2026-07-01,14913.6,18.12,18.03,5.51
2026-07-02,15038.48,18.27,18.18,5.55
2026-07-03,14931.6,18.14,18.05,5.51
2026-07-06,15087.36,18.33,18.24,5.57
2026-07-07,14860.97,18.05,17.97,5.49
2026-07-08,14992.23,18.21,18.13,5.53
2026-07-09,14778.34,17.95,17.87,5.46
2026-07-10,15063.23,18.3,18.21,5.56
2026-07-13,15138.36,18.39,18.3,5.59
2026-07-14,15186.99,18.45,18.36,5.61
2026-07-15,15639.27,19.0,18.91,5.77
2026-07-16,15738.4,19.12,19.03,5.81
2026-07-17,15663.52,19.03,18.94,5.78
